,Open,High,Low,Close,Volume,Open Interest
2007-10-25,65100.0,65290.0,64850.0,65010.0,66058.0,66926.0
2007-10-26,65180.0,65660.0,65150.0,65650.0,59736.0,71136.0
2007-10-29,66190.0,66580.0,65970.0,66450.0,58540.0,74222.0
2007-10-30,65500.0,65580.0,64970.0,65200.0,63586.0,74112.0
2007-10-31,65250.0,65510.0,65030.0,65200.0,62176.0,74558.0
2007-11-01,65210.0,65340.0,64380.0,64410.0,56236.0,77656.0
2007-11-02,63000.0,63750.0,63000.0,63720.0,71396.0,79116.0
2007-11-05,63500.0,63830.0,62580.0,62700.0,80478.0,82286.0
2007-11-06,62730.0,63600.0,62500.0,63460.0,101440.0,82886.0
2007-11-07,63830.0,63900.0,63280.0,63480.0,86034.0,82170.0
2007-11-08,62080.0,62480.0,61810.0,61890.0,69970.0,85958.0
2007-11-09,61900.0,62300.0,61700.0,62190.0,110430.0,86118.0
2007-11-12,60960.0,60970.0,59600.0,59650.0,82970.0,91624.0
2007-11-13,59900.0,59950.0,58410.0,59270.0,127018.0,92428.0
2007-11-14,59430.0,59980.0,59250.0,59770.0,153366.0,93770.0
2007-11-15,61800.0,61900.0,59810.0,60000.0,88092.0,87504.0
2007-11-16,58500.0,58970.0,58200.0,58200.0,145036.0,79300.0
2007-11-19,59180.0,59390.0,57210.0,57390.0,86904.0,80056.0
2007-11-20,55780.0,56000.0,55780.0,55780.0,148948.0,72888.0
2007-11-21,55700.0,56380.0,53250.0,53590.0,42514.0,70792.0
2007-11-22,52000.0,54990.0,51710.0,54450.0,167896.0,90890.0
2007-11-23,54010.0,55660.0,53200.0,55420.0,261414.0,96536.0
2007-11-26,55850.0,56550.0,54120.0,54600.0,283008.0,106584.0
2007-11-27,53990.0,54730.0,53560.0,54390.0,308662.0,118720.0
2007-11-28,54020.0,55550.0,53800.0,55520.0,274878.0,123030.0
2007-11-29,56000.0,57070.0,55830.0,57070.0,259698.0,120044.0
2007-11-30,57150.0,59200.0,56520.0,58140.0,194304.0,112192.0
2007-12-03,58710.0,59770.0,57510.0,57690.0,375892.0,120704.0
2007-12-04,56300.0,57000.0,56070.0,56070.0,334150.0,126946.0
2007-12-05,56120.0,57500.0,55580.0,57500.0,214226.0,125104.0
2007-12-06,57120.0,58140.0,56680.0,56800.0,364832.0,127046.0
2007-12-07,57300.0,57700.0,56730.0,57030.0,347880.0,124496.0
2007-12-10,57500.0,57950.0,56770.0,57350.0,244394.0,128674.0
2007-12-11,57000.0,57300.0,56600.0,57170.0,250728.0,125248.0
2007-12-12,56020.0,56500.0,54810.0,54870.0,182262.0,144602.0
2007-12-13,55480.0,56250.0,54870.0,55580.0,288398.0,138898.0
2007-12-14,54600.0,54800.0,54080.0,54780.0,264052.0,136672.0
2007-12-17,55000.0,55490.0,54680.0,54880.0,192884.0,136974.0
2007-12-18,53830.0,53840.0,53200.0,53420.0,123776.0,119094.0
2007-12-19,53520.0,54650.0,53370.0,54600.0,143086.0,109678.0
2007-12-20,54240.0,55050.0,53920.0,,153668.0,94940.0
2007-12-21,54620.0,56730.0,54300.0,,200074.0,103594.0
2007-12-24,58280.0,58460.0,58000.0,,233594.0,103282.0
2007-12-25,61250.0,61250.0,57510.0,,15534.0,101994.0
2007-12-26,57810.0,59250.0,57380.0,,340390.0,111152.0
2007-12-27,58960.0,60000.0,58120.0,,268928.0,109964.0
2007-12-28,58000.0,58000.0,56700.0,,311372.0,93276.0
2007-12-31,,,,,,
