date,title,url,Score
2018-09-13,【SMM期锡简评】空头活跃 沪期锡走势承压震荡,http://futures.jrj.com.cn/2018/09/13165925087922.shtml,"{u'positive_prob': 0.604992, u'confidence': 0.122204, u'negative_prob': 0.395008, u'sentiment': 2}"
2018-09-13,宏观预期不佳 锡价震荡下挫,http://www.shmet.com/cms/c-882946.html,"{u'positive_prob': 0.240199, u'confidence': 0.466225, u'negative_prob': 0.759801, u'sentiment': 0}"
2018-09-13,【SMM沪锡快报】沪锡行情平稳 交投氛围平淡,http://futures.jrj.com.cn/2018/09/13115425087512.shtml,"{u'positive_prob': 0.79236, u'confidence': 0.538578, u'negative_prob': 0.20764, u'sentiment': 2}"
2018-09-12,宏观忧虑情绪笼罩 期锡走势承压震荡,http://futures.hexun.com/2018-09-12/194060859.html,"{u'positive_prob': 0.544771, u'confidence': 0.104574, u'negative_prob': 0.455229, u'sentiment': 1}"
2018-09-12,【SMM沪锡快报】沪期锡下挫至144000元/吨一线 现货乏力跟跌,http://futures.jrj.com.cn/2018/09/12114725081212.shtml,"{u'positive_prob': 0.568035, u'confidence': 0.0400783, u'negative_prob': 0.431965, u'sentiment': 2}"
2018-09-12,【SMM期锡简评】市场多空分歧加大 沪期锡走势承压,http://futures.jrj.com.cn/2018/09/12172625082602.shtml,"{u'positive_prob': 0.463305, u'confidence': 0.266109, u'negative_prob': 0.536695, u'sentiment': 1}"
2018-09-12,盘面弱势整理 锡价小幅上涨,http://www.shmet.com/cms/c-882753.html,"{u'positive_prob': 0.472723, u'confidence': 0.454467, u'negative_prob': 0.527277, u'sentiment': 1}"
2018-09-11,【SMM期锡简评】多头增仓 沪期锡走势上扬,http://futures.jrj.com.cn/2018/09/11162925077256.shtml,"{u'positive_prob': 0.585558, u'confidence': 0.0790168, u'negative_prob': 0.414442, u'sentiment': 2}"
2018-09-11,盘面弱势整理 锡价小幅上涨,http://www.shmet.com/cms/c-882582.html,"{u'positive_prob': 0.472723, u'confidence': 0.454467, u'negative_prob': 0.527277, u'sentiment': 1}"
2018-09-10,【SMM期锡简评】上方均线粘连重压，近期暂难打破区间震荡态势,http://futures.jrj.com.cn/2018/09/10161825070384.shtml,"{u'positive_prob': 0.40057, u'confidence': 0.109845, u'negative_prob': 0.59943, u'sentiment': 0}"
2018-09-10,金瑞期货锡周报,http://www.shmet.com/cms/c-882328.html,"{u'positive_prob': 0.529945, u'confidence': 0.401097, u'negative_prob': 0.470055, u'sentiment': 1}"
2018-09-10,锡：多空因素交织 锡价震荡延续,http://www.shmet.com/cms/c-882342.html,"{u'positive_prob': 0.490105, u'confidence': 0.802101, u'negative_prob': 0.509895, u'sentiment': 1}"
2018-09-10,【SMM锡早讯】内外期锡均有所回升,http://futures.jrj.com.cn/2018/09/10085625068275.shtml,"{u'positive_prob': 0.645615, u'confidence': 0.212477, u'negative_prob': 0.354385, u'sentiment': 2}"
2018-09-10,生意社：9月10日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/09/10094225068720.shtml,"{u'positive_prob': 0.723536, u'confidence': 0.385637, u'negative_prob': 0.276464, u'sentiment': 2}"
2018-09-10,【SMM沪锡快报】沪期锡上扬 现货底部价格上抬,http://futures.jrj.com.cn/2018/09/10113425069258.shtml,"{u'positive_prob': 0.490174, u'confidence': 0.803473, u'negative_prob': 0.509826, u'sentiment': 1}"
2018-09-07,【SMM沪锡快报】沪期锡走势承压 现货贴水有扩大迹象,http://futures.jrj.com.cn/2018/09/07113425061990.shtml,"{u'positive_prob': 0.685299, u'confidence': 0.300664, u'negative_prob': 0.314701, u'sentiment': 2}"
2018-09-07,锡价持续承压 难改震荡之势,http://www.shmet.com/cms/c-882106.html,"{u'positive_prob': 0.461963, u'confidence': 0.239263, u'negative_prob': 0.538037, u'sentiment': 1}"
2018-09-07,【SMM期锡简评】空头增仓 沪期锡震荡下挫,http://futures.jrj.com.cn/2018/09/07171925063406.shtml,"{u'positive_prob': 0.58583, u'confidence': 0.0796212, u'negative_prob': 0.41417, u'sentiment': 2}"
2018-09-06,锡供应不足预期 支撑锡价小幅上涨,http://www.shmet.com/cms/c-881908.html,"{u'positive_prob': 0.460242, u'confidence': 0.20484, u'negative_prob': 0.539758, u'sentiment': 1}"
2018-09-06,【SMM数据】8月精锡产量环比下降14.4%,http://futures.jrj.com.cn/2018/09/06133625057219.shtml,"{u'positive_prob': 0.429934, u'confidence': 0.0445916, u'negative_prob': 0.570066, u'sentiment': 0}"
2018-09-06,【SMM沪锡快报】沪锡成交区间小 低价吸引刚需入市,http://futures.jrj.com.cn/2018/09/06115225056910.shtml,"{u'positive_prob': 0.432995, u'confidence': 0.0377889, u'negative_prob': 0.567005, u'sentiment': 0}"
2018-09-05,【SMM沪锡快报】沪锡市场现货品牌价差小 交投乏力,http://futures.jrj.com.cn/2018/09/05115725049909.shtml,"{u'positive_prob': 0.454119, u'confidence': 0.0823891, u'negative_prob': 0.54588, u'sentiment': 1}"
2018-09-05,【SMM期锡简评】沪期锡为沪市金属唯一收涨品种,http://futures.jrj.com.cn/2018/09/05170225051336.shtml,"{u'positive_prob': 0.4645, u'confidence': 0.289994, u'negative_prob': 0.5355, u'sentiment': 1}"
2018-09-05,中美贸易摩擦阴影不散 锡价震荡走势短期难改,http://www.shmet.com/cms/c-881695.html,"{u'positive_prob': 0.210566, u'confidence': 0.532076, u'negative_prob': 0.789434, u'sentiment': 0}"
2018-09-04,【SMM期锡简评】宏观忧虑情绪升温 沪期锡弱势下挫,http://futures.jrj.com.cn/2018/09/04170025046039.shtml,"{u'positive_prob': 0.566486, u'confidence': 0.0366362, u'negative_prob': 0.433514, u'sentiment': 2}"
2018-09-04,【SMM独家】佤邦雨季因素凸显 6月起锡矿进口量逐月下降,http://futures.jrj.com.cn/2018/09/04160025045791.shtml,"{u'positive_prob': 0.567245, u'confidence': 0.0383218, u'negative_prob': 0.432755, u'sentiment': 2}"
2018-09-04,市场畏跌情绪加重 锡价震荡走势难改,http://www.shmet.com/cms/c-881505.html,"{u'positive_prob': 0.262716, u'confidence': 0.416186, u'negative_prob': 0.737284, u'sentiment': 0}"
2018-09-03,生意社：9月3日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/09/03093825038814.shtml,"{u'positive_prob': 0.719505, u'confidence': 0.376678, u'negative_prob': 0.280495, u'sentiment': 2}"
