date,LMAHDY,return_3d,discrete_3d,score,horizon,discrete_score
2018-11-07,1971.25,-2.1052631578947323,-1,-1.3510428904839982,3,-1
2018-11-08,1979.5,-2.930032836574892,-1,0.8314887898428074,3,-1
2018-11-09,1946.0,-1.0405960945529258,0,2.4332879687590245,3,0
2018-11-12,1929.75,-1.1529990931467782,0,2.8620314162140095,3,0
2018-11-13,1921.5,-0.01301066874836998,0,2.4697065364421382,3,0
2018-11-14,1925.75,-0.4803323380501157,0,1.9151221272740548,3,0
2018-11-15,1907.5,1.1402359108781068,1,5.142761022745987,3,0
2018-11-16,1921.25,1.1320754716981132,1,5.808491676783223,3,0
2018-11-19,1916.5,1.0566136185755193,1,6.243843188344963,3,0
2018-11-20,1929.25,0.4665025268886902,1,5.4055401914055645,3,0
2018-11-21,1943.0,-0.1286670097786935,0,6.3780459938875245,3,0
2018-11-22,1936.75,-0.8390344649541803,0,5.916932636267545,3,0
2018-11-23,1938.25,-0.696504578872692,0,4.787858909249803,3,0
2018-11-26,1940.5,-0.19324916258696145,0,-3.2227359510982563,3,-1
2018-11-27,1920.5,1.9135641759958408,1,-1.3572522961785105,3,-1
2018-11-28,1924.75,2.4678529679179158,1,0.200558518068789,3,-1
2018-11-29,1936.75,1.8458758228991898,1,0.7504915162952567,3,-1
2018-11-30,1957.25,0.6641972154808995,1,-0.00280439677598876,3,-1
2018-12-03,1972.25,-1.7872987704398493,-1,4.356959577288695,3,0
2018-12-04,1972.5,-1.1026615969581766,0,1.7097801283542946,3,0
2018-12-05,1970.25,-2.1063316837964696,-1,2.7094005977163818,3,0
2018-12-06,1937.0,-0.4904491481672713,0,3.451071685215221,3,0
2018-12-07,1950.75,-1.4737921312315772,-1,-1.2978884086542204,3,-1
2018-12-10,1928.75,-0.7777057679844491,0,3.873599080697472,3,0
2018-12-11,1927.5,-0.9987029831387771,0,1.9731051351856572,3,0
2018-12-12,1922.0,1.1056191467221588,1,0.402383054272068,3,-1
2018-12-13,1913.75,0.3657740039190172,1,0.16985367107490126,3,-1
2018-12-14,1908.25,1.008777675881034,1,-0.8680989404034871,3,-1
2018-12-17,1943.25,-1.6467258458767509,-1,1.0210546821121833,3,-1
2018-12-18,1920.75,-0.6768189509306244,0,1.6041314446050268,3,0
2018-12-19,1927.5,-1.5434500648508376,-1,3.0095825280481048,3,0
2018-12-20,1911.25,-2.864617396991498,-1,4.216580341897027,3,0
2018-12-21,1907.75,-2.6733062508190297,-1,2.86771490997607,3,0
2018-12-24,1897.75,-1.84428928994862,-1,1.0856736791404682,3,-1
2018-12-27,1856.5,-2.9894963641260426,-1,-1.337872186316512,3,-1
2018-12-28,1856.75,-0.6597549481621057,0,-0.5928652857220907,3,-1
