date,LMSNDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-09-17,19045.0,-0.37805198214754254,0,-1.8992402270298234,60,-1
2018-09-18,19020.0,0.6729758149316423,0,-1.8992402270298234,60,-1
2018-09-19,18915.0,2.305048902987039,0,-1.8992402270298234,60,-1
2018-09-20,19012.0,2.2196507468966957,0,-0.9496201135149116,60,-1
2018-09-21,19062.0,1.6105340467946758,0,-0.9496201135149116,60,-1
2018-09-25,18905.0,1.7931764083575663,0,-1.3895583234337332,60,-1
2018-09-26,18880.0,2.0974576271186374,0,-1.6049052717427654,60,-1
2018-09-27,18840.0,2.6273885350318382,0,-1.8992402270298234,60,-1
2018-09-28,18860.0,2.7306468716861154,0,-1.6049052717427656,60,-1
2018-10-08,18876.0,3.84085611358338,0,-6.281693703937756,60,-1
2018-10-09,18982.0,3.1424507428089665,0,-8.05181569030327,60,-1
2018-10-10,18994.0,4.185532273349478,0,-8.903364976896471,60,-1
2018-10-11,19262.0,3.545841553317408,0,-8.903364976896471,60,-1
2018-10-12,19113.0,5.137864280855964,1,-10.365649645167228,60,-1
2018-10-15,19141.0,5.610992111174974,1,-7.182240903510362,60,-1
2018-10-16,19215.0,6.0629716367421205,1,-8.273623347784524,60,-1
2018-10-17,19088.0,8.025984911986582,1,-10.365649645167228,60,-1
2018-10-18,19036.0,9.056524479932747,1,-12.344847440666607,60,-1
2018-10-19,19185.0,7.662236121970277,1,-12.344847440666607,60,-1
2018-10-22,19258.0,7.4358708069373725,1,-23.425730162037002,60,-1
2018-10-23,19341.0,7.207486686314057,1,-32.24543661128335,60,-1
2018-10-24,19327.0,7.543850571739007,1,-34.722269711318496,60,-1
2018-10-25,19370.0,6.14352090862158,1,-31.63434931074369,60,-1
2018-10-26,19345.0,7.593693460842599,1,-33.27584999999999,60,-1
2018-10-29,19172.0,10.160650949301054,1,-8.383939999999999,60,-1
2018-10-30,19113.0,8.904933814681115,1,-8.383939999999999,60,-1
2018-10-31,19138.0,8.60591493363987,1,-8.383939999999999,60,-1
2018-11-01,19115.0,8.841224169500395,1,-9.256779424541156,60,-1
2018-11-02,19110.0,9.288330716902136,1,-8.112045011400218,60,-1
2018-11-05,19087.0,9.655786661078224,1,-10.912771192145126,60,-1
2018-11-06,19083.0,9.966986322905203,1,-10.912771192145126,60,-1
2018-11-07,19086.0,9.410038771874676,1,-10.912771192145126,60,-1
2018-11-08,19364.0,7.983887626523446,1,-10.912771192145126,60,-1
2018-11-09,19189.0,9.724321225702216,1,-16.63443560908334,60,-1
2018-11-12,19294.0,8.84212708614076,1,-20.82389013435082,60,-1
2018-11-13,19295.0,9.339207048458142,1,-20.82389013435082,60,-1
2018-11-14,19324.0,8.968122541916788,1,-21.007465942199065,60,-1
2018-11-15,19401.0,8.087211999381474,1,-15.501156359151272,60,-1
2018-11-16,19361.0,9.25572026238315,1,-13.931436947490573,60,-1
2018-11-19,19635.0,6.697224344283169,1,-11.356225693395801,60,-1
2018-11-20,19429.0,9.372587369396257,1,-11.356225693395801,60,-1
2018-11-21,19257.0,9.985979124474207,1,-12.199386670540779,60,-1
2018-11-22,19270.0,10.02075765438506,1,-10.073780758137305,60,-1
2018-11-23,18820.0,13.172157279489904,1,-17.31736141267065,60,-1
2018-11-26,18889.0,13.86521255757318,1,-19.99039128201761,60,-1
2018-11-27,18262.0,18.71646040959369,1,-19.791496135007023,60,-1
2018-11-28,18234.0,20.13271909619392,1,-18.36258610651443,60,-1
2018-11-29,18524.0,17.523213128913852,1,-18.706077185494692,60,-1
2018-11-30,18398.0,17.838895532123054,1,-20.27958314595694,60,-1
2018-12-03,18871.0,15.240315828519947,1,-20.27958314595694,60,-1
2018-12-04,19185.0,13.16132395100338,1,-20.279583145956945,60,-1
2018-12-05,19203.0,12.13872832369942,1,-29.40713756756191,60,-1
2018-12-06,18960.0,13.90822784810126,1,-25.363305271913045,60,-1
2018-12-07,19016.0,12.773453933529662,1,-17.603194480292515,60,-1
2018-12-10,18973.0,13.429610499130339,1,-25.363305271913045,60,-1
2018-12-11,19148.0,11.865468978483396,1,-25.363305271913045,60,-1
2018-12-12,19351.0,8.991783370368458,1,-25.363305271913045,60,-1
2018-12-13,19434.0,10.090562930945767,1,-13.013247693203681,60,-1
2018-12-14,19369.0,9.592648045846452,1,-3.917313204298777,60,-1
2018-12-17,19396.0,9.465869251392034,1,-25.363305271913045,60,-1
2018-12-19,19276.0,10.085079892093797,1,-25.363305271913045,60,-1
2018-12-20,19335.0,10.318076027928623,1,-25.363305271913045,60,-1
2018-12-21,19375.0,10.554838709677416,1,-17.603194480292515,60,-1
2018-12-24,19418.0,10.371819960861052,1,-26.96019281092319,60,-1
2018-12-27,19333.0,11.157088915326119,1,-32.77767597239264,60,-1
2018-12-28,19525.0,9.654289372599225,1,-31.71600137288537,60,-1
