date,LMPBDY,return_1d,discrete_1d,score,horizon,discrete_score
2017-04-13,2239.75,-6.306507422703422,-1,0.276887573100752,1,1
2017-04-19,2155.25,0.06959749449020336,0,5.088238861200923,1,1
2017-04-20,2156.75,-0.6607163556276774,-1,-1.59087,1,-1
2017-04-21,2142.5,0.9568261376896148,1,-2.3407750000000003,1,-1
2017-04-24,2163.0,0.277392510402219,0,-36.41532400630653,1,-1
2017-04-25,2169.0,0.9220839096357736,1,-23.362835845524966,1,-1
2017-04-26,2189.0,1.3248058474189195,1,1.5297725570542002,1,1
2017-04-27,2218.0,2.9531109107303832,1,0.7316457857903045,1,1
2017-04-28,2283.5,-0.9415371140792606,-1,-2.5243177012793363,1,-1
2017-05-02,2262.0,-2.4314765694076086,-1,-0.5195743111805355,1,0
2017-05-03,2207.0,-0.6909832351608469,-1,-0.2918148633153741,1,0
2017-05-04,2191.75,-0.3878179536899729,0,0.110392,1,1
2017-05-05,2183.25,-0.7557540364136028,-1,7.997560259942876,1,1
2017-05-09,2170.75,0.7255556835195298,0,9.160809226975427,1,1
2017-05-10,2186.5,-0.7546306883146614,-1,21.6587,1,1
2017-05-11,2170.0,-2.3271889400921624,-1,21.5446,1,1
2017-05-12,2119.5,0.3066761028544418,0,21.86645,1,1
2017-05-16,2073.75,1.0126582278481069,1,-2.9579425,1,-1
2017-05-17,2094.75,-1.849862752118392,-1,-1.105515275181975,1,-1
2017-05-22,2068.75,0.07250755287009357,0,-6.530172834227563,1,-1
2017-05-23,2070.25,-1.0385219176427984,-1,-4.973905023157624,1,-1
2017-05-24,2048.75,0.8053691275167862,1,-1.5802701184735757,1,-1
2017-05-25,2065.25,1.9126013799782184,1,-2.722225,1,-1
2017-05-26,2104.75,-0.7958189808765836,-1,2.91054045592504,1,1
2017-06-01,2089.0,0.011967448539973445,0,0.4739343262584973,1,1
2017-06-02,2089.25,-0.3111164293406743,0,-2.1061799999999997,1,-1
2017-06-06,2051.0,-0.4875670404680621,0,0.5010396967810394,1,1
2017-06-07,2041.0,1.494365507104356,1,-6.2484603856816285,1,-1
2017-06-08,2071.5,0.2775766352884457,0,-8.936670000000003,1,-1
2017-06-09,2077.25,-2.2505716692742816,-1,-0.20572600000000002,1,0
2017-06-13,2032.5,1.1562115621156277,1,-0.6446613108511763,1,0
2017-06-14,2056.0,0.7903696498054558,1,1.1413755248549435,1,1
2017-06-15,2072.25,0.9048136083966708,1,1.5601567269288947,1,1
2017-06-16,2091.0,0.7651841224294521,1,11.479001112482898,1,1
2017-06-20,2105.0,2.7790973871733904,1,1.7782415051961769,1,1
2017-06-21,2163.5,1.0399815114398026,1,-1.028822653807118,1,-1
2017-06-27,2272.75,0.4839951600484005,0,-2.34389,1,-1
2017-06-28,2283.75,0.6130268199233679,0,-2.264875,1,-1
2017-06-29,2297.75,-1.0771406811010742,-1,-1.47243,1,-1
2017-06-30,2273.0,1.8807743070831549,1,-1.3664565,1,-1
