,LEPB
2011-08-11,293625.0
2011-08-12,292600.0
2011-08-15,292950.0
2011-08-16,305075.0
2011-08-17,305125.0
2011-08-18,305225.0
2011-08-19,305775.0
2011-08-22,306025.0
2011-08-23,306100.0
2011-08-24,306450.0
2011-08-25,306650.0
2011-08-26,307625.0
2011-08-30,308300.0
2011-08-31,303975.0
2011-09-01,304375.0
2011-09-02,307625.0
2011-09-05,307625.0
2011-09-06,307725.0
2011-09-07,308050.0
2011-09-08,308150.0
2011-09-09,308400.0
2011-09-12,308275.0
2011-09-13,313500.0
2011-09-14,311725.0
2011-09-15,311625.0
2011-09-16,316925.0
2011-09-19,318675.0
2011-09-20,334450.0
2011-09-21,364925.0
2011-09-22,365025.0
2011-09-23,366025.0
2011-09-26,367250.0
2011-09-27,367775.0
2011-09-28,367925.0
2011-09-29,364325.0
2011-09-30,364625.0
2011-10-03,365950.0
2011-10-04,366700.0
2011-10-05,372325.0
2011-10-06,373650.0
2011-10-07,373400.0
2011-10-10,374800.0
2011-10-11,378900.0
2011-10-12,380150.0
2011-10-13,381100.0
2011-10-14,381450.0
2011-10-17,381950.0
2011-10-18,381950.0
2011-10-19,382675.0
2011-10-20,382450.0
2011-10-21,375950.0
2011-10-24,370025.0
2011-10-25,367775.0
2011-10-26,367950.0
2011-10-27,367575.0
2011-10-28,367375.0
2011-10-31,365225.0
2011-11-01,363675.0
2011-11-02,363475.0
2011-11-03,363350.0
2011-11-04,362800.0
2011-11-07,362600.0
2011-11-08,362175.0
2011-11-09,361175.0
2011-11-10,360825.0
2011-11-11,356150.0
2011-11-14,356000.0
2011-11-15,358125.0
2011-11-16,360275.0
2011-11-17,349950.0
2011-11-18,349950.0
2011-11-21,348000.0
2011-11-22,347225.0
2011-11-23,346175.0
2011-11-24,345325.0
2011-11-25,348550.0
2011-11-28,347275.0
2011-11-29,346975.0
2011-11-30,346500.0
2011-12-01,334875.0
2011-12-02,321050.0
2011-12-05,319475.0
2011-12-06,318725.0
2011-12-07,319425.0
2011-12-08,319175.0
2011-12-09,317400.0
2011-12-12,312600.0
2011-12-13,313100.0
2011-12-14,317250.0
2011-12-15,317800.0
2011-12-16,316750.0
2011-12-19,323575.0
2011-12-20,323975.0
2011-12-21,322975.0
2011-12-22,321750.0
2011-12-23,321200.0
2011-12-28,322175.0
2011-12-29,322175.0
2011-12-30,322825.0
2012-01-03,322975.0
2012-01-04,325300.0
2012-01-05,325300.0
2012-01-06,325450.0
2012-01-09,327525.0
2012-01-10,330725.0
2012-01-11,321375.0
2012-01-12,321125.0
2012-01-13,321125.0
2012-01-16,321425.0
2012-01-17,321000.0
2012-01-18,321000.0
2012-01-19,304375.0
2012-01-20,304375.0
2012-01-23,299775.0
2012-01-24,298250.0
2012-01-25,298250.0
2012-01-26,297750.0
2012-01-27,295075.0
2012-01-30,298175.0
2012-01-31,316725.0
2012-02-01,319800.0
2012-02-02,323600.0
2012-02-03,332275.0
2012-02-06,332275.0
2012-02-07,333525.0
2012-02-08,333525.0
2012-02-09,340300.0
2012-02-10,339975.0
2012-02-13,338225.0
2012-02-14,338500.0
2012-02-15,338450.0
2012-02-16,339750.0
2012-02-17,335475.0
2012-02-20,335475.0
2012-02-21,335675.0
2012-02-22,334825.0
2012-02-23,333750.0
2012-02-24,334125.0
2012-02-27,333125.0
2012-02-28,333125.0
2012-02-29,339975.0
2012-03-01,342000.0
2012-03-02,341800.0
2012-03-05,341475.0
2012-03-06,341475.0
2012-03-07,341475.0
2012-03-08,341300.0
2012-03-09,341300.0
2012-03-12,342125.0
2012-03-13,343650.0
2012-03-14,341650.0
2012-03-15,341650.0
2012-03-16,343625.0
2012-03-19,345625.0
2012-03-20,347550.0
2012-03-21,347775.0
2012-03-22,352125.0
2012-03-23,351875.0
2012-03-26,355500.0
2012-03-27,356525.0
2012-03-28,355625.0
2012-03-29,354275.0
2012-03-30,354275.0
2012-04-02,355225.0
2012-04-03,356025.0
2012-04-04,355900.0
2012-04-05,357775.0
2012-04-10,358450.0
2012-04-11,362100.0
2012-04-12,362100.0
2012-04-13,348900.0
2012-04-16,348200.0
2012-04-17,347875.0
2012-04-18,349225.0
2012-04-19,343225.0
2012-04-20,336575.0
2012-04-23,331250.0
2012-04-24,321250.0
2012-04-25,311200.0
2012-04-26,309500.0
2012-04-27,294725.0
2012-04-30,284200.0
2012-05-01,272650.0
2012-05-02,274125.0
2012-05-03,273950.0
2012-05-04,271750.0
2012-05-08,271850.0
2012-05-09,270575.0
2012-05-10,270600.0
2012-05-11,270800.0
2012-05-14,270800.0
2012-05-15,277725.0
2012-05-16,277525.0
2012-05-17,277525.0
2012-05-18,277325.0
2012-05-21,278600.0
2012-05-22,278600.0
2012-05-23,278400.0
2012-05-24,278450.0
2012-05-25,278700.0
2012-05-28,282300.0
2012-05-29,282300.0
2012-05-30,283625.0
2012-05-31,284450.0
2012-06-01,284950.0
2012-06-06,285150.0
2012-06-07,286625.0
2012-06-08,286975.0
2012-06-11,286800.0
2012-06-12,287800.0
2012-06-13,287625.0
2012-06-14,287625.0
2012-06-15,288725.0
2012-06-18,288875.0
2012-06-19,289400.0
2012-06-20,291450.0
2012-06-21,291450.0
2012-06-22,295800.0
2012-06-25,296175.0
2012-06-26,296125.0
2012-06-27,297075.0
2012-06-28,297075.0
2012-06-29,297200.0
2012-07-02,297200.0
2012-07-03,297025.0
2012-07-04,297925.0
2012-07-05,297425.0
2012-07-06,298275.0
2012-07-09,298475.0
2012-07-10,298875.0
2012-07-11,299575.0
2012-07-12,298075.0
2012-07-13,297975.0
2012-07-16,297475.0
2012-07-17,297700.0
2012-07-18,292000.0
2012-07-19,292225.0
2012-07-20,283050.0
2012-07-23,281575.0
2012-07-24,281100.0
2012-07-25,281100.0
2012-07-26,281675.0
2012-07-27,282375.0
2012-07-30,282650.0
2012-07-31,282650.0
2012-08-01,282650.0
2012-08-02,284850.0
2012-08-03,284850.0
2012-08-06,284850.0
2012-08-07,285000.0
2012-08-08,285700.0
2012-08-09,285675.0
2012-08-10,288900.0
2012-08-13,288900.0
2012-08-14,289125.0
2012-08-15,289125.0
2012-08-16,287125.0
2012-08-17,263550.0
2012-08-20,263400.0
2012-08-21,258500.0
2012-08-22,251050.0
2012-08-23,239625.0
2012-08-24,238175.0
2012-08-28,237650.0
2012-08-29,237800.0
2012-08-30,233350.0
2012-08-31,196200.0
2012-09-03,196200.0
2012-09-04,193050.0
2012-09-05,193050.0
2012-09-06,193575.0
2012-09-07,193575.0
2012-09-10,190600.0
2012-09-11,190600.0
2012-09-12,190600.0
2012-09-13,190600.0
2012-09-14,184050.0
2012-09-17,184050.0
2012-09-18,184200.0
2012-09-19,184200.0
2012-09-20,184250.0
2012-09-21,186075.0
2012-09-24,185000.0
2012-09-25,185000.0
2012-09-26,185000.0
2012-09-27,185000.0
2012-09-28,185000.0
2012-10-01,185625.0
2012-10-02,185525.0
2012-10-03,185325.0
2012-10-04,185100.0
2012-10-05,147950.0
2012-10-08,147950.0
2012-10-09,144950.0
2012-10-10,165875.0
2012-10-11,184875.0
2012-10-12,203625.0
2012-10-15,208675.0
2012-10-16,189350.0
2012-10-17,187825.0
2012-10-18,187825.0
2012-10-19,182625.0
2012-10-22,190650.0
2012-10-23,203300.0
2012-10-24,203300.0
2012-10-25,201575.0
2012-10-26,203500.0
2012-10-29,219925.0
2012-10-30,194500.0
2012-10-31,194500.0
2012-11-01,194500.0
2012-11-02,183825.0
2012-11-05,183825.0
2012-11-06,183825.0
2012-11-07,183825.0
2012-11-08,183825.0
2012-11-09,206125.0
2012-11-12,206125.0
2012-11-13,206125.0
2012-11-14,206125.0
2012-11-15,206125.0
2012-11-16,217550.0
2012-11-19,227400.0
2012-11-20,227400.0
2012-11-21,220825.0
2012-11-22,220825.0
2012-11-23,202300.0
2012-11-26,202300.0
2012-11-27,202275.0
2012-11-28,202275.0
2012-11-29,203150.0
2012-11-30,203150.0
2012-12-03,202950.0
2012-12-04,202750.0
2012-12-05,199125.0
2012-12-06,191125.0
2012-12-07,191125.0
2012-12-10,191125.0
2012-12-11,191125.0
2012-12-12,190875.0
2012-12-13,190875.0
2012-12-14,190875.0
2012-12-17,190975.0
2012-12-18,190975.0
2012-12-19,190975.0
2012-12-20,190975.0
2012-12-21,191025.0
2012-12-24,161325.0
2012-12-27,161175.0
2012-12-28,161725.0
2012-12-31,136725.0
2013-01-02,136725.0
2013-01-03,136725.0
2013-01-04,136725.0
2013-01-07,136725.0
2013-01-08,136725.0
2013-01-09,136725.0
2013-01-10,136725.0
2013-01-11,136725.0
2013-01-14,136725.0
2013-01-15,136725.0
2013-01-16,136725.0
2013-01-17,136725.0
2013-01-18,138925.0
2013-01-21,138875.0
2013-01-22,138875.0
2013-01-23,138875.0
2013-01-24,134250.0
2013-01-25,134250.0
2013-01-28,134250.0
2013-01-29,134250.0
2013-01-30,134500.0
2013-01-31,134500.0
2013-02-01,134500.0
2013-02-04,134500.0
2013-02-05,134500.0
2013-02-06,134500.0
2013-02-07,134375.0
2013-02-08,135050.0
2013-02-11,135050.0
2013-02-12,134975.0
2013-02-13,134975.0
2013-02-14,134975.0
2013-02-15,135350.0
2013-02-18,136825.0
2013-02-19,136825.0
2013-02-20,137075.0
2013-02-21,137075.0
2013-02-22,137025.0
2013-02-25,137025.0
2013-02-26,137275.0
2013-02-27,136725.0
2013-02-28,137675.0
2013-03-01,137675.0
2013-03-04,137675.0
2013-03-05,137675.0
2013-03-06,138650.0
2013-03-07,135525.0
2013-03-08,136100.0
2013-03-11,129300.0
2013-03-12,128800.0
2013-03-13,128800.0
2013-03-14,128800.0
2013-03-15,128800.0
2013-03-18,128800.0
2013-03-19,124125.0
2013-03-20,124125.0
2013-03-21,124125.0
2013-03-22,124125.0
2013-03-25,124125.0
2013-03-26,124625.0
2013-03-27,124625.0
2013-03-28,124775.0
2013-04-02,124625.0
2013-04-03,124625.0
2013-04-04,124475.0
2013-04-05,124400.0
2013-04-08,124800.0
2013-04-09,124675.0
2013-04-10,116775.0
2013-04-11,116675.0
2013-04-12,116575.0
2013-04-15,113875.0
2013-04-16,114425.0
2013-04-17,114425.0
2013-04-18,114725.0
2013-04-19,107925.0
2013-04-22,107575.0
2013-04-23,107550.0
2013-04-24,107850.0
2013-04-25,107550.0
2013-04-26,107250.0
2013-04-29,107250.0
2013-04-30,93825.0
2013-05-01,94025.0
2013-05-02,93425.0
2013-05-03,92500.0
2013-05-07,92450.0
2013-05-08,92125.0
2013-05-09,91900.0
2013-05-10,88000.0
2013-05-13,83800.0
2013-05-14,87800.0
2013-05-15,85875.0
2013-05-16,86125.0
2013-05-17,85575.0
2013-05-20,85325.0
2013-05-21,84575.0
2013-05-22,84425.0
2013-05-23,52725.0
2013-05-24,52600.0
2013-05-28,53350.0
2013-05-29,53925.0
2013-05-30,52650.0
2013-05-31,52450.0
2013-06-03,52600.0
2013-06-04,52400.0
2013-06-05,52450.0
2013-06-06,52450.0
2013-06-07,53575.0
2013-06-10,56125.0
2013-06-11,56275.0
2013-06-12,56000.0
2013-06-13,58150.0
2013-06-14,58150.0
2013-06-17,58300.0
2013-06-18,58300.0
2013-06-19,78975.0
2013-06-20,81125.0
2013-06-21,81125.0
2013-06-24,81125.0
2013-06-25,81125.0
2013-06-26,81625.0
2013-06-27,85075.0
2013-06-28,85575.0
2013-07-01,85575.0
2013-07-02,85575.0
2013-07-03,85575.0
2013-07-04,86150.0
2013-07-05,86150.0
2013-07-08,85650.0
2013-07-09,85650.0
2013-07-10,85650.0
2013-07-11,85650.0
2013-07-12,85650.0
2013-07-15,85950.0
2013-07-16,85950.0
2013-07-17,88900.0
2013-07-18,88900.0
2013-07-19,88900.0
2013-07-22,89900.0
2013-07-23,90700.0
2013-07-24,90700.0
2013-07-25,90700.0
2013-07-26,90700.0
2013-07-29,90800.0
2013-07-30,92575.0
2013-07-31,92575.0
2013-08-01,92575.0
2013-08-02,92575.0
2013-08-05,92575.0
2013-08-06,93550.0
2013-08-07,93550.0
2013-08-08,94300.0
2013-08-09,94300.0
2013-08-12,94300.0
2013-08-13,94300.0
2013-08-14,94300.0
2013-08-15,93000.0
2013-08-16,93000.0
2013-08-19,93975.0
2013-08-20,93975.0
2013-08-21,99325.0
2013-08-22,99125.0
2013-08-23,103350.0
2013-08-27,103350.0
2013-08-28,104150.0
2013-08-29,104950.0
2013-08-30,104950.0
2013-09-02,104950.0
2013-09-03,104950.0
2013-09-04,105575.0
2013-09-05,105575.0
2013-09-06,105575.0
2013-09-09,105575.0
2013-09-10,105575.0
2013-09-11,105575.0
2013-09-12,108350.0
2013-09-13,158800.0
2013-09-16,159375.0
2013-09-17,175225.0
2013-09-18,175225.0
2013-09-19,175225.0
2013-09-20,176575.0
2013-09-23,176675.0
2013-09-24,177600.0
2013-09-25,177600.0
2013-09-26,177600.0
2013-09-27,177600.0
2013-09-30,177725.0
2013-10-01,177725.0
2013-10-02,176725.0
2013-10-03,176725.0
2013-10-04,176725.0
2013-10-07,176725.0
2013-10-08,176725.0
2013-10-09,176725.0
2013-10-10,177025.0
2013-10-11,177025.0
2013-10-14,177025.0
2013-10-15,177025.0
2013-10-16,177025.0
2013-10-17,177025.0
2013-10-18,177225.0
2013-10-21,177225.0
2013-10-22,177225.0
2013-10-23,177225.0
2013-10-24,177225.0
2013-10-25,176275.0
2013-10-28,178175.0
2013-10-29,178175.0
2013-10-30,178100.0
2013-10-31,178100.0
2013-11-01,178400.0
2013-11-04,178400.0
2013-11-05,178400.0
2013-11-06,178400.0
2013-11-07,178400.0
2013-11-08,178400.0
2013-11-11,178400.0
2013-11-12,178400.0
2013-11-13,182075.0
2013-11-14,182075.0
2013-11-15,182075.0
2013-11-18,182075.0
2013-11-19,182075.0
2013-11-20,182150.0
2013-11-21,182150.0
2013-11-22,182350.0
2013-11-25,182650.0
2013-11-26,182650.0
2013-11-27,182600.0
2013-11-28,182600.0
2013-11-29,182600.0
2013-12-02,182175.0
2013-12-03,182450.0
2013-12-04,182400.0
2013-12-05,182400.0
2013-12-06,182400.0
2013-12-09,182400.0
2013-12-10,182350.0
2013-12-11,182350.0
2013-12-12,182350.0
2013-12-13,182300.0
2013-12-16,182300.0
2013-12-17,182300.0
2013-12-18,182300.0
2013-12-19,182300.0
2013-12-20,182300.0
2013-12-23,182300.0
2013-12-24,182300.0
2013-12-27,182300.0
2013-12-30,182300.0
2013-12-31,182300.0
2014-01-02,182300.0
2014-01-03,183550.0
2014-01-06,183850.0
2014-01-07,183850.0
2014-01-08,183850.0
2014-01-09,183850.0
2014-01-10,183850.0
2014-01-13,170725.0
2014-01-14,165725.0
2014-01-15,165725.0
2014-01-16,165625.0
2014-01-17,165625.0
2014-01-20,165625.0
2014-01-21,166325.0
2014-01-22,166300.0
2014-01-23,166300.0
2014-01-24,166450.0
2014-01-27,169050.0
2014-01-28,169050.0
2014-01-29,170350.0
2014-01-30,171100.0
2014-01-31,171100.0
2014-02-03,171550.0
2014-02-04,171550.0
2014-02-05,171550.0
2014-02-06,171550.0
2014-02-07,171550.0
2014-02-10,171550.0
2014-02-11,171550.0
2014-02-12,171550.0
2014-02-13,171425.0
2014-02-14,171425.0
2014-02-17,167900.0
2014-02-18,167900.0
2014-02-19,167900.0
2014-02-20,167700.0
2014-02-21,167200.0
2014-02-24,167200.0
2014-02-25,167200.0
2014-02-26,168875.0
2014-02-27,168850.0
2014-02-28,168850.0
2014-03-03,169550.0
2014-03-04,169550.0
2014-03-05,169550.0
2014-03-06,171075.0
2014-03-07,171075.0
2014-03-10,171075.0
2014-03-11,171025.0
2014-03-12,170925.0
2014-03-13,170925.0
2014-03-14,170925.0
2014-03-17,171675.0
2014-03-18,171675.0
2014-03-19,171675.0
2014-03-20,171675.0
2014-03-21,171550.0
2014-03-24,171550.0
2014-03-25,171550.0
2014-03-26,170050.0
2014-03-27,170050.0
2014-03-28,169950.0
2014-03-31,169950.0
2014-04-01,171375.0
2014-04-02,171375.0
2014-04-03,171375.0
2014-04-04,171750.0
2014-04-07,171750.0
2014-04-08,172225.0
2014-04-09,172225.0
2014-04-10,172225.0
2014-04-11,172225.0
2014-04-14,172225.0
2014-04-15,172225.0
2014-04-16,171825.0
2014-04-17,171825.0
2014-04-22,172250.0
2014-04-23,171950.0
2014-04-24,171850.0
2014-04-25,171850.0
2014-04-28,171850.0
2014-04-29,171850.0
2014-04-30,172500.0
2014-05-01,172750.0
2014-05-02,172650.0
2014-05-06,172650.0
2014-05-07,172850.0
2014-05-08,172850.0
2014-05-09,172850.0
2014-05-12,172850.0
2014-05-13,173050.0
2014-05-14,172950.0
2014-05-15,173500.0
2014-05-16,171100.0
2014-05-19,172575.0
2014-05-20,172575.0
2014-05-21,173075.0
2014-05-22,173075.0
2014-05-23,173075.0
2014-05-27,173350.0
2014-05-28,173350.0
2014-05-29,173350.0
2014-05-30,173725.0
2014-06-02,173675.0
2014-06-03,173375.0
2014-06-04,172775.0
2014-06-05,172775.0
2014-06-06,173875.0
2014-06-09,173875.0
2014-06-10,173875.0
2014-06-11,175825.0
2014-06-12,176325.0
2014-06-13,175750.0
2014-06-16,178775.0
2014-06-17,180700.0
2014-06-18,180600.0
2014-06-19,180600.0
2014-06-20,180600.0
2014-06-23,180600.0
2014-06-24,180600.0
2014-06-25,180275.0
2014-06-26,180275.0
2014-06-27,181775.0
2014-06-30,182275.0
2014-07-01,182275.0
2014-07-02,182275.0
2014-07-03,202175.0
2014-07-04,202175.0
2014-07-07,202000.0
2014-07-08,202000.0
2014-07-09,202000.0
2014-07-10,202000.0
2014-07-11,202000.0
2014-07-14,202000.0
2014-07-15,202000.0
2014-07-16,202000.0
2014-07-17,202175.0
2014-07-18,202350.0
2014-07-21,202350.0
2014-07-22,202350.0
2014-07-23,202350.0
2014-07-24,202900.0
2014-07-25,204500.0
2014-07-28,204500.0
2014-07-29,204725.0
2014-07-30,204725.0
2014-07-31,205625.0
2014-08-01,205325.0
2014-08-04,205425.0
2014-08-05,205425.0
2014-08-06,205425.0
2014-08-07,205675.0
2014-08-08,205675.0
2014-08-11,205675.0
2014-08-12,205675.0
2014-08-13,209550.0
2014-08-14,209550.0
2014-08-15,209550.0
2014-08-18,209550.0
2014-08-19,209500.0
2014-08-20,209500.0
2014-08-21,211100.0
2014-08-22,211100.0
2014-08-26,211100.0
2014-08-27,211100.0
2014-08-28,216075.0
2014-08-29,216075.0
2014-09-01,216075.0
2014-09-02,219575.0
2014-09-03,220075.0
2014-09-04,220075.0
2014-09-05,220075.0
2014-09-08,220450.0
2014-09-09,220325.0
2014-09-10,220325.0
2014-09-11,220525.0
2014-09-12,220925.0
2014-09-15,220925.0
2014-09-16,220775.0
2014-09-17,220775.0
2014-09-18,220775.0
2014-09-19,220700.0
2014-09-22,220700.0
2014-09-23,220975.0
2014-09-24,220375.0
2014-09-25,220475.0
2014-09-26,220475.0
2014-09-29,220475.0
2014-09-30,220475.0
2014-10-01,220775.0
2014-10-02,220675.0
2014-10-03,220475.0
2014-10-06,220475.0
2014-10-07,220475.0
2014-10-08,219150.0
2014-10-09,219150.0
2014-10-10,219150.0
2014-10-13,220025.0
2014-10-14,220025.0
2014-10-15,220025.0
2014-10-16,217775.0
2014-10-17,210400.0
2014-10-20,210400.0
2014-10-21,210400.0
2014-10-22,210175.0
2014-10-23,210175.0
2014-10-24,210175.0
2014-10-27,210200.0
2014-10-28,210500.0
2014-10-29,210475.0
2014-10-30,212225.0
2014-10-31,211800.0
2014-11-03,208025.0
2014-11-04,208025.0
2014-11-05,208025.0
2014-11-06,207050.0
2014-11-07,207050.0
2014-11-10,207050.0
2014-11-11,207050.0
2014-11-12,206975.0
2014-11-13,206250.0
2014-11-14,206675.0
2014-11-17,206675.0
2014-11-18,206675.0
2014-11-19,207375.0
2014-11-20,207375.0
2014-11-21,207350.0
2014-11-24,207325.0
2014-11-25,199600.0
2014-11-26,199600.0
2014-11-27,199600.0
2014-11-28,199600.0
2014-12-01,199600.0
2014-12-02,211025.0
2014-12-03,211225.0
2014-12-04,211125.0
2014-12-05,211075.0
2014-12-08,210775.0
2014-12-09,210775.0
2014-12-10,210775.0
2014-12-11,210775.0
2014-12-12,210775.0
2014-12-15,210725.0
2014-12-16,210725.0
2014-12-17,210625.0
2014-12-18,211625.0
2014-12-19,211625.0
2014-12-22,211925.0
2014-12-23,211925.0
2014-12-24,212200.0
2014-12-29,213175.0
2014-12-30,212175.0
2014-12-31,212175.0
2015-01-02,211700.0
2015-01-05,211650.0
2015-01-06,211550.0
2015-01-07,210550.0
2015-01-08,210550.0
2015-01-09,210450.0
2015-01-12,210450.0
2015-01-13,210450.0
2015-01-14,210350.0
2015-01-15,210325.0
2015-01-16,210300.0
2015-01-19,210250.0
2015-01-20,210250.0
2015-01-21,210200.0
2015-01-22,210200.0
2015-01-23,210000.0
2015-01-26,209725.0
2015-01-27,210025.0
2015-01-28,207250.0
2015-01-29,207250.0
2015-01-30,206175.0
2015-02-02,206000.0
2015-02-03,204425.0
2015-02-04,204325.0
2015-02-05,204300.0
2015-02-06,203575.0
2015-02-09,203775.0
2015-02-10,202725.0
2015-02-11,204975.0
2015-02-12,203875.0
2015-02-13,201625.0
2015-02-16,201400.0
2015-02-17,201700.0
2015-02-18,198950.0
2015-02-19,198800.0
2015-02-20,199150.0
2015-02-23,199150.0
2015-02-24,199250.0
2015-02-25,200525.0
2015-02-26,200175.0
2015-02-27,201075.0
2015-03-02,201075.0
2015-03-03,200875.0
2015-03-04,200575.0
2015-03-05,196450.0
2015-03-06,195425.0
2015-03-09,195625.0
2015-03-10,193375.0
2015-03-11,193250.0
2015-03-12,193750.0
2015-03-13,210075.0
2015-03-16,209725.0
2015-03-17,213725.0
2015-03-18,222300.0
2015-03-19,224200.0
2015-03-20,223650.0
2015-03-23,128950.0
2015-03-24,128000.0
2015-03-25,128375.0
2015-03-26,128625.0
2015-03-27,118900.0
2015-03-30,120075.0
2015-03-31,120000.0
2015-04-01,120500.0
2015-04-02,120625.0
2015-04-07,120625.0
2015-04-08,120675.0
2015-04-09,122825.0
2015-04-10,124350.0
2015-04-13,123375.0
2015-04-14,123375.0
2015-04-15,121425.0
2015-04-16,106525.0
2015-04-17,106475.0
2015-04-20,93875.0
2015-04-21,94175.0
2015-04-22,94175.0
2015-04-23,94175.0
2015-04-24,94250.0
2015-04-27,99100.0
2015-04-28,99425.0
2015-04-29,97100.0
2015-04-30,97925.0
2015-05-01,98600.0
2015-05-05,98600.0
2015-05-06,98475.0
2015-05-07,98375.0
2015-05-08,107050.0
2015-05-11,112025.0
2015-05-12,112025.0
2015-05-13,112925.0
2015-05-14,114225.0
2015-05-15,113775.0
2015-05-18,113025.0
2015-05-19,129075.0
2015-05-20,128975.0
2015-05-21,128975.0
2015-05-22,129200.0
2015-05-26,129400.0
2015-05-27,130150.0
2015-05-28,130150.0
2015-05-29,127000.0
2015-06-01,126275.0
2015-06-02,125950.0
2015-06-03,123150.0
2015-06-04,123150.0
2015-06-05,122525.0
2015-06-08,120400.0
2015-06-09,122175.0
2015-06-10,117200.0
2015-06-11,149775.0
2015-06-12,153675.0
2015-06-15,154425.0
2015-06-16,154900.0
2015-06-17,154950.0
2015-06-18,154625.0
2015-06-19,154575.0
2015-06-22,154500.0
2015-06-23,154450.0
2015-06-24,155600.0
2015-06-25,157025.0
2015-06-26,159425.0
2015-06-29,157700.0
2015-06-30,158700.0
2015-07-01,159200.0
2015-07-02,159200.0
2015-07-03,158800.0
2015-07-06,158800.0
2015-07-07,156950.0
2015-07-08,151325.0
2015-07-09,142950.0
2015-07-10,144675.0
2015-07-13,144675.0
2015-07-14,194250.0
2015-07-15,195200.0
2015-07-16,195100.0
2015-07-17,187600.0
2015-07-20,160225.0
2015-07-21,160925.0
2015-07-22,160825.0
2015-07-23,159750.0
2015-07-24,158250.0
2015-07-27,166950.0
2015-07-28,166200.0
2015-07-29,166000.0
2015-07-30,166375.0
2015-07-31,161525.0
2015-08-03,161775.0
2015-08-04,161575.0
2015-08-05,160125.0
2015-08-06,156300.0
2015-08-07,155700.0
2015-08-10,155175.0
2015-08-11,155050.0
2015-08-12,156900.0
2015-08-13,155550.0
2015-08-14,155500.0
2015-08-17,159450.0
2015-08-18,158700.0
2015-08-19,157800.0
2015-08-20,157800.0
2015-08-21,145600.0
2015-08-24,145400.0
2015-08-25,145150.0
2015-08-26,145450.0
2015-08-27,145350.0
2015-08-28,145150.0
2015-09-01,145050.0
2015-09-02,144950.0
2015-09-03,144950.0
2015-09-04,144775.0
2015-09-07,145675.0
2015-09-08,145675.0
2015-09-09,145525.0
2015-09-10,145375.0
2015-09-11,145900.0
2015-09-14,145875.0
2015-09-15,145875.0
2015-09-16,145650.0
2015-09-17,145600.0
2015-09-18,145275.0
2015-09-21,120925.0
2015-09-22,120425.0
2015-09-23,120500.0
2015-09-24,120025.0
2015-09-25,120575.0
2015-09-28,120425.0
2015-09-29,120425.0
2015-09-30,120350.0
2015-10-01,120175.0
2015-10-02,120175.0
2015-10-05,120475.0
2015-10-06,120450.0
2015-10-07,119250.0
2015-10-08,118975.0
2015-10-09,118675.0
2015-10-12,118500.0
2015-10-13,118500.0
2015-10-14,118250.0
2015-10-15,118250.0
2015-10-16,118250.0
2015-10-19,118250.0
2015-10-20,118250.0
2015-10-21,116575.0
2015-10-22,116200.0
2015-10-23,116200.0
2015-10-26,111025.0
2015-10-27,110250.0
2015-10-28,110175.0
2015-10-29,106525.0
2015-10-30,106425.0
2015-11-02,104600.0
2015-11-03,104550.0
2015-11-04,104550.0
2015-11-05,104550.0
2015-11-06,104550.0
2015-11-09,104550.0
2015-11-10,104550.0
2015-11-11,104550.0
2015-11-12,104550.0
2015-11-13,104450.0
2015-11-16,104225.0
2015-11-17,104225.0
2015-11-18,104225.0
2015-11-19,104600.0
2015-11-20,104600.0
2015-11-23,104450.0
2015-11-24,104525.0
2015-11-25,104475.0
2015-11-26,104075.0
2015-11-27,101525.0
2015-11-30,99100.0
2015-12-01,99100.0
2015-12-02,99000.0
2015-12-03,99000.0
2015-12-04,98900.0
2015-12-07,98900.0
2015-12-08,98650.0
2015-12-09,103000.0
2015-12-10,102925.0
2015-12-11,102925.0
2015-12-14,102775.0
2015-12-15,102775.0
2015-12-16,144425.0
2015-12-17,144425.0
2015-12-18,100125.0
2015-12-21,95700.0
2015-12-22,95900.0
2015-12-23,87775.0
2015-12-24,80625.0
2015-12-29,80600.0
2015-12-30,80600.0
2015-12-31,80600.0
2016-01-04,80600.0
2016-01-05,80600.0
2016-01-06,80600.0
2016-01-07,80975.0
2016-01-08,80925.0
2016-01-11,80875.0
2016-01-12,80875.0
2016-01-13,80875.0
2016-01-14,80750.0
2016-01-15,80650.0
2016-01-18,92875.0
2016-01-19,92875.0
2016-01-20,92875.0
2016-01-21,92825.0
2016-01-22,94650.0
2016-01-25,94650.0
2016-01-26,94650.0
2016-01-27,97675.0
2016-01-28,97675.0
2016-01-29,97675.0
2016-02-01,97475.0
2016-02-02,97400.0
2016-02-03,97400.0
2016-02-04,97400.0
2016-02-05,97375.0
2016-02-08,97375.0
2016-02-09,97375.0
2016-02-10,97275.0
2016-02-11,85250.0
2016-02-12,85250.0
2016-02-15,85250.0
2016-02-16,86175.0
2016-02-17,104600.0
2016-02-18,110175.0
2016-02-19,123450.0
2016-02-22,123450.0
2016-02-23,123450.0
2016-02-24,123400.0
2016-02-25,123400.0
2016-02-26,112700.0
2016-02-29,112700.0
2016-03-01,112550.0
2016-03-02,112550.0
2016-03-03,112550.0
2016-03-04,112550.0
2016-03-07,100975.0
2016-03-08,100975.0
2016-03-09,101750.0
2016-03-10,101750.0
2016-03-11,101625.0
2016-03-14,101625.0
2016-03-15,101625.0
2016-03-16,106625.0
2016-03-17,106625.0
2016-03-18,106625.0
2016-03-21,106625.0
