,LSPB
2004-04-22,72600.0
2004-04-23,72250.0
2004-04-26,71775.0
2004-04-27,71400.0
2004-04-28,71050.0
2004-04-29,70775.0
2004-04-30,70325.0
2004-05-04,69625.0
2004-05-05,70525.0
2004-05-06,69800.0
2004-05-07,69150.0
2004-05-10,68525.0
2004-05-11,70525.0
2004-05-12,69975.0
2004-05-13,69350.0
2004-05-14,68400.0
2004-05-17,67550.0
2004-05-18,66975.0
2004-05-19,64700.0
2004-05-20,63575.0
2004-05-21,62675.0
2004-05-24,62050.0
2004-05-25,61900.0
2004-05-26,60825.0
2004-05-27,60150.0
2004-05-28,59550.0
2004-06-01,59075.0
2004-06-02,58250.0
2004-06-03,57450.0
2004-06-04,56875.0
2004-06-07,56100.0
2004-06-08,55475.0
2004-06-09,54850.0
2004-06-10,54175.0
2004-06-11,53875.0
2004-06-14,53300.0
2004-06-15,52675.0
2004-06-16,51875.0
2004-06-17,51075.0
2004-06-18,50525.0
2004-06-21,50000.0
2004-06-22,49350.0
2004-06-23,48825.0
2004-06-24,48125.0
2004-06-25,47300.0
2004-06-28,46275.0
2004-06-29,45825.0
2004-06-30,45475.0
2004-07-01,45125.0
2004-07-02,44700.0
2004-07-05,44075.0
2004-07-06,43800.0
2004-07-07,43575.0
2004-07-08,43175.0
2004-07-09,42625.0
2004-07-12,42875.0
2004-07-13,42400.0
2004-07-14,42200.0
2004-07-15,41950.0
2004-07-16,41300.0
2004-07-19,40875.0
2004-07-20,40975.0
2004-07-21,40325.0
2004-07-22,39700.0
2004-07-23,39275.0
2004-07-26,38925.0
2004-07-27,38225.0
2004-07-28,37725.0
2004-07-29,37475.0
2004-07-30,37175.0
2004-08-02,37450.0
2004-08-03,36975.0
2004-08-04,37850.0
2004-08-05,39650.0
2004-08-06,40125.0
2004-08-09,40675.0
2004-08-10,40050.0
2004-08-11,39625.0
2004-08-12,39550.0
2004-08-13,39825.0
2004-08-16,39525.0
2004-08-17,39300.0
2004-08-18,38875.0
2004-08-19,38525.0
2004-08-20,38175.0
2004-08-23,37775.0
2004-08-24,37275.0
2004-08-25,37125.0
2004-08-26,36950.0
2004-08-27,36525.0
2004-08-31,36250.0
2004-09-01,35625.0
2004-09-02,34600.0
2004-09-03,34150.0
2004-09-06,33875.0
2004-09-07,33775.0
2004-09-08,33775.0
2004-09-09,33700.0
2004-09-10,33575.0
2004-09-13,33475.0
2004-09-14,33125.0
2004-09-15,32850.0
2004-09-16,32525.0
2004-09-17,32425.0
2004-09-20,52525.0
2004-09-21,52925.0
2004-09-22,52750.0
2004-09-23,52650.0
2004-09-24,53025.0
2004-09-27,52825.0
2004-09-28,52925.0
2004-09-29,53250.0
2004-09-30,53350.0
2004-10-01,53075.0
2004-10-04,52775.0
2004-10-05,52050.0
2004-10-06,51525.0
2004-10-07,51450.0
2004-10-08,51425.0
2004-10-11,51400.0
2004-10-12,51225.0
2004-10-13,50975.0
2004-10-14,50950.0
2004-10-15,50700.0
2004-10-18,50500.0
2004-10-19,50700.0
2004-10-20,50475.0
2004-10-21,50200.0
2004-10-22,49650.0
2004-10-25,49475.0
2004-10-26,49050.0
2004-10-27,49725.0
2004-10-28,49700.0
2004-10-29,49600.0
2004-11-01,49200.0
2004-11-02,48850.0
2004-11-03,48650.0
2004-11-04,48475.0
2004-11-05,48325.0
2004-11-08,48050.0
2004-11-09,47400.0
2004-11-10,46975.0
2004-11-11,47550.0
2004-11-12,47050.0
2004-11-15,46875.0
2004-11-16,46575.0
2004-11-17,46200.0
2004-11-18,45775.0
2004-11-19,45275.0
2004-11-22,44625.0
2004-11-23,44075.0
2004-11-24,43475.0
2004-11-25,42725.0
2004-11-26,42525.0
2004-11-29,42200.0
2004-11-30,41300.0
2004-12-01,42900.0
2004-12-02,42725.0
2004-12-03,42550.0
2004-12-06,42450.0
2004-12-07,42075.0
2004-12-08,42050.0
2004-12-09,42025.0
2004-12-10,41850.0
2004-12-13,41725.0
2004-12-14,41350.0
2004-12-15,41125.0
2004-12-16,41125.0
2004-12-17,41025.0
2004-12-20,41025.0
2004-12-21,40800.0
2004-12-22,40775.0
2004-12-23,40675.0
2004-12-24,40550.0
2004-12-29,40300.0
2004-12-30,41000.0
2004-12-31,40700.0
2005-01-04,40475.0
2005-01-05,39925.0
2005-01-06,39750.0
2005-01-07,39675.0
2005-01-10,39575.0
2005-01-11,39575.0
2005-01-12,39550.0
2005-01-13,39175.0
2005-01-14,38900.0
2005-01-17,38325.0
2005-01-18,37925.0
2005-01-19,37875.0
2005-01-20,37800.0
2005-01-21,37675.0
2005-01-24,37575.0
2005-01-25,37375.0
2005-01-26,37200.0
2005-01-27,36325.0
2005-01-28,36125.0
2005-01-31,35725.0
2005-02-01,35200.0
2005-02-02,34875.0
2005-02-03,35550.0
2005-02-04,34825.0
2005-02-07,34150.0
2005-02-08,34700.0
2005-02-09,34650.0
2005-02-10,34575.0
2005-02-11,34525.0
2005-02-14,34450.0
2005-02-15,34450.0
2005-02-16,34350.0
2005-02-17,34300.0
2005-02-18,34150.0
2005-02-21,34100.0
2005-02-22,34100.0
2005-02-23,33850.0
2005-02-24,33800.0
2005-02-25,33725.0
2005-02-28,33625.0
2005-03-01,33625.0
2005-03-02,33625.0
2005-03-03,33500.0
2005-03-04,33675.0
2005-03-07,33500.0
2005-03-08,33375.0
2005-03-09,33275.0
2005-03-10,33200.0
2005-03-11,33050.0
2005-03-14,33025.0
2005-03-15,33725.0
2005-03-16,33475.0
2005-03-17,33250.0
2005-03-18,33150.0
2005-03-21,33025.0
2005-03-22,32850.0
2005-03-23,33200.0
2005-03-24,33200.0
2005-03-29,33000.0
2005-03-30,33325.0
2005-03-31,33275.0
2005-04-01,33275.0
2005-04-04,33175.0
2005-04-05,32725.0
2005-04-06,32450.0
2005-04-07,32550.0
2005-04-08,31825.0
2005-04-11,31625.0
2005-04-12,31825.0
2005-04-13,31475.0
2005-04-14,31200.0
2005-04-15,31000.0
2005-04-18,31925.0
2005-04-19,31800.0
2005-04-20,33500.0
2005-04-21,33175.0
2005-04-22,33350.0
2005-04-25,32900.0
2005-04-26,32875.0
2005-04-27,33550.0
2005-04-28,33700.0
2005-04-29,33550.0
2005-05-03,32700.0
2005-05-04,31925.0
2005-05-05,31675.0
2005-05-06,31800.0
2005-05-09,33250.0
2005-05-10,33400.0
2005-05-11,33300.0
2005-05-12,36150.0
2005-05-13,35975.0
2005-05-16,35850.0
2005-05-17,35150.0
2005-05-18,35575.0
2005-05-19,34975.0
2005-05-20,34825.0
2005-05-23,34775.0
2005-05-24,34775.0
2005-05-25,33850.0
2005-05-26,33700.0
2005-05-27,33300.0
2005-05-31,32250.0
2005-06-01,29700.0
2005-06-02,32050.0
2005-06-03,32050.0
2005-06-06,32025.0
2005-06-07,32025.0
2005-06-08,31900.0
2005-06-09,31875.0
2005-06-10,31925.0
2005-06-13,32175.0
2005-06-14,33325.0
2005-06-15,33600.0
2005-06-16,34400.0
2005-06-17,34775.0
2005-06-20,34025.0
2005-06-21,34425.0
2005-06-22,35700.0
2005-06-23,37425.0
2005-06-24,38625.0
2005-06-27,38500.0
2005-06-28,38400.0
2005-06-29,40375.0
2005-06-30,42050.0
2005-07-01,45600.0
2005-07-04,48100.0
2005-07-05,48850.0
2005-07-06,49225.0
2005-07-07,52200.0
2005-07-08,52825.0
2005-07-11,53225.0
2005-07-12,52725.0
2005-07-13,53800.0
2005-07-14,55575.0
2005-07-15,57825.0
2005-07-18,57475.0
2005-07-19,57200.0
2005-07-20,59775.0
2005-07-21,60250.0
2005-07-22,60100.0
2005-07-25,61125.0
2005-07-26,61050.0
2005-07-27,60700.0
2005-07-28,60150.0
2005-07-29,64650.0
2005-08-01,64425.0
2005-08-02,64025.0
2005-08-03,63950.0
2005-08-04,63950.0
2005-08-05,63325.0
2005-08-08,62250.0
2005-08-09,62125.0
2005-08-10,61925.0
2005-08-11,60950.0
2005-08-12,61075.0
2005-08-15,60675.0
2005-08-16,60250.0
2005-08-17,59550.0
2005-08-18,59250.0
2005-08-19,58650.0
2005-08-22,58275.0
2005-08-23,57575.0
2005-08-24,56975.0
2005-08-25,56225.0
2005-08-26,55450.0
2005-08-30,55025.0
2005-08-31,54200.0
2005-09-01,54050.0
2005-09-02,53525.0
2005-09-05,52925.0
2005-09-06,52475.0
2005-09-07,52475.0
2005-09-08,52025.0
2005-09-09,51625.0
2005-09-12,50625.0
2005-09-13,49525.0
2005-09-14,47950.0
2005-09-15,47050.0
2005-09-16,46700.0
2005-09-19,46250.0
2005-09-20,44950.0
2005-09-21,43725.0
2005-09-22,42000.0
2005-09-23,41050.0
2005-09-26,39375.0
2005-09-27,40750.0
2005-09-28,40300.0
2005-09-29,39950.0
2005-09-30,39750.0
2005-10-03,39000.0
2005-10-04,38725.0
2005-10-05,38200.0
2005-10-06,37900.0
2005-10-07,38500.0
2005-10-10,38900.0
2005-10-11,39550.0
2005-10-12,40000.0
2005-10-13,40725.0
2005-10-14,41225.0
2005-10-17,42025.0
2005-10-18,42525.0
2005-10-19,42950.0
2005-10-20,44000.0
2005-10-21,44925.0
2005-10-24,45950.0
2005-10-25,46525.0
2005-10-26,47175.0
2005-10-27,47950.0
2005-10-28,49200.0
2005-10-31,49400.0
2005-11-01,49250.0
2005-11-02,49175.0
2005-11-03,49100.0
2005-11-04,48900.0
2005-11-07,48600.0
2005-11-08,48425.0
2005-11-09,47625.0
2005-11-10,47400.0
2005-11-11,46500.0
2005-11-14,46050.0
2005-11-15,45700.0
2005-11-16,45350.0
2005-11-17,44925.0
2005-11-18,44725.0
2005-11-21,44575.0
2005-11-22,44350.0
2005-11-23,43825.0
2005-11-24,43600.0
2005-11-25,43425.0
2005-11-28,43425.0
2005-11-29,43425.0
2005-11-30,42850.0
2005-12-01,41350.0
2005-12-02,40825.0
2005-12-05,39950.0
2005-12-06,39400.0
2005-12-07,39325.0
2005-12-08,39025.0
2005-12-09,38275.0
2005-12-12,37750.0
2005-12-13,38425.0
2005-12-14,38300.0
2005-12-15,39175.0
2005-12-16,39050.0
2005-12-19,39050.0
2005-12-20,39025.0
2005-12-21,39400.0
2005-12-22,40075.0
2005-12-23,41175.0
2005-12-28,41875.0
2005-12-29,43475.0
2005-12-30,43625.0
2006-01-03,43600.0
2006-01-04,42000.0
2006-01-05,43375.0
2006-01-06,44400.0
2006-01-09,44275.0
2006-01-10,45775.0
2006-01-11,46500.0
2006-01-12,47325.0
2006-01-13,47875.0
2006-01-16,49875.0
2006-01-17,50625.0
2006-01-18,50625.0
2006-01-19,51500.0
2006-01-20,53900.0
2006-01-23,54650.0
2006-01-24,56225.0
2006-01-25,57650.0
2006-01-26,57600.0
2006-01-27,59125.0
2006-01-30,59750.0
2006-01-31,59750.0
2006-02-01,59750.0
2006-02-02,60225.0
2006-02-03,61475.0
2006-02-06,62425.0
2006-02-07,63225.0
2006-02-08,64200.0
2006-02-09,64800.0
2006-02-10,64625.0
2006-02-13,65450.0
2006-02-14,66825.0
2006-02-15,67525.0
2006-02-16,68250.0
2006-02-17,70150.0
2006-02-20,70575.0
2006-02-21,72200.0
2006-02-22,73775.0
2006-02-23,75250.0
2006-02-24,75650.0
2006-02-27,76375.0
2006-02-28,77375.0
2006-03-01,77975.0
2006-03-02,77850.0
2006-03-03,77825.0
2006-03-06,76750.0
2006-03-07,76300.0
2006-03-08,76100.0
2006-03-09,79475.0
2006-03-10,80575.0
2006-03-13,81650.0
2006-03-14,84025.0
2006-03-15,84850.0
2006-03-16,86125.0
2006-03-17,86150.0
2006-03-20,86175.0
2006-03-21,84425.0
2006-03-22,84800.0
2006-03-23,85075.0
2006-03-24,85250.0
2006-03-27,86250.0
2006-03-28,87925.0
2006-03-29,88250.0
2006-03-30,88250.0
2006-03-31,89625.0
2006-04-03,89750.0
2006-04-04,90500.0
2006-04-05,90475.0
2006-04-06,90475.0
2006-04-07,90325.0
2006-04-10,92325.0
2006-04-11,92125.0
2006-04-12,92850.0
2006-04-13,92775.0
2006-04-18,94200.0
2006-04-19,94675.0
2006-04-20,94650.0
2006-04-21,94675.0
2006-04-24,94425.0
2006-04-25,96450.0
2006-04-26,96925.0
2006-04-27,96825.0
2006-04-28,99800.0
2006-05-02,99600.0
2006-05-03,99650.0
2006-05-04,99150.0
2006-05-05,98750.0
2006-05-08,98000.0
2006-05-09,100225.0
2006-05-10,100125.0
2006-05-11,101475.0
2006-05-12,101375.0
2006-05-15,101375.0
2006-05-16,102500.0
2006-05-17,102750.0
2006-05-18,103700.0
2006-05-19,104375.0
2006-05-22,105775.0
2006-05-23,106350.0
2006-05-24,107900.0
2006-05-25,108975.0
2006-05-26,109100.0
2006-05-30,109800.0
2006-05-31,111075.0
2006-06-01,112175.0
2006-06-02,112450.0
2006-06-05,112650.0
2006-06-06,111750.0
2006-06-07,112000.0
2006-06-08,112725.0
2006-06-09,111525.0
2006-06-12,112000.0
2006-06-13,113400.0
2006-06-14,113325.0
2006-06-15,113300.0
2006-06-16,115550.0
2006-06-19,117275.0
2006-06-20,117650.0
2006-06-21,117900.0
2006-06-22,116900.0
2006-06-23,116475.0
2006-06-26,115300.0
2006-06-27,113475.0
2006-06-28,113300.0
2006-06-29,112575.0
2006-06-30,111375.0
2006-07-03,111675.0
2006-07-04,110725.0
2006-07-05,111625.0
2006-07-06,111500.0
2006-07-07,110950.0
2006-07-10,109975.0
2006-07-11,109275.0
2006-07-12,108875.0
2006-07-13,108700.0
2006-07-14,108800.0
2006-07-17,108825.0
2006-07-18,108950.0
2006-07-19,107775.0
2006-07-20,107350.0
2006-07-21,106925.0
2006-07-24,107100.0
2006-07-25,106175.0
2006-07-26,106050.0
2006-07-27,104050.0
2006-07-28,103650.0
2006-07-31,101725.0
2006-08-01,99200.0
2006-08-02,95900.0
2006-08-03,93375.0
2006-08-04,91600.0
2006-08-07,91375.0
2006-08-08,89225.0
2006-08-09,88150.0
2006-08-10,87475.0
2006-08-11,89550.0
2006-08-14,86275.0
2006-08-15,85625.0
2006-08-16,85075.0
2006-08-17,83000.0
2006-08-18,82200.0
2006-08-21,81300.0
2006-08-22,82950.0
2006-08-23,82775.0
2006-08-24,81650.0
2006-08-25,80325.0
2006-08-29,78975.0
2006-08-30,78750.0
2006-08-31,78650.0
2006-09-01,78350.0
2006-09-04,78125.0
2006-09-05,77050.0
2006-09-06,76175.0
2006-09-07,75750.0
2006-09-08,74675.0
2006-09-11,73125.0
2006-09-12,71500.0
2006-09-13,70675.0
2006-09-14,70100.0
2006-09-15,71025.0
2006-09-18,69975.0
2006-09-19,67450.0
2006-09-20,67150.0
2006-09-21,66200.0
2006-09-22,65975.0
2006-09-25,66250.0
2006-09-26,64300.0
2006-09-27,62925.0
2006-09-28,62500.0
2006-09-29,60725.0
2006-10-02,60050.0
2006-10-03,57425.0
2006-10-04,54950.0
2006-10-05,52800.0
2006-10-06,51100.0
2006-10-09,49975.0
2006-10-10,48100.0
2006-10-11,47950.0
2006-10-12,47350.0
2006-10-13,47375.0
2006-10-16,47175.0
2006-10-17,47150.0
2006-10-18,47200.0
2006-10-19,47275.0
2006-10-20,47700.0
2006-10-23,46850.0
2006-10-24,46125.0
2006-10-25,45325.0
2006-10-26,44950.0
2006-10-27,45425.0
2006-10-30,44725.0
2006-10-31,45200.0
2006-11-01,46050.0
2006-11-02,47050.0
2006-11-03,47600.0
2006-11-06,47975.0
2006-11-07,47050.0
2006-11-08,46325.0
2006-11-09,46450.0
2006-11-10,45950.0
2006-11-13,45675.0
2006-11-14,45125.0
2006-11-15,45500.0
2006-11-16,45275.0
2006-11-17,44600.0
2006-11-20,44575.0
2006-11-21,44325.0
2006-11-22,44950.0
2006-11-23,45350.0
2006-11-24,44350.0
2006-11-27,44800.0
2006-11-28,45575.0
2006-11-29,45500.0
2006-11-30,43800.0
2006-12-01,43150.0
2006-12-04,41825.0
2006-12-05,41075.0
2006-12-06,40600.0
2006-12-07,39725.0
2006-12-08,39400.0
2006-12-11,39225.0
2006-12-12,41350.0
2006-12-13,41775.0
2006-12-14,41525.0
2006-12-15,40875.0
2006-12-18,40450.0
2006-12-19,41425.0
2006-12-20,42150.0
2006-12-21,41675.0
2006-12-22,41525.0
2006-12-27,40850.0
2006-12-28,40725.0
2006-12-29,41125.0
2007-01-02,41050.0
2007-01-03,41050.0
2007-01-04,43125.0
2007-01-05,42850.0
2007-01-08,43550.0
2007-01-09,43300.0
2007-01-10,42400.0
2007-01-11,41500.0
2007-01-12,41050.0
2007-01-15,40475.0
2007-01-16,39950.0
2007-01-17,40300.0
2007-01-18,40125.0
2007-01-19,40900.0
2007-01-22,40200.0
2007-01-23,40150.0
2007-01-24,40200.0
2007-01-25,39850.0
2007-01-26,39725.0
2007-01-29,39100.0
2007-01-30,38600.0
2007-01-31,39050.0
2007-02-01,39250.0
2007-02-02,39075.0
2007-02-05,38975.0
2007-02-06,37950.0
2007-02-07,37700.0
2007-02-08,37625.0
2007-02-09,36625.0
2007-02-12,36725.0
2007-02-13,35875.0
2007-02-14,35000.0
2007-02-15,34200.0
2007-02-16,33300.0
2007-02-19,32475.0
2007-02-20,32525.0
2007-02-21,32525.0
2007-02-22,32375.0
2007-02-23,32000.0
2007-02-26,31900.0
2007-02-27,32075.0
2007-02-28,32100.0
2007-03-01,31625.0
2007-03-02,32300.0
2007-03-05,32300.0
2007-03-06,31975.0
2007-03-07,31725.0
2007-03-08,31825.0
2007-03-09,31600.0
2007-03-12,31550.0
2007-03-13,30900.0
2007-03-14,31250.0
2007-03-15,31075.0
2007-03-16,30950.0
2007-03-19,31225.0
2007-03-20,31075.0
2007-03-21,31125.0
2007-03-22,31200.0
2007-03-23,31275.0
2007-03-26,31925.0
2007-03-27,33050.0
2007-03-28,33225.0
2007-03-29,33125.0
2007-03-30,33250.0
2007-04-02,33675.0
2007-04-03,34625.0
2007-04-04,34950.0
2007-04-05,34975.0
2007-04-10,34025.0
2007-04-11,35350.0
2007-04-12,35600.0
2007-04-13,35450.0
2007-04-16,36200.0
2007-04-17,37800.0
2007-04-18,37950.0
2007-04-19,38525.0
2007-04-20,40025.0
2007-04-23,40350.0
2007-04-24,40925.0
2007-04-25,41350.0
2007-04-26,41450.0
2007-04-27,41350.0
2007-04-30,41575.0
2007-05-01,42475.0
2007-05-02,42750.0
2007-05-03,43025.0
2007-05-04,43825.0
2007-05-08,43800.0
2007-05-09,44650.0
2007-05-10,44450.0
2007-05-11,44700.0
2007-05-14,44525.0
2007-05-15,44950.0
2007-05-16,45000.0
2007-05-17,47875.0
2007-05-18,48725.0
2007-05-21,48625.0
2007-05-22,48200.0
2007-05-23,48400.0
2007-05-24,47925.0
2007-05-25,46900.0
2007-05-29,46700.0
2007-05-30,46800.0
2007-05-31,47625.0
2007-06-01,47600.0
2007-06-04,47650.0
2007-06-05,48250.0
2007-06-06,47775.0
2007-06-07,47075.0
2007-06-08,46275.0
2007-06-11,45275.0
2007-06-12,44175.0
2007-06-13,43300.0
2007-06-14,42975.0
2007-06-15,42725.0
2007-06-18,42350.0
2007-06-19,41725.0
2007-06-20,43175.0
2007-06-21,42900.0
2007-06-22,44825.0
2007-06-25,46025.0
2007-06-26,46400.0
2007-06-27,45750.0
2007-06-28,45100.0
2007-06-29,45075.0
2007-07-02,45125.0
2007-07-03,44850.0
2007-07-04,45050.0
2007-07-05,44800.0
2007-07-06,44150.0
2007-07-09,43400.0
2007-07-10,43050.0
2007-07-11,42925.0
2007-07-12,41950.0
2007-07-13,42025.0
2007-07-16,41575.0
2007-07-17,41950.0
2007-07-18,41225.0
2007-07-19,40775.0
2007-07-20,40575.0
2007-07-23,40325.0
2007-07-24,40100.0
2007-07-25,39450.0
2007-07-26,39450.0
2007-07-27,39000.0
2007-07-30,39000.0
2007-07-31,37575.0
2007-08-01,37050.0
2007-08-02,36750.0
2007-08-03,35550.0
2007-08-06,35325.0
2007-08-07,35300.0
2007-08-08,33975.0
2007-08-09,32750.0
2007-08-10,32575.0
2007-08-13,31550.0
2007-08-14,30850.0
2007-08-15,29350.0
2007-08-16,28950.0
2007-08-17,28250.0
2007-08-20,27750.0
2007-08-21,27200.0
2007-08-22,26675.0
2007-08-23,26400.0
2007-08-24,26025.0
2007-08-28,25750.0
2007-08-29,25525.0
2007-08-30,25525.0
2007-08-31,25375.0
2007-09-03,25200.0
2007-09-04,25300.0
2007-09-05,24750.0
2007-09-06,24675.0
2007-09-07,24475.0
2007-09-10,24175.0
2007-09-11,23900.0
2007-09-12,23775.0
2007-09-13,23875.0
2007-09-14,23425.0
2007-09-17,22750.0
2007-09-18,22175.0
2007-09-19,21675.0
2007-09-20,21425.0
2007-09-21,21200.0
2007-09-24,21050.0
2007-09-25,20850.0
2007-09-26,20850.0
2007-09-27,22000.0
2007-09-28,22150.0
2007-10-01,22550.0
2007-10-02,22325.0
2007-10-03,22350.0
2007-10-04,22300.0
2007-10-05,22275.0
2007-10-08,22200.0
2007-10-09,22125.0
2007-10-10,22425.0
2007-10-11,22475.0
2007-10-12,22525.0
2007-10-15,22550.0
2007-10-16,25925.0
2007-10-17,29700.0
2007-10-18,31450.0
2007-10-19,33450.0
2007-10-22,36450.0
2007-10-23,37375.0
2007-10-24,38300.0
2007-10-25,38550.0
2007-10-26,38800.0
2007-10-29,39225.0
2007-10-30,39475.0
2007-10-31,39400.0
2007-11-01,40100.0
2007-11-02,40300.0
2007-11-05,40525.0
2007-11-06,40500.0
2007-11-07,41425.0
2007-11-08,41400.0
2007-11-09,41350.0
2007-11-12,41350.0
2007-11-13,41875.0
2007-11-14,42800.0
2007-11-15,42800.0
2007-11-16,42750.0
2007-11-19,42975.0
2007-11-20,42500.0
2007-11-21,42700.0
2007-11-22,43275.0
2007-11-23,43025.0
2007-11-26,42625.0
2007-11-27,43725.0
2007-11-28,44025.0
2007-11-29,43900.0
2007-11-30,44025.0
2007-12-03,44350.0
2007-12-04,43775.0
2007-12-05,44000.0
2007-12-06,44600.0
2007-12-07,44150.0
2007-12-10,43200.0
2007-12-11,43625.0
2007-12-12,42975.0
2007-12-13,42275.0
2007-12-14,41650.0
2007-12-17,41775.0
2007-12-18,43425.0
2007-12-19,43600.0
2007-12-20,43425.0
2007-12-21,43325.0
2007-12-24,43250.0
2007-12-27,43250.0
2007-12-28,45500.0
2007-12-31,45475.0
2008-01-02,45350.0
2008-01-03,46750.0
2008-01-04,46850.0
2008-01-07,48900.0
2008-01-08,49200.0
2008-01-09,49300.0
2008-01-10,49325.0
2008-01-11,49250.0
2008-01-14,48950.0
2008-01-15,49325.0
2008-01-16,49300.0
2008-01-17,48650.0
2008-01-18,48050.0
2008-01-21,47925.0
2008-01-22,48100.0
2008-01-23,48075.0
2008-01-24,47900.0
2008-01-25,47800.0
2008-01-28,47075.0
2008-01-29,48900.0
2008-01-30,49100.0
2008-01-31,48700.0
2008-02-01,48525.0
2008-02-04,48700.0
2008-02-05,49075.0
2008-02-06,49000.0
2008-02-07,49000.0
2008-02-08,49000.0
2008-02-11,49050.0
2008-02-12,48650.0
2008-02-13,47800.0
2008-02-14,47675.0
2008-02-15,47125.0
2008-02-18,46850.0
2008-02-19,46325.0
2008-02-20,46375.0
2008-02-21,45825.0
2008-02-22,44875.0
2008-02-25,44950.0
2008-02-26,45200.0
2008-02-27,45375.0
2008-02-28,45600.0
2008-02-29,45750.0
2008-03-03,45825.0
2008-03-04,46075.0
2008-03-05,46175.0
2008-03-06,45900.0
2008-03-07,46050.0
2008-03-10,46050.0
2008-03-11,46150.0
2008-03-12,46150.0
2008-03-13,46125.0
2008-03-14,46375.0
2008-03-17,46575.0
2008-03-18,46650.0
2008-03-19,46700.0
2008-03-20,46725.0
2008-03-25,46950.0
2008-03-26,47200.0
2008-03-27,47775.0
2008-03-28,48275.0
2008-03-31,49050.0
2008-04-01,49325.0
2008-04-02,49400.0
2008-04-03,50025.0
2008-04-04,50150.0
2008-04-07,50475.0
2008-04-08,50425.0
2008-04-09,50725.0
2008-04-10,50725.0
2008-04-11,50725.0
2008-04-14,50875.0
2008-04-15,51150.0
2008-04-16,52525.0
2008-04-17,53200.0
2008-04-18,53000.0
2008-04-21,53125.0
2008-04-22,52925.0
2008-04-23,53650.0
2008-04-24,54750.0
2008-04-25,54850.0
2008-04-28,55850.0
2008-04-29,56150.0
2008-04-30,56350.0
2008-05-01,56850.0
2008-05-02,57575.0
2008-05-06,58200.0
2008-05-07,58825.0
2008-05-08,58425.0
2008-05-09,58600.0
2008-05-12,58600.0
2008-05-13,61075.0
2008-05-14,61900.0
2008-05-15,62150.0
2008-05-16,63200.0
2008-05-19,64350.0
2008-05-20,64450.0
2008-05-21,63850.0
2008-05-22,63900.0
2008-05-23,64000.0
2008-05-27,63600.0
2008-05-28,63575.0
2008-05-29,65125.0
2008-05-30,66225.0
2008-06-02,67300.0
2008-06-03,68600.0
2008-06-04,71525.0
2008-06-05,72550.0
2008-06-06,73525.0
2008-06-09,72600.0
2008-06-10,72375.0
2008-06-11,74475.0
2008-06-12,74175.0
2008-06-13,79300.0
2008-06-16,83325.0
2008-06-17,94875.0
2008-06-18,96775.0
2008-06-19,97225.0
2008-06-20,96375.0
2008-06-23,95650.0
2008-06-24,96750.0
2008-06-25,98675.0
2008-06-26,99600.0
2008-06-27,100825.0
2008-06-30,101900.0
2008-07-01,100350.0
2008-07-02,100475.0
2008-07-03,100500.0
2008-07-04,100675.0
2008-07-07,100975.0
2008-07-08,100475.0
2008-07-09,101850.0
2008-07-10,101175.0
2008-07-11,98950.0
2008-07-14,95775.0
2008-07-15,94900.0
2008-07-16,93450.0
2008-07-17,93875.0
2008-07-18,92725.0
2008-07-21,92025.0
2008-07-22,91375.0
2008-07-23,91225.0
2008-07-24,91100.0
2008-07-25,91250.0
2008-07-28,90725.0
2008-07-29,89275.0
2008-07-30,90725.0
2008-07-31,91000.0
2008-08-01,92250.0
2008-08-04,93400.0
2008-08-05,93325.0
2008-08-06,93075.0
2008-08-07,91575.0
2008-08-08,91650.0
2008-08-11,91000.0
2008-08-12,90500.0
2008-08-13,89875.0
2008-08-14,89525.0
2008-08-15,89650.0
2008-08-18,90275.0
2008-08-19,89750.0
2008-08-20,90050.0
2008-08-21,91375.0
2008-08-22,88050.0
2008-08-26,86425.0
2008-08-27,83375.0
2008-08-28,83500.0
2008-08-29,81875.0
2008-09-01,80575.0
2008-09-02,79850.0
2008-09-03,79150.0
2008-09-04,78700.0
2008-09-05,78175.0
2008-09-08,78450.0
2008-09-09,76775.0
2008-09-10,75925.0
2008-09-11,75550.0
2008-09-12,75075.0
2008-09-15,73575.0
2008-09-16,73100.0
2008-09-17,71925.0
2008-09-18,70525.0
2008-09-19,69175.0
2008-09-22,69700.0
2008-09-23,68400.0
2008-09-24,67575.0
2008-09-25,66575.0
2008-09-26,65700.0
2008-09-29,64525.0
2008-09-30,64250.0
2008-10-01,64100.0
2008-10-02,64700.0
2008-10-03,64800.0
2008-10-06,65050.0
2008-10-07,65050.0
2008-10-08,64025.0
2008-10-09,63175.0
2008-10-10,63000.0
2008-10-13,62450.0
2008-10-14,62300.0
2008-10-15,61725.0
2008-10-16,61075.0
2008-10-17,59425.0
2008-10-20,58475.0
2008-10-21,57400.0
2008-10-22,55950.0
2008-10-23,55200.0
2008-10-24,54450.0
2008-10-27,53375.0
2008-10-28,52250.0
2008-10-29,51275.0
2008-10-30,50000.0
2008-10-31,48575.0
2008-11-03,48150.0
2008-11-04,47800.0
2008-11-05,46325.0
2008-11-06,45700.0
2008-11-07,44625.0
2008-11-10,44275.0
2008-11-11,44850.0
2008-11-12,44800.0
2008-11-13,44725.0
2008-11-14,44225.0
2008-11-17,43950.0
2008-11-18,42475.0
2008-11-19,42075.0
2008-11-20,41475.0
2008-11-21,41450.0
2008-11-24,41300.0
2008-11-25,41075.0
2008-11-26,40950.0
2008-11-27,41200.0
