,LSZS
2006-10-05,135850.0
2006-10-06,134725.0
2006-10-09,134500.0
2006-10-10,133475.0
2006-10-11,133325.0
2006-10-12,132225.0
2006-10-13,130675.0
2006-10-16,128725.0
2006-10-17,127400.0
2006-10-18,125675.0
2006-10-19,123975.0
2006-10-20,122400.0
2006-10-23,119900.0
2006-10-24,117375.0
2006-10-25,115650.0
2006-10-26,113900.0
2006-10-27,110800.0
2006-10-30,108950.0
2006-10-31,107625.0
2006-11-01,105875.0
2006-11-02,104575.0
2006-11-03,102975.0
2006-11-06,101350.0
2006-11-07,99550.0
2006-11-08,97725.0
2006-11-09,96800.0
2006-11-10,95250.0
2006-11-13,94200.0
2006-11-14,93850.0
2006-11-15,93575.0
2006-11-16,93025.0
2006-11-17,91550.0
2006-11-20,90400.0
2006-11-21,89450.0
2006-11-22,88950.0
2006-11-23,87925.0
2006-11-24,87550.0
2006-11-27,87650.0
2006-11-28,86625.0
2006-11-29,86000.0
2006-11-30,85800.0
2006-12-01,85200.0
2006-12-04,84825.0
2006-12-05,85750.0
2006-12-06,86525.0
2006-12-07,87700.0
2006-12-08,87150.0
2006-12-11,86650.0
2006-12-12,86300.0
2006-12-13,86450.0
2006-12-14,85950.0
2006-12-15,85650.0
2006-12-18,86975.0
2006-12-19,87150.0
2006-12-20,87575.0
2006-12-21,89200.0
2006-12-22,88350.0
2006-12-27,87575.0
2006-12-28,88950.0
2006-12-29,88450.0
2007-01-02,90475.0
2007-01-03,90300.0
2007-01-04,90275.0
2007-01-05,90250.0
2007-01-08,90975.0
2007-01-09,94075.0
2007-01-10,94250.0
2007-01-11,93825.0
2007-01-12,93625.0
2007-01-15,93375.0
2007-01-16,94600.0
2007-01-17,100325.0
2007-01-18,100150.0
2007-01-19,100250.0
2007-01-22,99950.0
2007-01-23,99300.0
2007-01-24,99775.0
2007-01-25,99600.0
2007-01-26,99400.0
2007-01-29,98575.0
2007-01-30,98100.0
2007-01-31,97675.0
2007-02-01,98525.0
2007-02-02,98350.0
2007-02-05,97875.0
2007-02-06,97475.0
2007-02-07,96650.0
2007-02-08,95800.0
2007-02-09,98350.0
2007-02-12,98225.0
2007-02-13,97700.0
2007-02-14,97075.0
2007-02-15,96975.0
2007-02-16,97025.0
2007-02-19,96675.0
2007-02-20,96625.0
2007-02-21,96600.0
2007-02-22,99825.0
2007-02-23,98800.0
2007-02-26,97675.0
2007-02-27,95050.0
2007-02-28,94250.0
2007-03-01,93525.0
2007-03-02,93400.0
2007-03-05,92525.0
2007-03-06,90575.0
2007-03-07,90350.0
2007-03-08,91425.0
2007-03-09,90750.0
2007-03-12,92075.0
2007-03-13,94125.0
2007-03-14,95750.0
2007-03-15,96800.0
2007-03-16,103525.0
2007-03-19,102900.0
2007-03-20,101750.0
2007-03-21,106800.0
2007-03-22,111050.0
2007-03-23,109425.0
2007-03-26,109475.0
2007-03-27,107925.0
2007-03-28,107275.0
2007-03-29,106575.0
2007-03-30,106275.0
2007-04-02,106100.0
2007-04-03,107550.0
2007-04-04,108550.0
2007-04-05,108550.0
2007-04-10,108050.0
2007-04-11,106300.0
2007-04-12,105400.0
2007-04-13,104800.0
2007-04-16,104650.0
2007-04-17,103700.0
2007-04-18,103075.0
2007-04-19,102425.0
2007-04-20,100700.0
2007-04-23,99175.0
2007-04-24,98700.0
2007-04-25,97875.0
2007-04-26,97900.0
2007-04-27,97550.0
2007-04-30,96375.0
2007-05-01,95150.0
2007-05-02,95125.0
2007-05-03,94600.0
2007-05-04,93000.0
2007-05-08,91675.0
2007-05-09,86875.0
2007-05-10,86700.0
2007-05-11,87100.0
2007-05-14,85750.0
2007-05-15,83725.0
2007-05-16,82800.0
2007-05-17,82475.0
2007-05-18,81525.0
2007-05-21,79850.0
2007-05-22,79425.0
2007-05-23,79200.0
2007-05-24,78925.0
2007-05-25,77500.0
2007-05-29,76250.0
2007-05-30,75350.0
2007-05-31,75625.0
2007-06-01,75500.0
2007-06-04,75000.0
2007-06-05,74125.0
2007-06-06,73125.0
2007-06-07,71825.0
2007-06-08,70750.0
2007-06-11,70400.0
2007-06-12,71250.0
2007-06-13,74050.0
2007-06-14,75875.0
2007-06-15,74825.0
2007-06-18,74250.0
2007-06-19,74475.0
2007-06-20,74225.0
2007-06-21,73900.0
2007-06-22,73250.0
2007-06-25,73100.0
2007-06-26,72675.0
2007-06-27,72425.0
2007-06-28,72025.0
2007-06-29,73000.0
2007-07-02,72400.0
2007-07-03,72500.0
2007-07-04,71925.0
2007-07-05,71550.0
2007-07-06,71450.0
2007-07-09,70975.0
2007-07-10,70350.0
2007-07-11,69825.0
2007-07-12,69350.0
2007-07-13,68950.0
2007-07-16,68650.0
2007-07-17,68425.0
2007-07-18,69375.0
2007-07-19,68425.0
2007-07-20,68025.0
2007-07-23,67525.0
2007-07-24,66875.0
2007-07-25,66600.0
2007-07-26,67500.0
2007-07-27,67500.0
2007-07-30,66975.0
2007-07-31,65875.0
2007-08-01,66225.0
2007-08-02,66050.0
2007-08-03,65825.0
2007-08-06,65450.0
2007-08-07,64350.0
2007-08-08,63875.0
2007-08-09,63425.0
2007-08-10,63175.0
2007-08-13,63475.0
2007-08-14,62650.0
2007-08-15,62475.0
2007-08-16,62250.0
2007-08-17,61750.0
2007-08-20,62850.0
2007-08-21,64275.0
2007-08-22,64200.0
2007-08-23,63550.0
2007-08-24,63325.0
2007-08-28,63075.0
2007-08-29,63200.0
2007-08-30,65250.0
2007-08-31,65000.0
2007-09-03,65375.0
2007-09-04,66075.0
2007-09-05,68250.0
2007-09-06,68650.0
2007-09-07,70150.0
2007-09-10,74250.0
2007-09-11,74250.0
2007-09-12,73675.0
2007-09-13,72975.0
2007-09-14,72750.0
2007-09-17,71250.0
2007-09-18,69975.0
2007-09-19,69300.0
2007-09-20,68000.0
2007-09-21,66175.0
2007-09-24,64150.0
2007-09-25,62925.0
2007-09-26,62725.0
2007-09-27,61850.0
2007-09-28,61350.0
2007-10-01,60850.0
2007-10-02,60725.0
2007-10-03,60275.0
2007-10-04,60025.0
2007-10-05,59400.0
2007-10-08,59750.0
2007-10-09,59225.0
2007-10-10,58975.0
2007-10-11,58600.0
2007-10-12,58400.0
2007-10-15,58300.0
2007-10-16,58100.0
2007-10-17,60050.0
2007-10-18,60375.0
2007-10-19,60275.0
2007-10-22,60075.0
2007-10-23,59625.0
2007-10-24,60325.0
2007-10-25,61075.0
2007-10-26,61325.0
2007-10-29,61700.0
2007-10-30,66525.0
2007-10-31,71725.0
2007-11-01,77075.0
2007-11-02,76675.0
2007-11-05,80775.0
2007-11-06,80250.0
2007-11-07,81175.0
2007-11-08,82100.0
2007-11-09,83025.0
2007-11-12,83875.0
2007-11-13,83000.0
2007-11-14,82900.0
2007-11-15,82550.0
2007-11-16,82450.0
2007-11-19,82350.0
2007-11-20,81975.0
2007-11-21,81700.0
2007-11-22,81650.0
2007-11-23,81525.0
2007-11-26,81175.0
2007-11-27,80600.0
2007-11-28,80350.0
2007-11-29,80150.0
2007-11-30,80025.0
2007-12-03,79750.0
2007-12-04,79450.0
2007-12-05,79100.0
2007-12-06,78775.0
2007-12-07,77725.0
2007-12-10,77450.0
2007-12-11,77225.0
2007-12-12,77100.0
2007-12-13,76900.0
2007-12-14,76600.0
2007-12-17,76475.0
2007-12-18,85125.0
2007-12-19,85125.0
2007-12-20,85025.0
2007-12-21,85000.0
2007-12-24,85000.0
2007-12-27,85000.0
2007-12-28,89100.0
2007-12-31,89150.0
2008-01-02,88475.0
2008-01-03,88250.0
2008-01-04,88375.0
2008-01-07,95150.0
2008-01-08,94825.0
2008-01-09,94700.0
2008-01-10,94200.0
2008-01-11,94175.0
2008-01-14,94125.0
2008-01-15,97250.0
2008-01-16,99200.0
2008-01-17,99575.0
2008-01-18,104475.0
2008-01-21,105500.0
2008-01-22,105000.0
2008-01-23,108925.0
2008-01-24,109700.0
2008-01-25,109900.0
2008-01-28,110175.0
2008-01-29,110425.0
2008-01-30,111250.0
2008-01-31,111325.0
2008-02-01,111350.0
2008-02-04,110900.0
2008-02-05,113025.0
2008-02-06,112825.0
2008-02-07,112725.0
2008-02-08,115600.0
2008-02-11,116100.0
2008-02-12,116275.0
2008-02-13,117250.0
2008-02-14,117800.0
2008-02-15,118425.0
2008-02-18,119000.0
2008-02-19,119625.0
2008-02-20,119050.0
2008-02-21,121050.0
2008-02-22,121525.0
2008-02-25,121700.0
2008-02-26,122325.0
2008-02-27,123300.0
2008-02-28,123400.0
2008-02-29,123250.0
2008-03-03,122525.0
2008-03-04,122775.0
2008-03-05,122500.0
2008-03-06,122325.0
2008-03-07,122975.0
2008-03-10,123925.0
2008-03-11,123900.0
2008-03-12,123800.0
2008-03-13,123600.0
2008-03-14,124525.0
2008-03-17,123575.0
2008-03-18,122950.0
2008-03-19,122650.0
2008-03-20,122150.0
2008-03-25,122600.0
2008-03-26,124875.0
2008-03-27,124800.0
2008-03-28,124450.0
2008-03-31,124375.0
2008-04-01,123975.0
2008-04-02,123600.0
2008-04-03,127050.0
2008-04-04,126750.0
2008-04-07,126675.0
2008-04-08,125425.0
2008-04-09,127250.0
2008-04-10,128550.0
2008-04-11,129275.0
2008-04-14,129400.0
2008-04-15,130325.0
2008-04-16,129850.0
2008-04-17,131775.0
2008-04-18,131525.0
2008-04-21,131325.0
2008-04-22,130425.0
2008-04-23,129625.0
2008-04-24,128975.0
2008-04-25,128775.0
2008-04-28,128550.0
2008-04-29,126850.0
2008-04-30,126450.0
2008-05-01,126775.0
2008-05-02,126925.0
2008-05-06,126875.0
2008-05-07,125350.0
2008-05-08,125725.0
2008-05-09,125750.0
2008-05-12,125475.0
2008-05-13,124775.0
2008-05-14,124400.0
2008-05-15,123975.0
2008-05-16,123500.0
2008-05-19,128575.0
2008-05-20,128225.0
2008-05-21,128150.0
2008-05-22,128525.0
2008-05-23,128675.0
2008-05-27,128650.0
2008-05-28,135650.0
2008-05-29,143500.0
2008-05-30,143625.0
2008-06-02,144850.0
2008-06-03,144350.0
2008-06-04,143650.0
2008-06-05,143625.0
2008-06-06,142950.0
2008-06-09,143250.0
2008-06-10,142925.0
2008-06-11,144750.0
2008-06-12,144550.0
2008-06-13,144275.0
2008-06-16,143975.0
2008-06-17,143800.0
2008-06-18,143825.0
2008-06-19,152175.0
2008-06-20,151800.0
2008-06-23,151050.0
2008-06-24,150025.0
2008-06-25,149650.0
2008-06-26,149700.0
2008-06-27,154025.0
2008-06-30,153625.0
2008-07-01,153200.0
2008-07-02,152975.0
2008-07-03,152800.0
2008-07-04,152450.0
2008-07-07,152250.0
2008-07-08,151550.0
2008-07-09,151575.0
2008-07-10,151450.0
2008-07-11,151000.0
2008-07-14,152175.0
2008-07-15,151250.0
2008-07-16,151025.0
2008-07-17,153425.0
2008-07-18,153325.0
2008-07-21,153550.0
2008-07-22,152325.0
2008-07-23,152025.0
2008-07-24,151575.0
2008-07-25,151575.0
2008-07-28,151450.0
2008-07-29,150950.0
2008-07-30,154325.0
2008-07-31,157325.0
2008-08-01,158375.0
2008-08-04,159325.0
2008-08-05,161825.0
2008-08-06,165475.0
2008-08-07,164875.0
2008-08-08,162625.0
2008-08-11,162075.0
2008-08-12,167850.0
2008-08-13,167425.0
2008-08-14,167250.0
2008-08-15,165450.0
2008-08-18,165550.0
2008-08-19,163825.0
2008-08-20,163675.0
2008-08-21,163225.0
2008-08-22,162900.0
2008-08-26,162525.0
2008-08-27,161225.0
2008-08-28,161025.0
2008-08-29,160450.0
2008-09-01,160325.0
2008-09-02,158900.0
2008-09-03,158725.0
2008-09-04,158500.0
2008-09-05,159125.0
2008-09-08,160150.0
2008-09-09,159725.0
2008-09-10,159500.0
2008-09-11,159375.0
2008-09-12,159225.0
2008-09-15,158800.0
2008-09-16,158025.0
2008-09-17,157900.0
2008-09-18,157625.0
2008-09-19,157525.0
2008-09-22,157225.0
2008-09-23,156875.0
2008-09-24,156625.0
2008-09-25,156600.0
2008-09-26,156500.0
2008-09-29,155375.0
2008-09-30,155125.0
2008-10-01,155025.0
2008-10-02,154950.0
2008-10-03,161975.0
2008-10-06,161825.0
2008-10-07,161000.0
2008-10-08,160975.0
2008-10-09,166800.0
2008-10-10,166525.0
2008-10-13,165950.0
2008-10-14,165650.0
2008-10-15,165800.0
2008-10-16,170325.0
2008-10-17,170125.0
2008-10-20,170050.0
2008-10-21,169450.0
2008-10-22,169125.0
2008-10-23,172175.0
2008-10-24,171900.0
2008-10-27,171875.0
2008-10-28,177350.0
2008-10-29,178750.0
2008-10-30,182100.0
2008-10-31,181975.0
2008-11-03,181950.0
2008-11-04,181225.0
2008-11-05,181000.0
2008-11-06,181000.0
2008-11-07,180850.0
2008-11-10,180725.0
2008-11-11,180675.0
2008-11-12,182500.0
2008-11-13,182975.0
2008-11-14,184000.0
2008-11-17,183925.0
2008-11-18,183875.0
2008-11-19,183700.0
2008-11-20,185050.0
2008-11-21,187825.0
2008-11-24,190650.0
2008-11-25,190475.0
2008-11-26,190475.0
2008-11-27,190875.0
2008-11-28,193100.0
2008-12-01,193050.0
2008-12-02,193425.0
2008-12-03,202750.0
2008-12-04,205900.0
2008-12-05,209100.0
2008-12-08,210600.0
2008-12-09,216875.0
2008-12-10,220275.0
2008-12-11,223575.0
2008-12-12,226000.0
2008-12-15,229600.0
2008-12-16,232325.0
2008-12-17,232300.0
2008-12-18,233750.0
2008-12-19,234000.0
2008-12-22,234750.0
2008-12-23,234725.0
2008-12-24,253625.0
2008-12-29,253600.0
2008-12-30,253400.0
2008-12-31,253500.0
2009-01-02,253475.0
2009-01-05,254525.0
2009-01-06,254625.0
2009-01-07,254750.0
2009-01-08,259750.0
2009-01-09,259775.0
2009-01-12,262575.0
2009-01-13,268550.0
2009-01-14,268900.0
2009-01-15,270450.0
2009-01-16,273800.0
2009-01-19,274575.0
2009-01-20,276525.0
2009-01-21,288300.0
2009-01-22,288475.0
2009-01-23,297250.0
2009-01-26,305750.0
2009-01-27,314775.0
2009-01-28,320575.0
2009-01-29,321500.0
2009-01-30,342625.0
2009-02-02,345275.0
2009-02-03,346500.0
2009-02-04,346625.0
2009-02-05,348975.0
2009-02-06,351025.0
2009-02-09,352650.0
2009-02-10,350800.0
2009-02-11,351850.0
2009-02-12,351525.0
2009-02-13,351250.0
2009-02-16,352450.0
2009-02-17,356450.0
2009-02-18,353200.0
2009-02-19,354450.0
2009-02-20,354925.0
2009-02-23,351800.0
2009-02-24,352475.0
2009-02-25,353200.0
2009-02-26,362275.0
2009-02-27,360100.0
2009-03-02,357725.0
2009-03-03,355500.0
2009-03-04,353425.0
2009-03-05,352750.0
2009-03-06,349825.0
2009-03-09,350400.0
2009-03-10,348475.0
2009-03-11,348400.0
2009-03-12,345500.0
2009-03-13,342650.0
2009-03-16,341625.0
2009-03-17,345875.0
2009-03-18,345225.0
2009-03-19,343500.0
2009-03-20,341850.0
2009-03-23,345325.0
2009-03-24,345975.0
2009-03-25,345675.0
2009-03-26,344850.0
2009-03-27,344225.0
2009-03-30,344075.0
2009-03-31,344900.0
2009-04-01,344450.0
2009-04-02,348675.0
2009-04-03,349875.0
2009-04-06,350125.0
2009-04-07,350575.0
2009-04-08,351875.0
2009-04-09,350425.0
2009-04-14,351500.0
2009-04-15,349125.0
2009-04-16,348025.0
2009-04-17,347200.0
2009-04-20,345400.0
2009-04-21,343175.0
2009-04-22,343175.0
2009-04-23,341850.0
2009-04-24,340500.0
2009-04-27,339025.0
2009-04-28,334775.0
2009-04-29,333275.0
2009-04-30,332275.0
2009-05-01,328950.0
2009-05-05,328425.0
2009-05-06,324125.0
2009-05-07,325225.0
2009-05-08,325900.0
2009-05-11,324425.0
2009-05-12,323325.0
2009-05-13,322025.0
2009-05-14,322025.0
2009-05-15,323825.0
2009-05-18,320675.0
2009-05-19,320150.0
2009-05-20,318350.0
2009-05-21,318050.0
2009-05-22,317750.0
2009-05-26,322775.0
2009-05-27,323425.0
2009-05-28,324025.0
2009-05-29,323775.0
2009-06-01,323600.0
2009-06-02,323075.0
2009-06-03,322575.0
2009-06-04,323875.0
2009-06-05,324775.0
2009-06-08,326125.0
2009-06-09,327400.0
2009-06-10,327800.0
2009-06-11,329075.0
2009-06-12,329975.0
2009-06-15,331700.0
2009-06-16,335150.0
2009-06-17,336450.0
2009-06-18,337925.0
2009-06-19,339100.0
2009-06-22,339175.0
2009-06-23,338500.0
2009-06-24,339525.0
2009-06-25,340625.0
2009-06-26,344000.0
2009-06-29,353700.0
2009-06-30,353575.0
2009-07-01,353375.0
2009-07-02,353125.0
2009-07-03,352600.0
2009-07-06,352300.0
2009-07-07,351950.0
2009-07-08,351950.0
2009-07-09,351875.0
2009-07-10,351625.0
2009-07-13,351150.0
2009-07-14,354150.0
2009-07-15,353850.0
2009-07-16,353525.0
2009-07-17,353100.0
2009-07-20,352600.0
2009-07-21,352475.0
2009-07-22,353000.0
2009-07-23,352825.0
2009-07-24,352750.0
2009-07-27,360400.0
2009-07-28,368475.0
2009-07-29,378075.0
2009-07-30,393425.0
2009-07-31,393225.0
2009-08-03,407950.0
2009-08-04,420950.0
2009-08-05,434050.0
2009-08-06,433875.0
2009-08-07,433525.0
2009-08-10,433100.0
2009-08-11,432775.0
2009-08-12,432500.0
2009-08-13,432225.0
2009-08-14,432200.0
2009-08-17,431800.0
2009-08-18,433375.0
2009-08-19,433700.0
2009-08-20,433100.0
2009-08-21,433075.0
2009-08-24,433425.0
2009-08-25,433350.0
2009-08-26,433225.0
2009-08-27,434925.0
2009-08-28,434600.0
2009-09-01,434650.0
2009-09-02,438050.0
2009-09-03,437775.0
2009-09-04,437625.0
2009-09-07,436925.0
2009-09-08,436525.0
2009-09-09,436175.0
2009-09-10,435900.0
2009-09-11,435150.0
2009-09-14,434775.0
2009-09-15,435900.0
2009-09-16,435550.0
2009-09-17,435000.0
2009-09-18,436500.0
2009-09-21,436300.0
2009-09-22,436050.0
2009-09-23,436525.0
2009-09-24,436225.0
2009-09-25,435825.0
2009-09-28,434925.0
2009-09-29,436050.0
2009-09-30,437150.0
2009-10-01,436775.0
2009-10-02,436475.0
2009-10-05,436075.0
2009-10-06,435725.0
2009-10-07,435325.0
2009-10-08,434625.0
2009-10-09,433525.0
2009-10-12,432025.0
2009-10-13,430100.0
2009-10-14,429450.0
2009-10-15,428200.0
2009-10-16,427875.0
2009-10-19,427525.0
2009-10-20,427175.0
2009-10-21,426550.0
2009-10-22,426050.0
2009-10-23,427225.0
2009-10-26,426925.0
2009-10-27,427800.0
2009-10-28,428175.0
2009-10-29,427650.0
2009-10-30,428925.0
2009-11-02,428525.0
2009-11-03,428075.0
2009-11-04,427550.0
2009-11-05,426675.0
2009-11-06,426075.0
2009-11-09,426000.0
2009-11-10,425625.0
2009-11-11,424725.0
2009-11-12,424250.0
2009-11-13,425200.0
2009-11-16,434500.0
2009-11-17,433725.0
2009-11-18,449375.0
2009-11-19,448650.0
2009-11-20,450375.0
2009-11-23,450675.0
2009-11-24,454200.0
2009-11-25,453925.0
2009-11-26,455425.0
2009-11-27,455100.0
2009-11-30,454950.0
2009-12-01,455275.0
2009-12-02,459000.0
2009-12-03,458850.0
2009-12-04,458775.0
2009-12-07,458725.0
2009-12-08,458350.0
2009-12-09,457825.0
2009-12-10,457550.0
2009-12-11,457325.0
2009-12-14,457275.0
2009-12-15,457125.0
2009-12-16,456875.0
2009-12-17,456525.0
2009-12-18,456500.0
2009-12-21,456475.0
2009-12-22,462275.0
2009-12-23,465075.0
2009-12-24,466725.0
2009-12-29,484475.0
2009-12-30,486275.0
2009-12-31,488050.0
2010-01-04,489125.0
2010-01-05,489100.0
2010-01-06,489600.0
2010-01-07,490100.0
2010-01-08,490750.0
2010-01-11,491325.0
2010-01-12,489275.0
2010-01-13,489225.0
2010-01-14,488175.0
2010-01-15,488150.0
2010-01-18,488125.0
2010-01-19,487775.0
2010-01-20,488750.0
2010-01-21,490100.0
2010-01-22,491200.0
2010-01-25,491825.0
2010-01-26,493925.0
2010-01-27,496200.0
2010-01-28,496650.0
2010-01-29,496700.0
2010-02-01,497125.0
2010-02-02,499000.0
2010-02-03,498900.0
2010-02-04,498875.0
2010-02-05,499800.0
2010-02-08,500350.0
2010-02-09,500250.0
2010-02-10,500125.0
2010-02-11,499850.0
2010-02-12,499825.0
2010-02-15,499825.0
2010-02-16,501475.0
2010-02-17,541375.0
2010-02-18,541300.0
2010-02-19,541300.0
2010-02-22,540925.0
2010-02-23,542200.0
2010-02-24,542075.0
2010-02-25,542350.0
2010-02-26,541950.0
2010-03-01,541375.0
2010-03-02,541200.0
2010-03-03,541175.0
2010-03-04,541050.0
2010-03-05,540700.0
2010-03-08,540500.0
2010-03-09,539925.0
2010-03-10,539300.0
2010-03-11,539250.0
2010-03-12,538750.0
2010-03-15,538425.0
2010-03-16,539700.0
2010-03-17,540400.0
2010-03-18,540400.0
2010-03-19,540325.0
2010-03-22,540850.0
2010-03-23,540825.0
2010-03-24,541775.0
2010-03-25,542375.0
2010-03-26,542325.0
2010-03-29,542250.0
2010-03-30,542250.0
2010-03-31,542200.0
2010-04-01,542100.0
2010-04-02,546125.0
2010-04-05,546125.0
2010-04-06,546125.0
2010-04-07,546200.0
2010-04-08,546700.0
2010-04-09,546425.0
2010-04-12,545775.0
2010-04-13,546175.0
2010-04-14,546150.0
2010-04-15,546075.0
2010-04-16,547000.0
2010-04-19,547000.0
2010-04-20,546025.0
2010-04-21,544575.0
2010-04-22,543825.0
2010-04-23,543000.0
2010-04-26,541950.0
2010-04-27,541300.0
2010-04-28,540600.0
2010-04-29,545375.0
2010-04-30,552525.0
2010-05-04,559475.0
2010-05-05,566150.0
2010-05-06,572475.0
2010-05-07,571800.0
2010-05-10,571250.0
2010-05-11,571025.0
2010-05-12,570875.0
2010-05-13,570350.0
2010-05-14,569300.0
2010-05-17,568250.0
2010-05-18,566875.0
2010-05-19,565750.0
2010-05-20,564875.0
2010-05-21,567025.0
2010-05-24,586650.0
2010-05-25,617325.0
2010-05-26,620475.0
2010-05-27,619750.0
2010-05-28,619000.0
2010-06-01,620200.0
2010-06-02,618825.0
2010-06-03,617950.0
2010-06-04,617350.0
2010-06-07,616600.0
2010-06-08,616100.0
2010-06-09,616325.0
2010-06-10,617425.0
2010-06-11,617125.0
2010-06-14,617350.0
2010-06-15,616775.0
2010-06-16,617400.0
2010-06-17,617175.0
2010-06-18,618025.0
2010-06-21,617925.0
2010-06-22,617900.0
2010-06-23,617850.0
2010-06-24,616950.0
2010-06-25,616550.0
2010-06-28,615850.0
2010-06-29,615650.0
2010-06-30,617050.0
2010-07-01,616900.0
2010-07-02,616825.0
2010-07-05,616600.0
2010-07-06,616600.0
2010-07-07,616575.0
2010-07-08,616825.0
2010-07-09,616525.0
2010-07-12,616300.0
2010-07-13,616125.0
2010-07-14,616025.0
2010-07-15,616925.0
2010-07-16,617725.0
2010-07-19,617500.0
2010-07-20,618925.0
2010-07-21,618875.0
2010-07-22,620825.0
2010-07-23,620775.0
2010-07-26,620600.0
2010-07-27,620300.0
2010-07-28,619725.0
2010-07-29,619725.0
2010-07-30,620350.0
2010-08-02,619800.0
2010-08-03,620350.0
2010-08-04,619650.0
2010-08-05,618950.0
2010-08-06,618375.0
2010-08-09,617700.0
2010-08-10,617125.0
2010-08-11,616975.0
2010-08-12,616875.0
2010-08-13,616750.0
2010-08-16,616625.0
2010-08-17,619950.0
2010-08-18,619450.0
2010-08-19,619400.0
2010-08-20,619250.0
2010-08-23,618950.0
2010-08-24,621350.0
2010-08-25,622175.0
2010-08-26,623600.0
2010-08-27,623100.0
2010-08-31,622550.0
2010-09-01,621400.0
2010-09-02,622850.0
2010-09-03,622150.0
2010-09-06,621675.0
2010-09-07,621150.0
2010-09-08,621125.0
2010-09-09,620950.0
2010-09-10,620275.0
2010-09-13,619575.0
2010-09-14,619050.0
2010-09-15,620475.0
2010-09-16,619925.0
2010-09-17,619125.0
2010-09-20,618500.0
2010-09-21,618350.0
2010-09-22,620050.0
2010-09-23,619300.0
2010-09-24,618625.0
2010-09-27,617875.0
2010-09-28,617200.0
2010-09-29,616525.0
2010-09-30,616750.0
2010-10-01,615825.0
2010-10-04,614825.0
2010-10-05,614100.0
2010-10-06,613425.0
2010-10-07,612600.0
2010-10-08,611725.0
2010-10-11,610850.0
2010-10-12,610350.0
2010-10-13,610100.0
2010-10-14,609275.0
2010-10-15,608250.0
2010-10-18,607325.0
2010-10-19,607300.0
2010-10-20,606425.0
2010-10-21,605775.0
2010-10-22,607250.0
2010-10-25,607000.0
2010-10-26,606700.0
2010-10-27,611525.0
2010-10-28,616850.0
2010-10-29,621900.0
2010-11-01,628000.0
2010-11-02,632225.0
2010-11-03,632150.0
2010-11-04,633500.0
2010-11-05,633200.0
2010-11-08,633250.0
2010-11-09,632800.0
2010-11-10,632250.0
2010-11-11,631750.0
2010-11-12,631875.0
2010-11-15,631425.0
2010-11-16,631400.0
2010-11-17,632075.0
2010-11-18,634800.0
2010-11-19,634275.0
2010-11-22,633875.0
2010-11-23,633200.0
2010-11-24,632700.0
2010-11-25,632325.0
2010-11-26,632175.0
2010-11-29,632150.0
2010-11-30,631825.0
2010-12-01,631425.0
2010-12-02,633875.0
2010-12-03,633650.0
2010-12-06,633450.0
2010-12-07,632825.0
2010-12-08,632175.0
2010-12-09,631425.0
2010-12-10,630725.0
2010-12-13,656375.0
2010-12-14,699850.0
2010-12-15,699750.0
2010-12-16,699175.0
2010-12-17,699450.0
2010-12-20,698950.0
2010-12-21,699175.0
2010-12-22,698875.0
2010-12-23,698825.0
2010-12-24,698625.0
2010-12-29,698625.0
2010-12-30,701700.0
2010-12-31,701425.0
2011-01-04,701425.0
2011-01-05,701325.0
2011-01-06,701125.0
2011-01-07,700975.0
2011-01-10,700950.0
2011-01-11,710150.0
2011-01-12,710025.0
2011-01-13,709825.0
2011-01-14,709725.0
2011-01-17,709675.0
2011-01-18,711125.0
2011-01-19,711125.0
2011-01-20,711550.0
2011-01-21,711550.0
2011-01-24,711450.0
2011-01-25,711400.0
2011-01-26,711175.0
2011-01-27,711050.0
2011-01-28,710925.0
2011-01-31,710675.0
2011-02-01,710275.0
2011-02-02,710075.0
2011-02-03,710075.0
2011-02-04,710075.0
2011-02-07,710075.0
2011-02-08,709825.0
2011-02-09,709450.0
2011-02-10,709300.0
2011-02-11,709075.0
2011-02-14,709075.0
2011-02-15,709025.0
2011-02-16,708925.0
2011-02-17,708875.0
2011-02-18,708775.0
2011-02-21,708675.0
2011-02-22,708675.0
2011-02-23,708600.0
2011-02-24,708425.0
2011-02-25,708375.0
2011-02-28,708300.0
2011-03-01,708300.0
2011-03-02,708200.0
2011-03-03,708100.0
2011-03-04,719225.0
2011-03-07,725525.0
2011-03-08,734550.0
2011-03-09,734350.0
2011-03-10,734250.0
2011-03-11,734075.0
2011-03-14,733925.0
2011-03-15,733850.0
2011-03-16,733575.0
2011-03-17,733475.0
2011-03-18,736200.0
2011-03-21,736150.0
2011-03-22,736025.0
2011-03-23,735750.0
2011-03-24,735450.0
2011-03-25,735275.0
2011-03-28,734650.0
2011-03-29,737100.0
2011-03-30,736975.0
2011-03-31,736675.0
2011-04-01,736225.0
2011-04-04,736075.0
2011-04-05,735400.0
2011-04-06,734975.0
2011-04-07,734825.0
2011-04-08,735975.0
2011-04-11,735675.0
2011-04-12,736425.0
2011-04-13,737050.0
2011-04-14,763725.0
2011-04-15,764250.0
2011-04-18,764300.0
2011-04-19,785600.0
2011-04-20,812100.0
2011-04-21,814300.0
2011-04-26,816925.0
2011-04-27,816700.0
2011-04-28,821375.0
2011-05-03,821850.0
2011-05-04,822350.0
2011-05-05,822225.0
2011-05-06,823375.0
2011-05-09,823025.0
2011-05-10,828950.0
2011-05-11,829500.0
2011-05-12,829050.0
2011-05-13,831250.0
2011-05-16,831050.0
