,LSNI
2010-10-15,124056.0
2010-10-18,123822.0
2010-10-19,124104.0
2010-10-20,124572.0
2010-10-21,124836.0
2010-10-22,125670.0
2010-10-25,126768.0
2010-10-26,127254.0
2010-10-27,126972.0
2010-10-28,128262.0
2010-10-29,128160.0
2010-11-01,129144.0
2010-11-02,128802.0
2010-11-03,128730.0
2010-11-04,129126.0
2010-11-05,129102.0
2010-11-08,129216.0
2010-11-09,129678.0
2010-11-10,129834.0
2010-11-11,130116.0
2010-11-12,130356.0
2010-11-15,130422.0
2010-11-16,130686.0
2010-11-17,130146.0
2010-11-18,130110.0
2010-11-19,130104.0
2010-11-22,130014.0
2010-11-23,130818.0
2010-11-24,130434.0
2010-11-25,130518.0
2010-11-26,131472.0
2010-11-29,130908.0
2010-11-30,130866.0
2010-12-01,131802.0
2010-12-02,130788.0
2010-12-03,130908.0
2010-12-06,131178.0
2010-12-07,131412.0
2010-12-08,131592.0
2010-12-09,131196.0
2010-12-10,131184.0
2010-12-13,131064.0
2010-12-14,130974.0
2010-12-15,131166.0
2010-12-16,131418.0
2010-12-17,131862.0
2010-12-20,132810.0
2010-12-21,134508.0
2010-12-22,135282.0
2010-12-23,136308.0
2010-12-24,136878.0
2010-12-29,135720.0
2010-12-30,135444.0
2010-12-31,135672.0
2011-01-04,136890.0
2011-01-05,136860.0
2011-01-06,137040.0
2011-01-07,136896.0
2011-01-10,136806.0
2011-01-11,135864.0
2011-01-12,135096.0
2011-01-13,136662.0
2011-01-14,136302.0
2011-01-17,137766.0
2011-01-18,137352.0
2011-01-19,137238.0
2011-01-20,137124.0
2011-01-21,135696.0
2011-01-24,135174.0
2011-01-25,134958.0
2011-01-26,134862.0
2011-01-27,135186.0
2011-01-28,134298.0
2011-01-31,134040.0
2011-02-01,134442.0
2011-02-02,134172.0
2011-02-03,133500.0
2011-02-04,132798.0
2011-02-07,132828.0
2011-02-08,132936.0
2011-02-09,132330.0
2011-02-10,131898.0
2011-02-11,131112.0
2011-02-14,130422.0
2011-02-15,130248.0
2011-02-16,130098.0
2011-02-17,129924.0
2011-02-18,129396.0
2011-02-21,129222.0
2011-02-22,129720.0
2011-02-23,129198.0
2011-02-24,129642.0
2011-02-25,130422.0
2011-02-28,130080.0
2011-03-01,130578.0
2011-03-02,130416.0
2011-03-03,130014.0
2011-03-04,129858.0
2011-03-07,129384.0
2011-03-08,129102.0
2011-03-09,128658.0
2011-03-10,128604.0
2011-03-11,128424.0
2011-03-14,127986.0
2011-03-15,127674.0
2011-03-16,126570.0
2011-03-17,125598.0
2011-03-18,125100.0
2011-03-21,124848.0
2011-03-22,124464.0
2011-03-23,124038.0
2011-03-24,123594.0
2011-03-25,124254.0
2011-03-28,124086.0
2011-03-29,124506.0
2011-03-30,124158.0
2011-03-31,123696.0
2011-04-01,123948.0
2011-04-04,123756.0
2011-04-05,123228.0
2011-04-06,122916.0
2011-04-07,121752.0
2011-04-08,121224.0
2011-04-11,120990.0
2011-04-12,121518.0
2011-04-13,122058.0
2011-04-14,121182.0
2011-04-15,120480.0
2011-04-18,119988.0
2011-04-19,118986.0
2011-04-20,118212.0
2011-04-21,117942.0
2011-04-26,118338.0
2011-04-27,117972.0
2011-04-28,117384.0
2011-05-03,117774.0
2011-05-04,116376.0
2011-05-05,116364.0
2011-05-06,116244.0
2011-05-09,115872.0
2011-05-10,115560.0
2011-05-11,114948.0
2011-05-12,114732.0
2011-05-13,114402.0
2011-05-16,113976.0
2011-05-17,114228.0
2011-05-18,114018.0
2011-05-19,113970.0
2011-05-20,113568.0
2011-05-23,115086.0
2011-05-24,114906.0
2011-05-25,114750.0
2011-05-26,114528.0
2011-05-27,114372.0
2011-05-31,114102.0
2011-06-01,114894.0
2011-06-02,114594.0
2011-06-03,114852.0
2011-06-06,115392.0
2011-06-07,115116.0
2011-06-08,115134.0
2011-06-09,114162.0
2011-06-10,112926.0
2011-06-13,112536.0
2011-06-14,112506.0
2011-06-15,112266.0
2011-06-16,111744.0
2011-06-17,111396.0
2011-06-20,110880.0
2011-06-21,110574.0
2011-06-22,109968.0
2011-06-23,109614.0
2011-06-24,109872.0
2011-06-27,109554.0
2011-06-28,108636.0
2011-06-29,107796.0
2011-06-30,107148.0
2011-07-01,106836.0
2011-07-04,106398.0
2011-07-05,105804.0
2011-07-06,105480.0
2011-07-07,104682.0
2011-07-08,104370.0
2011-07-11,104226.0
2011-07-12,104106.0
2011-07-13,103854.0
2011-07-14,103644.0
2011-07-15,103194.0
2011-07-18,102354.0
2011-07-19,101586.0
2011-07-20,101928.0
2011-07-21,101574.0
2011-07-22,101418.0
2011-07-25,101706.0
2011-07-26,102486.0
2011-07-27,102996.0
2011-07-28,102930.0
2011-07-29,102540.0
2011-08-01,103098.0
2011-08-02,102942.0
2011-08-03,102900.0
2011-08-04,102780.0
2011-08-05,102654.0
2011-08-08,102576.0
2011-08-09,102582.0
2011-08-10,102876.0
2011-08-11,103500.0
2011-08-12,103590.0
2011-08-15,103272.0
2011-08-16,103278.0
2011-08-17,103254.0
2011-08-18,103092.0
2011-08-19,103212.0
2011-08-22,103362.0
2011-08-23,103266.0
2011-08-24,103926.0
2011-08-25,104010.0
2011-08-26,105018.0
2011-08-30,105780.0
2011-08-31,103800.0
2011-09-01,104502.0
2011-09-02,103290.0
2011-09-05,102408.0
2011-09-06,101610.0
2011-09-07,100458.0
2011-09-08,99180.0
2011-09-09,99060.0
2011-09-12,99240.0
2011-09-13,99048.0
2011-09-14,98706.0
2011-09-15,98220.0
2011-09-16,97650.0
2011-09-19,98082.0
2011-09-20,98046.0
2011-09-21,97638.0
2011-09-22,97818.0
2011-09-23,97242.0
2011-09-26,97140.0
2011-09-27,97458.0
2011-09-28,97290.0
2011-09-29,97164.0
2011-09-30,96738.0
2011-10-03,97074.0
2011-10-04,96462.0
2011-10-05,95382.0
2011-10-06,94884.0
2011-10-07,94266.0
2011-10-10,93366.0
2011-10-11,92502.0
2011-10-12,91782.0
2011-10-13,91020.0
2011-10-14,91476.0
2011-10-17,90924.0
2011-10-18,90438.0
2011-10-19,89478.0
2011-10-20,88488.0
2011-10-21,86820.0
2011-10-24,87726.0
2011-10-25,87828.0
2011-10-26,87588.0
2011-10-27,88128.0
2011-10-28,87042.0
2011-10-31,86508.0
2011-11-01,86676.0
2011-11-02,86538.0
2011-11-03,85986.0
2011-11-04,85476.0
2011-11-07,85056.0
2011-11-08,83640.0
2011-11-09,83160.0
2011-11-10,83280.0
2011-11-11,84180.0
2011-11-14,83892.0
2011-11-15,83688.0
2011-11-16,83598.0
2011-11-17,83220.0
2011-11-18,84750.0
2011-11-21,83940.0
2011-11-22,85998.0
2011-11-23,86286.0
2011-11-24,88476.0
2011-11-25,88668.0
2011-11-28,89094.0
2011-11-29,89778.0
2011-11-30,90390.0
2011-12-01,91074.0
2011-12-02,90822.0
2011-12-05,90456.0
2011-12-06,91056.0
2011-12-07,90510.0
2011-12-08,90348.0
2011-12-09,90042.0
2011-12-12,90324.0
2011-12-13,89994.0
2011-12-14,89820.0
2011-12-15,89544.0
2011-12-16,88710.0
2011-12-19,88338.0
2011-12-20,88086.0
2011-12-21,87900.0
2011-12-22,89568.0
2011-12-23,90042.0
2011-12-28,90600.0
2011-12-29,90300.0
2011-12-30,90048.0
2012-01-03,90516.0
2012-01-04,89550.0
2012-01-05,89838.0
2012-01-06,89838.0
2012-01-09,89838.0
2012-01-10,92538.0
2012-01-11,92844.0
2012-01-12,92334.0
2012-01-13,92460.0
2012-01-16,92232.0
2012-01-17,92034.0
2012-01-18,91908.0
2012-01-19,91788.0
2012-01-20,91668.0
2012-01-23,92772.0
2012-01-24,92892.0
2012-01-25,94104.0
2012-01-26,94452.0
2012-01-27,95016.0
2012-01-30,94776.0
2012-01-31,94512.0
2012-02-01,95598.0
2012-02-02,95850.0
2012-02-03,94524.0
2012-02-06,94518.0
2012-02-07,93918.0
2012-02-08,94170.0
2012-02-09,94308.0
2012-02-10,94488.0
2012-02-13,94380.0
2012-02-14,94320.0
2012-02-15,95712.0
2012-02-16,97770.0
2012-02-17,97218.0
2012-02-20,96816.0
2012-02-21,97308.0
2012-02-22,98016.0
2012-02-23,97818.0
2012-02-24,97536.0
2012-02-27,97398.0
2012-02-28,98442.0
2012-02-29,98466.0
2012-03-01,99030.0
2012-03-02,98622.0
2012-03-05,98610.0
2012-03-06,98322.0
2012-03-07,98034.0
2012-03-08,97926.0
2012-03-09,97146.0
2012-03-12,96864.0
2012-03-13,96750.0
2012-03-14,96726.0
2012-03-15,97170.0
2012-03-16,97422.0
2012-03-19,97326.0
2012-03-20,97050.0
2012-03-21,97848.0
2012-03-22,97788.0
2012-03-23,97740.0
2012-03-26,97692.0
2012-03-27,99222.0
2012-03-28,99960.0
2012-03-29,99918.0
2012-03-30,99882.0
2012-04-02,100542.0
2012-04-03,100542.0
2012-04-04,100614.0
2012-04-05,100146.0
2012-04-10,100026.0
2012-04-11,99330.0
2012-04-12,98442.0
2012-04-13,98388.0
2012-04-16,99330.0
2012-04-17,98856.0
2012-04-18,99624.0
2012-04-19,99762.0
2012-04-20,100080.0
2012-04-23,99630.0
2012-04-24,99798.0
2012-04-25,100830.0
2012-04-26,100734.0
2012-04-27,101760.0
2012-04-30,103902.0
2012-05-01,103902.0
2012-05-02,103896.0
2012-05-03,103764.0
2012-05-04,104280.0
2012-05-08,105642.0
2012-05-09,105792.0
2012-05-10,106362.0
2012-05-11,106302.0
2012-05-14,106230.0
2012-05-15,105774.0
2012-05-16,105630.0
2012-05-17,105564.0
2012-05-18,106182.0
2012-05-21,106122.0
2012-05-22,105732.0
2012-05-23,105168.0
2012-05-24,105510.0
2012-05-25,105156.0
2012-05-28,106122.0
2012-05-29,106104.0
2012-05-30,106752.0
2012-05-31,107106.0
2012-06-01,107826.0
2012-06-06,107724.0
2012-06-07,106116.0
2012-06-08,105318.0
2012-06-11,104484.0
2012-06-12,104334.0
2012-06-13,103998.0
2012-06-14,103932.0
2012-06-15,103560.0
2012-06-18,102936.0
2012-06-19,102894.0
2012-06-20,102894.0
2012-06-21,103086.0
2012-06-22,102876.0
2012-06-25,103080.0
2012-06-26,103794.0
2012-06-27,103800.0
2012-06-28,103746.0
2012-06-29,102852.0
2012-07-02,103350.0
2012-07-03,103860.0
2012-07-04,103674.0
2012-07-05,103578.0
2012-07-06,103854.0
2012-07-09,105060.0
2012-07-10,105006.0
2012-07-11,105528.0
2012-07-12,105912.0
2012-07-13,105762.0
2012-07-16,107130.0
2012-07-17,106998.0
2012-07-18,109326.0
2012-07-19,111174.0
2012-07-20,110658.0
2012-07-23,110622.0
2012-07-24,110580.0
2012-07-25,111762.0
2012-07-26,112236.0
2012-07-27,112698.0
2012-07-30,113676.0
2012-07-31,114912.0
2012-08-01,115884.0
2012-08-02,115578.0
2012-08-03,115314.0
2012-08-06,115992.0
2012-08-07,116670.0
2012-08-08,116604.0
2012-08-09,116808.0
2012-08-10,116676.0
2012-08-13,116004.0
2012-08-14,115878.0
2012-08-15,115404.0
2012-08-16,115056.0
2012-08-17,114900.0
2012-08-20,115758.0
2012-08-21,115662.0
2012-08-22,115590.0
2012-08-23,114834.0
2012-08-24,114522.0
2012-08-28,115236.0
2012-08-29,118164.0
2012-08-30,118662.0
2012-08-31,118908.0
2012-09-03,119784.0
2012-09-04,119724.0
2012-09-05,120054.0
2012-09-06,121152.0
2012-09-07,121080.0
2012-09-10,120816.0
2012-09-11,120810.0
2012-09-12,120816.0
2012-09-13,120882.0
2012-09-14,120876.0
2012-09-17,120150.0
2012-09-18,119982.0
2012-09-19,120936.0
2012-09-20,120876.0
2012-09-21,120852.0
2012-09-24,122466.0
2012-09-25,122442.0
2012-09-26,122442.0
2012-09-27,122256.0
2012-09-28,122580.0
2012-10-01,124074.0
2012-10-02,123858.0
2012-10-03,123522.0
2012-10-04,123114.0
2012-10-05,124860.0
2012-10-08,124512.0
2012-10-09,124248.0
2012-10-10,124350.0
2012-10-11,124368.0
2012-10-12,124608.0
2012-10-15,126342.0
2012-10-16,128544.0
2012-10-17,127956.0
2012-10-18,127152.0
2012-10-19,127500.0
2012-10-22,127134.0
2012-10-23,127938.0
2012-10-24,127914.0
2012-10-25,128718.0
2012-10-26,129012.0
2012-10-29,128934.0
2012-10-30,129720.0
2012-10-31,129618.0
2012-11-01,130284.0
2012-11-02,130182.0
2012-11-05,130128.0
2012-11-06,130548.0
2012-11-07,130500.0
2012-11-08,130764.0
2012-11-09,130236.0
2012-11-12,129792.0
2012-11-13,133104.0
2012-11-14,133602.0
2012-11-15,133458.0
2012-11-16,132882.0
2012-11-19,132636.0
2012-11-20,133914.0
2012-11-21,133578.0
2012-11-22,133908.0
2012-11-23,133812.0
2012-11-26,134646.0
2012-11-27,134448.0
2012-11-28,136386.0
2012-11-29,136356.0
2012-11-30,136374.0
2012-12-03,136170.0
2012-12-04,138360.0
2012-12-05,138354.0
2012-12-06,138654.0
2012-12-07,138558.0
2012-12-10,138024.0
2012-12-11,137472.0
2012-12-12,137622.0
2012-12-13,137598.0
2012-12-14,137820.0
2012-12-17,138030.0
2012-12-18,137388.0
2012-12-19,138330.0
2012-12-20,138372.0
2012-12-21,139098.0
2012-12-24,138732.0
2012-12-27,138702.0
2012-12-28,139074.0
2012-12-31,139908.0
2013-01-02,141690.0
2013-01-03,141708.0
2013-01-04,141672.0
2013-01-07,142248.0
2013-01-08,143490.0
2013-01-09,143418.0
2013-01-10,144342.0
2013-01-11,144246.0
2013-01-14,147060.0
2013-01-15,147060.0
2013-01-16,147342.0
2013-01-17,147228.0
2013-01-18,147804.0
2013-01-21,148020.0
2013-01-22,148128.0
2013-01-23,149154.0
2013-01-24,149718.0
2013-01-25,150216.0
2013-01-28,149424.0
2013-01-29,149808.0
2013-01-30,150060.0
2013-01-31,150012.0
2013-02-01,150900.0
2013-02-04,150906.0
2013-02-05,150834.0
2013-02-06,150672.0
2013-02-07,150996.0
2013-02-08,152400.0
2013-02-11,153696.0
2013-02-12,154122.0
2013-02-13,153912.0
2013-02-14,153720.0
2013-02-15,153480.0
2013-02-18,153270.0
2013-02-19,153384.0
2013-02-20,153306.0
2013-02-21,154398.0
2013-02-22,154500.0
2013-02-25,155568.0
2013-02-26,156834.0
2013-02-27,157806.0
2013-02-28,157980.0
2013-03-01,159552.0
2013-03-04,160656.0
2013-03-05,160548.0
2013-03-06,161022.0
2013-03-07,160962.0
2013-03-08,160938.0
2013-03-11,161460.0
2013-03-12,161316.0
2013-03-13,161046.0
2013-03-14,161646.0
2013-03-15,161544.0
2013-03-18,162306.0
2013-03-19,162654.0
2013-03-20,162306.0
2013-03-21,162288.0
2013-03-22,162762.0
2013-03-25,162024.0
2013-03-26,162498.0
2013-03-27,164652.0
2013-03-28,165420.0
2013-04-02,166716.0
2013-04-03,166038.0
2013-04-04,165942.0
2013-04-05,166284.0
2013-04-08,166866.0
2013-04-09,166788.0
2013-04-10,167700.0
2013-04-11,168378.0
2013-04-12,169386.0
2013-04-15,168762.0
2013-04-16,168594.0
2013-04-17,168546.0
2013-04-18,168426.0
2013-04-19,172296.0
2013-04-22,173976.0
2013-04-23,174546.0
2013-04-24,175860.0
2013-04-25,175764.0
2013-04-26,175566.0
2013-04-29,175836.0
2013-04-30,177036.0
2013-05-01,178476.0
2013-05-02,178476.0
2013-05-03,178338.0
2013-05-07,178206.0
2013-05-08,178482.0
2013-05-09,178398.0
2013-05-10,178194.0
2013-05-13,177840.0
2013-05-14,178434.0
2013-05-15,179556.0
2013-05-16,178776.0
2013-05-17,177948.0
2013-05-20,178758.0
2013-05-21,178758.0
2013-05-22,179598.0
2013-05-23,180024.0
2013-05-24,179616.0
2013-05-28,179370.0
2013-05-29,179832.0
2013-05-30,180492.0
2013-05-31,179796.0
2013-06-03,180072.0
2013-06-04,180432.0
2013-06-05,179898.0
2013-06-06,179808.0
2013-06-07,182274.0
2013-06-10,182436.0
2013-06-11,182814.0
2013-06-12,183720.0
2013-06-13,183672.0
2013-06-14,183708.0
2013-06-17,183624.0
2013-06-18,185748.0
2013-06-19,185688.0
2013-06-20,185514.0
2013-06-21,185412.0
2013-06-24,186198.0
2013-06-25,186084.0
2013-06-26,187956.0
2013-06-27,187644.0
2013-06-28,187488.0
2013-07-01,187716.0
2013-07-02,188652.0
2013-07-03,190590.0
2013-07-04,190512.0
2013-07-05,193776.0
2013-07-08,193578.0
2013-07-09,193416.0
2013-07-10,194712.0
2013-07-11,194754.0
2013-07-12,194406.0
2013-07-15,196308.0
2013-07-16,196074.0
2013-07-17,195774.0
2013-07-18,196170.0
2013-07-19,196062.0
2013-07-22,199782.0
2013-07-23,200334.0
2013-07-24,199848.0
2013-07-25,200010.0
2013-07-26,199578.0
2013-07-29,200280.0
2013-07-30,200790.0
2013-07-31,203028.0
2013-08-01,204330.0
2013-08-02,204336.0
2013-08-05,204210.0
2013-08-06,204906.0
2013-08-07,203988.0
2013-08-08,204108.0
2013-08-09,204024.0
2013-08-12,203940.0
2013-08-13,205890.0
2013-08-14,205812.0
2013-08-15,205878.0
2013-08-16,206118.0
2013-08-19,205758.0
2013-08-20,208578.0
2013-08-21,209346.0
2013-08-22,209868.0
2013-08-23,210060.0
2013-08-27,211902.0
2013-08-28,212328.0
2013-08-29,212220.0
2013-08-30,212070.0
2013-09-02,213378.0
2013-09-03,213270.0
2013-09-04,213804.0
2013-09-05,214386.0
2013-09-06,215538.0
2013-09-09,215388.0
2013-09-10,215808.0
2013-09-11,216108.0
2013-09-12,217650.0
2013-09-13,217422.0
2013-09-16,217002.0
2013-09-17,216312.0
2013-09-18,218448.0
2013-09-19,218364.0
2013-09-20,219246.0
2013-09-23,219786.0
2013-09-24,222012.0
2013-09-25,225426.0
2013-09-26,226278.0
2013-09-27,226218.0
2013-09-30,226068.0
2013-10-01,227004.0
2013-10-02,227292.0
2013-10-03,226998.0
2013-10-04,227562.0
2013-10-07,227928.0
2013-10-08,228066.0
2013-10-09,229230.0
2013-10-10,228996.0
2013-10-11,228870.0
2013-10-14,228186.0
2013-10-15,228420.0
2013-10-16,228264.0
2013-10-17,229812.0
2013-10-18,230040.0
2013-10-21,230760.0
2013-10-22,231480.0
2013-10-23,231636.0
2013-10-24,234084.0
2013-10-25,235278.0
2013-10-28,234984.0
2013-10-29,234228.0
2013-10-30,236958.0
2013-10-31,237576.0
2013-11-01,238134.0
2013-11-04,238584.0
2013-11-05,239958.0
2013-11-06,239850.0
2013-11-07,240408.0
2013-11-08,240096.0
2013-11-11,239994.0
2013-11-12,241716.0
2013-11-13,241596.0
2013-11-14,243150.0
2013-11-15,244818.0
2013-11-18,244614.0
2013-11-19,244938.0
2013-11-20,247638.0
2013-11-21,248550.0
2013-11-22,249138.0
2013-11-25,249012.0
2013-11-26,249660.0
2013-11-27,250572.0
2013-11-28,251910.0
2013-11-29,251862.0
2013-12-02,252126.0
2013-12-03,252972.0
2013-12-04,252816.0
2013-12-05,252636.0
2013-12-06,253068.0
2013-12-09,253056.0
2013-12-10,253836.0
2013-12-11,253890.0
2013-12-12,255024.0
2013-12-13,255054.0
2013-12-16,255354.0
2013-12-17,255552.0
2013-12-18,255246.0
2013-12-19,255120.0
2013-12-20,255744.0
2013-12-23,255906.0
2013-12-24,258258.0
2013-12-27,258510.0
2013-12-30,261300.0
2013-12-31,261636.0
2014-01-02,261468.0
2014-01-03,260706.0
2014-01-06,260862.0
2014-01-07,260724.0
2014-01-08,260610.0
2014-01-09,261264.0
2014-01-10,261906.0
2014-01-13,261648.0
2014-01-14,261372.0
2014-01-15,261900.0
2014-01-16,261246.0
2014-01-17,260448.0
2014-01-20,261264.0
2014-01-21,260832.0
2014-01-22,260700.0
2014-01-23,261396.0
2014-01-24,263898.0
2014-01-27,264090.0
2014-01-28,264288.0
2014-01-29,264432.0
2014-01-30,266718.0
2014-01-31,266538.0
2014-02-03,265998.0
2014-02-04,265872.0
2014-02-05,265710.0
2014-02-06,265992.0
2014-02-07,266688.0
2014-02-10,265686.0
2014-02-11,267138.0
2014-02-12,268668.0
2014-02-13,269256.0
2014-02-14,268980.0
2014-02-17,268800.0
2014-02-18,269388.0
2014-02-19,269256.0
2014-02-20,269214.0
2014-02-21,268710.0
2014-02-24,268152.0
2014-02-25,268458.0
2014-02-26,270882.0
2014-02-27,270696.0
2014-02-28,270618.0
2014-03-03,271128.0
2014-03-04,270930.0
2014-03-05,270366.0
2014-03-06,269370.0
2014-03-07,270624.0
2014-03-10,271200.0
2014-03-11,270714.0
2014-03-12,269886.0
2014-03-13,270636.0
2014-03-14,271014.0
2014-03-17,270810.0
2014-03-18,270930.0
2014-03-19,271296.0
2014-03-20,283434.0
2014-03-21,283578.0
2014-03-24,283524.0
2014-03-25,283632.0
2014-03-26,285210.0
2014-03-27,286674.0
2014-03-28,285462.0
2014-03-31,284694.0
2014-04-01,283956.0
2014-04-02,283680.0
2014-04-03,282936.0
2014-04-04,281946.0
2014-04-07,281010.0
2014-04-08,281598.0
2014-04-09,280002.0
2014-04-10,278844.0
2014-04-11,276936.0
2014-04-14,279966.0
2014-04-15,278514.0
2014-04-16,277248.0
2014-04-17,277434.0
2014-04-22,277716.0
2014-04-23,276888.0
2014-04-24,277056.0
2014-04-25,277734.0
2014-04-28,277638.0
2014-04-29,277056.0
2014-04-30,276846.0
2014-05-01,279876.0
2014-05-02,279528.0
2014-05-06,279516.0
2014-05-07,278436.0
2014-05-08,277968.0
2014-05-09,278130.0
2014-05-12,278772.0
2014-05-13,278994.0
2014-05-14,278868.0
2014-05-15,279336.0
2014-05-16,279816.0
2014-05-19,279750.0
2014-05-20,279138.0
2014-05-21,280020.0
2014-05-22,279672.0
2014-05-23,280404.0
2014-05-27,280308.0
2014-05-28,280524.0
2014-05-29,283662.0
2014-05-30,284436.0
2014-06-02,284112.0
2014-06-03,283986.0
2014-06-04,283752.0
2014-06-05,284316.0
2014-06-06,283992.0
2014-06-09,284712.0
2014-06-10,286626.0
2014-06-11,286752.0
2014-06-12,286482.0
2014-06-13,286710.0
2014-06-16,286668.0
2014-06-17,286728.0
2014-06-18,305970.0
2014-06-19,305352.0
2014-06-20,305310.0
2014-06-23,304602.0
2014-06-24,305388.0
2014-06-25,305862.0
2014-06-26,305556.0
2014-06-27,305790.0
2014-06-30,304890.0
2014-07-01,305256.0
2014-07-02,305394.0
2014-07-03,304938.0
2014-07-04,304536.0
2014-07-07,305394.0
2014-07-08,305280.0
2014-07-09,306828.0
2014-07-10,307410.0
2014-07-11,307350.0
2014-07-14,307710.0
2014-07-15,308322.0
2014-07-16,308418.0
2014-07-17,310782.0
2014-07-18,311088.0
2014-07-21,311064.0
2014-07-22,311214.0
2014-07-23,310716.0
2014-07-24,311964.0
2014-07-25,312156.0
2014-07-28,311802.0
2014-07-29,312720.0
2014-07-30,314400.0
2014-07-31,315798.0
2014-08-01,317628.0
2014-08-04,317544.0
2014-08-05,317772.0
2014-08-06,317874.0
2014-08-07,318114.0
2014-08-08,318798.0
2014-08-11,318750.0
2014-08-12,319590.0
2014-08-13,320448.0
2014-08-14,320754.0
2014-08-15,322728.0
2014-08-18,324984.0
2014-08-19,324678.0
2014-08-20,324840.0
2014-08-21,324714.0
2014-08-22,325788.0
2014-08-26,326220.0
2014-08-27,326466.0
2014-08-28,326922.0
2014-08-29,329136.0
2014-09-01,328860.0
2014-09-02,330630.0
2014-09-03,331068.0
2014-09-04,330720.0
2014-09-05,331992.0
2014-09-08,332034.0
2014-09-09,332142.0
2014-09-10,331980.0
2014-09-11,332460.0
2014-09-12,333834.0
2014-09-15,334842.0
2014-09-16,337044.0
2014-09-17,337992.0
2014-09-18,339288.0
2014-09-19,339042.0
2014-09-22,339036.0
2014-09-23,341364.0
2014-09-24,343284.0
2014-09-25,344796.0
2014-09-26,347970.0
2014-09-29,353340.0
2014-09-30,356040.0
2014-10-01,358374.0
2014-10-02,359166.0
2014-10-03,363102.0
2014-10-06,364332.0
2014-10-07,364248.0
2014-10-08,364530.0
2014-10-09,365148.0
2014-10-10,367134.0
2014-10-13,368364.0
2014-10-14,373110.0
2014-10-15,374934.0
2014-10-16,374562.0
2014-10-17,375492.0
2014-10-20,376506.0
2014-10-21,377136.0
2014-10-22,377010.0
2014-10-23,377538.0
2014-10-24,378132.0
2014-10-27,378222.0
2014-10-28,378864.0
2014-10-29,380946.0
2014-10-30,381762.0
2014-10-31,383442.0
2014-11-03,385314.0
2014-11-04,385860.0
2014-11-05,385860.0
2014-11-06,386118.0
2014-11-07,387222.0
2014-11-10,389334.0
2014-11-11,388896.0
2014-11-12,388776.0
2014-11-13,389136.0
2014-11-14,389370.0
2014-11-17,389766.0
2014-11-18,390198.0
2014-11-19,390432.0
2014-11-20,393324.0
2014-11-21,394770.0
2014-11-24,397236.0
2014-11-25,398064.0
2014-11-26,399996.0
2014-11-27,401850.0
2014-11-28,404496.0
2014-12-01,404766.0
2014-12-02,405570.0
2014-12-03,407646.0
2014-12-04,406992.0
2014-12-05,407370.0
2014-12-08,406410.0
2014-12-09,406248.0
2014-12-10,407568.0
2014-12-11,406524.0
2014-12-12,405294.0
2014-12-15,405186.0
2014-12-16,405174.0
2014-12-17,406854.0
2014-12-18,406722.0
2014-12-19,406812.0
2014-12-22,408408.0
2014-12-23,408990.0
2014-12-24,410880.0
2014-12-29,410808.0
2014-12-30,412704.0
2014-12-31,413148.0
2015-01-02,414900.0
2015-01-05,414756.0
2015-01-06,415338.0
2015-01-07,415812.0
2015-01-08,415842.0
2015-01-09,415164.0
2015-01-12,414732.0
2015-01-13,416436.0
2015-01-14,418320.0
2015-01-15,418332.0
2015-01-16,418518.0
2015-01-19,417900.0
2015-01-20,418062.0
2015-01-21,419964.0
2015-01-22,421842.0
2015-01-23,423036.0
2015-01-26,424344.0
2015-01-27,424110.0
2015-01-28,423726.0
2015-01-29,425562.0
2015-01-30,426240.0
2015-02-02,424974.0
2015-02-03,424572.0
2015-02-04,424788.0
2015-02-05,423480.0
2015-02-06,424206.0
2015-02-09,426324.0
2015-02-10,426090.0
2015-02-11,426018.0
2015-02-12,425310.0
2015-02-13,426228.0
2015-02-16,425838.0
2015-02-17,426114.0
2015-02-18,425790.0
2015-02-19,425604.0
2015-02-20,425934.0
2015-02-23,424932.0
2015-02-24,424548.0
2015-02-25,425334.0
2015-02-26,427596.0
2015-02-27,428676.0
2015-03-02,430944.0
2015-03-03,430932.0
2015-03-04,431274.0
2015-03-05,431442.0
2015-03-06,431952.0
2015-03-09,431856.0
2015-03-10,432900.0
2015-03-11,432480.0
2015-03-12,430854.0
2015-03-13,430146.0
2015-03-16,428910.0
2015-03-17,432120.0
2015-03-18,431034.0
2015-03-19,431820.0
2015-03-20,430482.0
2015-03-23,430008.0
2015-03-24,431490.0
2015-03-25,433980.0
2015-03-26,432792.0
2015-03-27,433380.0
2015-03-30,435048.0
2015-03-31,433806.0
2015-04-01,432996.0
2015-04-02,431790.0
2015-04-07,431970.0
2015-04-08,431376.0
2015-04-09,431172.0
2015-04-10,431292.0
2015-04-13,431214.0
2015-04-14,431346.0
2015-04-15,432000.0
2015-04-16,433146.0
2015-04-17,433752.0
2015-04-20,433734.0
2015-04-21,433962.0
2015-04-22,434376.0
2015-04-23,434712.0
2015-04-24,435558.0
2015-04-27,436542.0
2015-04-28,442950.0
2015-04-29,443670.0
2015-04-30,444756.0
2015-05-01,444312.0
2015-05-05,444060.0
2015-05-06,443916.0
2015-05-07,442434.0
2015-05-08,441174.0
2015-05-11,442812.0
2015-05-12,440034.0
2015-05-13,441042.0
2015-05-14,443352.0
2015-05-15,444324.0
2015-05-18,443622.0
2015-05-19,444936.0
2015-05-20,446640.0
2015-05-21,446868.0
2015-05-22,455790.0
2015-05-26,463800.0
2015-05-27,465624.0
2015-05-28,464610.0
2015-05-29,464364.0
2015-06-01,465564.0
