,LEZS
2011-08-10,773725.0
2011-08-11,773575.0
2011-08-12,773375.0
2011-08-15,774200.0
2011-08-16,774025.0
2011-08-17,774775.0
2011-08-18,774725.0
2011-08-19,776575.0
2011-08-22,776525.0
2011-08-23,776325.0
2011-08-24,776250.0
2011-08-25,775775.0
2011-08-26,775775.0
2011-08-30,775775.0
2011-08-31,787625.0
2011-09-01,789325.0
2011-09-02,776750.0
2011-09-05,776750.0
2011-09-06,754875.0
2011-09-07,754700.0
2011-09-08,754675.0
2011-09-09,755725.0
2011-09-12,755675.0
2011-09-13,755625.0
2011-09-14,755625.0
2011-09-15,755650.0
2011-09-16,757725.0
2011-09-19,757225.0
2011-09-20,756950.0
2011-09-21,755875.0
2011-09-22,755875.0
2011-09-23,757550.0
2011-09-26,757525.0
2011-09-27,757525.0
2011-09-28,760400.0
2011-09-29,760400.0
2011-09-30,761125.0
2011-10-03,757775.0
2011-10-04,728700.0
2011-10-05,730400.0
2011-10-06,731200.0
2011-10-07,731125.0
2011-10-10,733500.0
2011-10-11,733400.0
2011-10-12,733400.0
2011-10-13,731825.0
2011-10-14,733275.0
2011-10-17,728250.0
2011-10-18,722500.0
2011-10-19,722850.0
2011-10-20,722550.0
2011-10-21,710875.0
2011-10-24,708875.0
2011-10-25,707725.0
2011-10-26,704950.0
2011-10-27,704950.0
2011-10-28,702950.0
2011-10-31,702900.0
2011-11-01,701200.0
2011-11-02,701150.0
2011-11-03,698650.0
2011-11-04,691350.0
2011-11-07,693300.0
2011-11-08,693250.0
2011-11-09,693250.0
2011-11-10,694750.0
2011-11-11,694600.0
2011-11-14,698425.0
2011-11-15,700450.0
2011-11-16,704150.0
2011-11-17,703750.0
2011-11-18,703750.0
2011-11-21,701325.0
2011-11-22,701825.0
2011-11-23,701725.0
2011-11-24,701700.0
2011-11-25,698225.0
2011-11-28,698800.0
2011-11-29,698700.0
2011-11-30,698650.0
2011-12-01,701350.0
2011-12-02,701325.0
2011-12-05,704125.0
2011-12-06,704625.0
2011-12-07,708350.0
2011-12-08,729650.0
2011-12-09,729650.0
2011-12-12,733375.0
2011-12-13,733350.0
2011-12-14,734200.0
2011-12-15,734725.0
2011-12-16,736875.0
2011-12-19,744425.0
2011-12-20,789900.0
2011-12-21,793050.0
2011-12-22,808600.0
2011-12-23,808600.0
2011-12-28,808350.0
2011-12-29,806775.0
2011-12-30,806725.0
2012-01-03,806700.0
2012-01-04,807200.0
2012-01-05,807275.0
2012-01-06,807125.0
2012-01-09,807150.0
2012-01-10,809175.0
2012-01-11,808925.0
2012-01-12,808925.0
2012-01-13,808875.0
2012-01-16,808725.0
2012-01-17,827425.0
2012-01-18,831675.0
2012-01-19,817800.0
2012-01-20,820925.0
2012-01-23,825775.0
2012-01-24,824275.0
2012-01-25,825750.0
2012-01-26,825625.0
2012-01-27,826450.0
2012-01-30,826375.0
2012-01-31,826275.0
2012-02-01,826275.0
2012-02-02,824950.0
2012-02-03,824950.0
2012-02-06,824950.0
2012-02-07,827950.0
2012-02-08,827950.0
2012-02-09,827750.0
2012-02-10,827600.0
2012-02-13,827600.0
2012-02-14,842500.0
2012-02-15,842500.0
2012-02-16,846150.0
2012-02-17,846125.0
2012-02-20,846350.0
2012-02-21,846200.0
2012-02-22,846150.0
2012-02-23,860450.0
2012-02-24,862900.0
2012-02-27,862875.0
2012-02-28,862675.0
2012-02-29,862575.0
2012-03-01,862575.0
2012-03-02,849625.0
2012-03-05,849625.0
2012-03-06,849425.0
2012-03-07,849175.0
2012-03-08,849125.0
2012-03-09,848500.0
2012-03-12,848500.0
2012-03-13,848650.0
2012-03-14,848625.0
2012-03-15,850725.0
2012-03-16,855725.0
2012-03-19,856675.0
2012-03-20,862500.0
2012-03-21,872400.0
2012-03-22,875900.0
2012-03-23,875875.0
2012-03-26,875625.0
2012-03-27,875525.0
2012-03-28,885600.0
2012-03-29,885750.0
2012-03-30,885625.0
2012-04-02,885625.0
2012-04-03,885375.0
2012-04-04,885350.0
2012-04-05,873675.0
2012-04-10,878700.0
2012-04-11,880650.0
2012-04-12,880650.0
2012-04-13,883700.0
2012-04-16,883300.0
2012-04-17,894475.0
2012-04-18,895475.0
2012-04-19,895475.0
2012-04-20,895350.0
2012-04-23,891725.0
2012-04-24,880000.0
2012-04-25,880000.0
2012-04-26,870300.0
2012-04-27,868200.0
2012-04-30,872500.0
2012-05-01,886675.0
2012-05-02,889825.0
2012-05-03,889825.0
2012-05-04,889625.0
2012-05-08,899375.0
2012-05-09,905900.0
2012-05-10,907175.0
2012-05-11,908350.0
2012-05-14,894450.0
2012-05-15,897875.0
2012-05-16,909300.0
2012-05-17,909275.0
2012-05-18,913675.0
2012-05-21,916025.0
2012-05-22,883300.0
2012-05-23,870525.0
2012-05-24,870500.0
2012-05-25,870500.0
2012-05-28,871975.0
2012-05-29,871975.0
2012-05-30,871975.0
2012-05-31,877600.0
2012-06-01,877550.0
2012-06-06,882200.0
2012-06-07,878950.0
2012-06-08,891125.0
2012-06-11,891125.0
2012-06-12,889625.0
2012-06-13,888050.0
2012-06-14,888050.0
2012-06-15,896525.0
2012-06-18,910050.0
2012-06-19,931225.0
2012-06-20,944175.0
2012-06-21,947175.0
2012-06-22,942400.0
2012-06-25,942550.0
2012-06-26,945600.0
2012-06-27,949175.0
2012-06-28,835300.0
2012-06-29,835400.0
2012-07-02,834775.0
2012-07-03,834775.0
2012-07-04,782425.0
2012-07-05,786300.0
2012-07-06,786300.0
2012-07-09,788100.0
2012-07-10,785975.0
2012-07-11,787825.0
2012-07-12,781775.0
2012-07-13,781775.0
2012-07-16,797400.0
2012-07-17,810275.0
2012-07-18,833050.0
2012-07-19,834250.0
2012-07-20,842625.0
2012-07-23,842625.0
2012-07-24,842625.0
2012-07-25,847225.0
2012-07-26,847225.0
2012-07-27,848425.0
2012-07-30,848425.0
2012-07-31,848425.0
2012-08-01,848425.0
2012-08-02,831725.0
2012-08-03,831725.0
2012-08-06,832050.0
2012-08-07,825400.0
2012-08-08,825400.0
2012-08-09,825400.0
2012-08-10,825400.0
2012-08-13,825400.0
2012-08-14,825375.0
2012-08-15,848075.0
2012-08-16,848075.0
2012-08-17,848075.0
2012-08-20,847300.0
2012-08-21,846000.0
2012-08-22,845525.0
2012-08-23,845225.0
2012-08-24,845225.0
2012-08-28,829075.0
2012-08-29,829075.0
2012-08-30,829075.0
2012-08-31,829025.0
2012-09-03,829025.0
2012-09-04,802175.0
2012-09-05,802175.0
2012-09-06,802275.0
2012-09-07,802025.0
2012-09-10,802025.0
2012-09-11,802025.0
2012-09-12,802025.0
2012-09-13,802025.0
2012-09-14,802100.0
2012-09-17,802100.0
2012-09-18,702100.0
2012-09-19,655650.0
2012-09-20,618200.0
2012-09-21,614525.0
2012-09-24,617775.0
2012-09-25,612300.0
2012-09-26,612300.0
2012-09-27,622625.0
2012-09-28,632750.0
2012-10-01,631625.0
2012-10-02,639200.0
2012-10-03,642950.0
2012-10-04,632825.0
2012-10-05,632825.0
2012-10-08,636325.0
2012-10-09,643125.0
2012-10-10,651000.0
2012-10-11,641350.0
2012-10-12,629100.0
2012-10-15,654900.0
2012-10-16,680750.0
2012-10-17,680750.0
2012-10-18,739400.0
2012-10-19,740475.0
2012-10-22,740550.0
2012-10-23,740550.0
2012-10-24,740550.0
2012-10-25,778500.0
2012-10-26,778600.0
2012-10-29,811175.0
2012-10-30,811250.0
2012-10-31,807325.0
2012-11-01,802500.0
2012-11-02,802750.0
2012-11-05,802875.0
2012-11-06,802825.0
2012-11-07,714575.0
2012-11-08,684650.0
2012-11-09,656100.0
2012-11-12,595750.0
2012-11-13,595750.0
2012-11-14,596200.0
2012-11-15,596525.0
2012-11-16,607100.0
2012-11-19,626000.0
2012-11-20,629525.0
2012-11-21,629775.0
2012-11-22,659350.0
2012-11-23,623650.0
2012-11-26,607700.0
2012-11-27,583775.0
2012-11-28,588650.0
2012-11-29,584750.0
2012-11-30,587475.0
2012-12-03,623400.0
2012-12-04,623825.0
2012-12-05,623825.0
2012-12-06,612475.0
2012-12-07,593150.0
2012-12-10,593150.0
2012-12-11,593250.0
2012-12-12,593225.0
2012-12-13,600275.0
2012-12-14,600275.0
2012-12-17,601250.0
2012-12-18,605650.0
2012-12-19,605700.0
2012-12-20,605700.0
2012-12-21,609650.0
2012-12-24,609075.0
2012-12-27,605025.0
2012-12-28,602200.0
2012-12-31,602200.0
2013-01-02,602175.0
2013-01-03,602175.0
2013-01-04,601650.0
2013-01-07,599500.0
2013-01-08,599500.0
2013-01-09,606675.0
2013-01-10,606675.0
2013-01-11,609775.0
2013-01-14,612550.0
2013-01-15,621175.0
2013-01-16,628850.0
2013-01-17,550425.0
2013-01-18,554300.0
2013-01-21,554300.0
2013-01-22,554275.0
2013-01-23,554275.0
2013-01-24,554275.0
2013-01-25,529275.0
2013-01-28,525450.0
2013-01-29,532425.0
2013-01-30,537600.0
2013-01-31,537600.0
2013-02-01,537600.0
2013-02-04,537600.0
2013-02-05,536925.0
2013-02-06,536925.0
2013-02-07,538475.0
2013-02-08,538475.0
2013-02-11,538475.0
2013-02-12,538475.0
2013-02-13,538475.0
2013-02-14,538475.0
2013-02-15,546400.0
2013-02-18,546400.0
2013-02-19,546400.0
2013-02-20,551100.0
2013-02-21,551100.0
2013-02-22,551100.0
2013-02-25,549325.0
2013-02-26,542950.0
2013-02-27,565550.0
2013-02-28,571225.0
2013-03-01,577950.0
2013-03-04,575625.0
2013-03-05,572700.0
2013-03-06,584350.0
2013-03-07,586175.0
2013-03-08,580875.0
2013-03-11,597575.0
2013-03-12,611200.0
2013-03-13,613650.0
2013-03-14,616525.0
2013-03-15,618900.0
2013-03-18,622125.0
2013-03-19,606325.0
2013-03-20,606600.0
2013-03-21,476975.0
2013-03-22,474425.0
2013-03-25,474425.0
2013-03-26,470275.0
2013-03-27,470275.0
2013-03-28,463725.0
2013-04-02,463725.0
2013-04-03,463725.0
2013-04-04,462875.0
2013-04-05,463950.0
2013-04-08,463950.0
2013-04-09,463950.0
2013-04-10,463950.0
2013-04-11,472450.0
2013-04-12,479200.0
2013-04-15,481125.0
2013-04-16,478350.0
2013-04-17,478700.0
2013-04-18,473125.0
2013-04-19,473125.0
2013-04-22,462950.0
2013-04-23,458200.0
2013-04-24,450300.0
2013-04-25,445350.0
2013-04-26,445350.0
2013-04-29,426200.0
2013-04-30,422375.0
2013-05-01,417200.0
2013-05-02,417200.0
2013-05-03,413875.0
2013-05-07,416625.0
2013-05-08,417550.0
2013-05-09,417550.0
2013-05-10,418275.0
2013-05-13,418275.0
2013-05-14,418275.0
2013-05-15,510700.0
2013-05-16,510700.0
2013-05-17,509375.0
2013-05-20,489225.0
2013-05-21,465800.0
2013-05-22,465800.0
2013-05-23,374000.0
2013-05-24,374000.0
2013-05-28,374000.0
2013-05-29,378175.0
2013-05-30,383000.0
2013-05-31,385125.0
2013-06-03,345625.0
2013-06-04,345625.0
2013-06-05,345625.0
2013-06-06,355500.0
2013-06-07,387550.0
2013-06-10,391475.0
2013-06-11,391475.0
2013-06-12,393025.0
2013-06-13,365150.0
2013-06-14,365150.0
2013-06-17,365150.0
2013-06-18,366475.0
2013-06-19,366475.0
2013-06-20,366075.0
2013-06-21,366075.0
2013-06-24,366075.0
2013-06-25,374275.0
2013-06-26,374275.0
2013-06-27,374275.0
2013-06-28,369025.0
2013-07-01,369025.0
2013-07-02,369025.0
2013-07-03,342700.0
2013-07-04,342700.0
2013-07-05,342700.0
2013-07-08,342600.0
2013-07-09,342600.0
2013-07-10,342825.0
2013-07-11,342600.0
2013-07-12,342600.0
2013-07-15,342600.0
2013-07-16,345175.0
2013-07-17,425300.0
2013-07-18,420050.0
2013-07-19,420050.0
2013-07-22,419750.0
2013-07-23,419750.0
2013-07-24,419750.0
2013-07-25,419750.0
2013-07-26,419750.0
2013-07-29,427450.0
2013-07-30,430025.0
2013-07-31,430025.0
2013-08-01,430025.0
2013-08-02,430025.0
2013-08-05,450400.0
2013-08-06,450400.0
2013-08-07,450400.0
2013-08-08,450025.0
2013-08-09,432300.0
2013-08-12,437750.0
2013-08-13,437750.0
2013-08-14,437750.0
2013-08-15,436450.0
2013-08-16,431625.0
2013-08-19,431625.0
2013-08-20,431625.0
2013-08-21,428825.0
2013-08-22,424200.0
2013-08-23,400625.0
2013-08-27,405675.0
2013-08-28,405675.0
2013-08-29,401825.0
2013-08-30,399200.0
2013-09-02,394200.0
2013-09-03,394200.0
2013-09-04,394200.0
2013-09-05,394200.0
2013-09-06,394200.0
2013-09-09,398100.0
2013-09-10,398975.0
2013-09-11,396250.0
2013-09-12,378075.0
2013-09-13,378075.0
2013-09-16,378075.0
2013-09-17,376700.0
2013-09-18,383625.0
2013-09-19,384250.0
2013-09-20,384250.0
2013-09-23,373000.0
2013-09-24,373000.0
2013-09-25,377200.0
2013-09-26,374975.0
2013-09-27,374975.0
2013-09-30,375475.0
2013-10-01,436150.0
2013-10-02,436150.0
2013-10-03,436150.0
2013-10-04,437275.0
2013-10-07,437275.0
2013-10-08,436400.0
2013-10-09,436400.0
2013-10-10,436400.0
2013-10-11,436400.0
2013-10-14,436400.0
2013-10-15,436400.0
2013-10-16,507275.0
2013-10-17,515875.0
2013-10-18,515875.0
2013-10-21,515875.0
2013-10-22,515575.0
2013-10-23,514575.0
2013-10-24,516250.0
2013-10-25,518750.0
2013-10-28,521250.0
2013-10-29,534275.0
2013-10-30,536775.0
2013-10-31,538125.0
2013-11-01,528125.0
2013-11-04,492075.0
2013-11-05,489450.0
2013-11-06,485950.0
2013-11-07,488450.0
2013-11-08,490950.0
2013-11-11,491700.0
2013-11-12,489425.0
2013-11-13,453675.0
2013-11-14,453675.0
2013-11-15,453675.0
2013-11-18,456750.0
2013-11-19,426750.0
2013-11-20,426750.0
2013-11-21,426750.0
2013-11-22,426750.0
2013-11-25,426750.0
2013-11-26,426750.0
2013-11-27,431425.0
2013-11-28,431050.0
2013-11-29,429425.0
2013-12-02,429425.0
2013-12-03,429425.0
2013-12-04,429175.0
2013-12-05,422125.0
2013-12-06,422125.0
2013-12-09,422025.0
2013-12-10,422025.0
2013-12-11,422025.0
2013-12-12,422000.0
2013-12-13,422000.0
2013-12-16,421925.0
2013-12-17,421925.0
2013-12-18,424725.0
2013-12-19,423925.0
2013-12-20,423925.0
2013-12-23,424925.0
2013-12-24,432825.0
2013-12-27,444700.0
2013-12-30,444700.0
2013-12-31,500750.0
2014-01-02,500800.0
2014-01-03,500800.0
2014-01-06,503200.0
2014-01-07,505700.0
2014-01-08,505800.0
2014-01-09,520800.0
2014-01-10,520800.0
2014-01-13,519200.0
2014-01-14,519200.0
2014-01-15,519200.0
2014-01-16,520500.0
2014-01-17,523200.0
2014-01-20,577400.0
2014-01-21,578225.0
2014-01-22,578225.0
2014-01-23,577925.0
2014-01-24,584350.0
2014-01-27,584350.0
2014-01-28,584400.0
2014-01-29,582150.0
2014-01-30,582150.0
2014-01-31,581300.0
2014-02-03,581300.0
2014-02-04,581300.0
2014-02-05,581300.0
2014-02-06,580800.0
2014-02-07,580000.0
2014-02-10,579800.0
2014-02-11,579800.0
2014-02-12,582350.0
2014-02-13,582350.0
2014-02-14,578075.0
2014-02-17,577975.0
2014-02-18,577975.0
2014-02-19,577975.0
2014-02-20,577825.0
2014-02-21,573500.0
2014-02-24,573500.0
2014-02-25,566775.0
2014-02-26,566775.0
2014-02-27,566625.0
2014-02-28,566625.0
2014-03-03,566625.0
2014-03-04,571625.0
2014-03-05,576400.0
2014-03-06,589550.0
2014-03-07,609550.0
2014-03-10,626825.0
2014-03-11,635575.0
2014-03-12,640575.0
2014-03-13,640575.0
2014-03-14,645575.0
2014-03-17,624075.0
2014-03-18,624075.0
2014-03-19,624075.0
2014-03-20,624075.0
2014-03-21,622575.0
2014-03-24,622575.0
2014-03-25,622575.0
2014-03-26,627575.0
2014-03-27,631325.0
2014-03-28,635075.0
2014-03-31,609275.0
2014-04-01,666075.0
2014-04-02,674975.0
2014-04-03,674975.0
2014-04-04,660200.0
2014-04-07,657200.0
2014-04-08,645900.0
2014-04-09,640225.0
2014-04-10,639900.0
2014-04-11,639200.0
2014-04-14,639200.0
2014-04-15,639000.0
2014-04-16,639000.0
2014-04-17,639000.0
2014-04-22,639000.0
2014-04-23,638700.0
2014-04-24,638700.0
2014-04-25,636950.0
2014-04-28,636950.0
2014-04-29,636975.0
2014-04-30,636775.0
2014-05-01,636775.0
2014-05-02,636725.0
2014-05-06,636725.0
2014-05-07,636125.0
2014-05-08,634125.0
2014-05-09,634125.0
2014-05-12,634200.0
2014-05-13,634200.0
2014-05-14,634200.0
2014-05-15,634200.0
2014-05-16,627000.0
2014-05-19,627000.0
2014-05-20,627000.0
2014-05-21,627000.0
2014-05-22,626800.0
2014-05-23,626800.0
2014-05-27,626650.0
2014-05-28,626500.0
2014-05-29,626400.0
2014-05-30,616075.0
2014-06-02,616075.0
2014-06-03,616075.0
2014-06-04,616075.0
2014-06-05,615275.0
2014-06-06,620350.0
2014-06-09,619825.0
2014-06-10,619350.0
2014-06-11,619350.0
2014-06-12,619350.0
2014-06-13,619350.0
2014-06-16,619350.0
2014-06-17,618700.0
2014-06-18,618700.0
2014-06-19,618700.0
2014-06-20,613300.0
2014-06-23,613300.0
2014-06-24,613300.0
2014-06-25,613300.0
2014-06-26,613300.0
2014-06-27,612375.0
2014-06-30,612375.0
2014-07-01,612375.0
2014-07-02,610175.0
2014-07-03,610175.0
2014-07-04,604050.0
2014-07-07,603950.0
2014-07-08,603950.0
2014-07-09,603950.0
2014-07-10,603950.0
2014-07-11,597950.0
2014-07-14,597900.0
2014-07-15,597900.0
2014-07-16,597900.0
2014-07-17,597000.0
2014-07-18,584500.0
2014-07-21,584300.0
2014-07-22,583150.0
2014-07-23,583150.0
2014-07-24,583125.0
2014-07-25,583125.0
2014-07-28,583125.0
2014-07-29,583125.0
2014-07-30,583100.0
2014-07-31,591375.0
2014-08-01,591375.0
2014-08-04,591375.0
2014-08-05,595175.0
2014-08-06,605275.0
2014-08-07,614750.0
2014-08-08,629750.0
2014-08-11,644425.0
2014-08-12,654500.0
2014-08-13,664500.0
2014-08-14,667550.0
2014-08-15,677475.0
2014-08-18,677475.0
2014-08-19,673650.0
2014-08-20,673650.0
2014-08-21,673650.0
2014-08-22,673650.0
2014-08-26,673050.0
2014-08-27,673000.0
2014-08-28,676800.0
2014-08-29,676800.0
2014-09-01,683275.0
2014-09-02,682700.0
2014-09-03,682450.0
2014-09-04,682575.0
2014-09-05,682575.0
2014-09-08,682575.0
2014-09-09,682575.0
2014-09-10,703150.0
2014-09-11,703150.0
2014-09-12,702850.0
2014-09-15,690450.0
2014-09-16,690450.0
2014-09-17,681550.0
2014-09-18,607525.0
2014-09-19,607525.0
2014-09-22,607525.0
2014-09-23,583650.0
2014-09-24,583650.0
2014-09-25,583650.0
2014-09-26,580375.0
2014-09-29,580200.0
2014-09-30,579350.0
2014-10-01,579350.0
2014-10-02,579350.0
2014-10-03,587925.0
2014-10-06,587925.0
2014-10-07,587925.0
2014-10-08,587325.0
2014-10-09,587325.0
2014-10-10,587325.0
2014-10-13,587325.0
2014-10-14,587325.0
2014-10-15,583875.0
2014-10-16,583875.0
2014-10-17,583875.0
2014-10-20,574850.0
2014-10-21,574850.0
2014-10-22,574850.0
2014-10-23,574850.0
2014-10-24,574850.0
2014-10-27,574850.0
2014-10-28,574850.0
2014-10-29,570850.0
2014-10-30,570650.0
2014-10-31,570650.0
2014-11-03,570650.0
2014-11-04,570650.0
2014-11-05,581500.0
2014-11-06,581175.0
2014-11-07,580175.0
2014-11-10,580175.0
2014-11-11,580175.0
2014-11-12,580175.0
2014-11-13,580175.0
2014-11-14,580175.0
2014-11-17,580175.0
2014-11-18,580175.0
2014-11-19,580175.0
2014-11-20,576550.0
2014-11-21,575425.0
2014-11-24,575425.0
2014-11-25,575425.0
2014-11-26,575425.0
2014-11-27,580100.0
2014-11-28,562550.0
2014-12-01,562550.0
2014-12-02,562550.0
2014-12-03,568550.0
2014-12-04,574550.0
2014-12-05,581175.0
2014-12-08,580750.0
2014-12-09,587000.0
2014-12-10,591125.0
2014-12-11,598700.0
2014-12-12,604200.0
2014-12-15,604200.0
2014-12-16,598200.0
2014-12-17,575250.0
2014-12-18,575250.0
2014-12-19,486300.0
2014-12-22,487400.0
2014-12-23,486000.0
2014-12-24,504750.0
2014-12-29,499000.0
2014-12-30,501025.0
2014-12-31,499175.0
2015-01-02,499175.0
2015-01-05,499175.0
2015-01-06,499175.0
2015-01-07,500200.0
2015-01-08,500200.0
2015-01-09,500200.0
2015-01-12,500200.0
2015-01-13,499800.0
2015-01-14,499800.0
2015-01-15,499800.0
2015-01-16,499800.0
2015-01-19,499800.0
2015-01-20,499800.0
2015-01-21,499800.0
2015-01-22,499800.0
2015-01-23,499700.0
2015-01-26,499700.0
2015-01-27,499700.0
2015-01-28,499700.0
2015-01-29,494700.0
2015-01-30,494700.0
2015-02-02,494700.0
2015-02-03,494700.0
2015-02-04,494700.0
2015-02-05,494700.0
2015-02-06,494700.0
2015-02-09,494700.0
2015-02-10,494700.0
2015-02-11,403300.0
2015-02-12,397375.0
2015-02-13,397300.0
2015-02-16,397300.0
2015-02-17,397300.0
2015-02-18,397300.0
2015-02-19,392525.0
2015-02-20,392525.0
2015-02-23,392525.0
2015-02-24,392525.0
2015-02-25,392525.0
2015-02-26,395675.0
2015-02-27,397375.0
2015-03-02,397675.0
2015-03-03,397800.0
2015-03-04,397625.0
2015-03-05,397800.0
2015-03-06,397825.0
2015-03-09,397825.0
2015-03-10,397825.0
2015-03-11,402600.0
2015-03-12,390050.0
2015-03-13,390050.0
2015-03-16,390050.0
2015-03-17,390050.0
2015-03-18,390050.0
2015-03-19,390050.0
2015-03-20,390050.0
2015-03-23,390050.0
2015-03-24,390050.0
2015-03-25,390050.0
2015-03-26,390050.0
2015-03-27,343400.0
2015-03-30,343400.0
2015-03-31,343400.0
2015-04-01,343400.0
2015-04-02,344400.0
2015-04-07,344900.0
2015-04-08,344900.0
2015-04-09,345400.0
2015-04-10,345400.0
2015-04-13,345400.0
2015-04-14,345400.0
2015-04-15,345400.0
2015-04-16,346100.0
2015-04-17,346100.0
2015-04-20,344325.0
2015-04-21,339825.0
2015-04-22,339825.0
2015-04-23,339825.0
2015-04-24,338550.0
2015-04-27,338550.0
2015-04-28,338550.0
2015-04-29,333500.0
2015-04-30,333500.0
2015-05-01,333500.0
2015-05-05,333500.0
2015-05-06,333500.0
2015-05-07,333500.0
2015-05-08,333500.0
2015-05-11,333500.0
2015-05-12,333500.0
2015-05-13,333500.0
2015-05-14,333500.0
2015-05-15,333500.0
2015-05-18,346200.0
2015-05-19,346200.0
2015-05-20,389600.0
2015-05-21,389600.0
2015-05-22,389600.0
2015-05-26,389600.0
2015-05-27,389600.0
2015-05-28,389600.0
2015-05-29,389600.0
2015-06-01,379925.0
2015-06-02,379925.0
2015-06-03,379925.0
2015-06-04,379925.0
2015-06-05,379925.0
2015-06-08,379925.0
2015-06-09,379925.0
2015-06-10,390025.0
2015-06-11,380025.0
2015-06-12,391725.0
2015-06-15,404450.0
2015-06-16,403950.0
2015-06-17,410650.0
2015-06-18,411275.0
2015-06-19,384125.0
2015-06-22,384125.0
2015-06-23,384125.0
2015-06-24,384125.0
2015-06-25,386950.0
2015-06-26,386950.0
2015-06-29,386750.0
2015-06-30,386750.0
2015-07-01,388825.0
2015-07-02,388825.0
2015-07-03,388825.0
2015-07-06,388825.0
2015-07-07,389125.0
2015-07-08,389125.0
2015-07-09,388825.0
2015-07-10,388825.0
2015-07-13,388825.0
2015-07-14,388825.0
2015-07-15,388700.0
2015-07-16,388700.0
2015-07-17,388700.0
2015-07-20,388700.0
2015-07-21,388700.0
2015-07-22,388700.0
2015-07-23,388700.0
2015-07-24,380025.0
2015-07-27,380025.0
2015-07-28,380025.0
2015-07-29,380025.0
2015-07-30,379800.0
2015-07-31,379800.0
2015-08-03,379800.0
2015-08-04,349300.0
2015-08-05,351025.0
2015-08-06,351525.0
2015-08-07,352275.0
2015-08-10,353025.0
2015-08-11,383900.0
2015-08-12,389500.0
2015-08-13,390700.0
2015-08-14,391700.0
2015-08-17,392900.0
2015-08-18,434150.0
2015-08-19,425850.0
2015-08-20,426525.0
2015-08-21,428275.0
2015-08-24,446675.0
2015-08-25,449525.0
2015-08-26,452700.0
2015-08-27,373200.0
2015-08-28,373200.0
2015-09-01,373550.0
2015-09-02,381700.0
2015-09-03,383225.0
2015-09-04,383225.0
2015-09-07,411000.0
2015-09-08,411875.0
2015-09-09,411875.0
2015-09-10,512975.0
2015-09-11,512975.0
2015-09-14,526475.0
2015-09-15,553075.0
2015-09-16,553075.0
2015-09-17,553075.0
2015-09-18,555275.0
2015-09-21,524950.0
2015-09-22,524950.0
2015-09-23,524925.0
2015-09-24,524925.0
2015-09-25,524925.0
2015-09-28,524925.0
2015-09-29,524925.0
2015-09-30,524925.0
2015-10-01,533150.0
2015-10-02,533150.0
2015-10-05,533150.0
2015-10-06,533150.0
2015-10-07,531150.0
2015-10-08,531150.0
2015-10-09,531150.0
2015-10-12,535125.0
2015-10-13,536500.0
2015-10-14,535875.0
2015-10-15,535875.0
2015-10-16,538200.0
2015-10-19,536675.0
2015-10-20,536675.0
2015-10-21,536675.0
2015-10-22,536675.0
2015-10-23,536675.0
2015-10-26,538775.0
2015-10-27,538775.0
2015-10-28,538775.0
2015-10-29,538775.0
2015-10-30,538275.0
2015-11-02,538275.0
2015-11-03,538275.0
2015-11-04,538275.0
2015-11-05,535225.0
2015-11-06,532850.0
2015-11-09,527850.0
2015-11-10,497850.0
2015-11-11,497850.0
2015-11-12,499650.0
2015-11-13,497600.0
2015-11-16,481350.0
2015-11-17,476350.0
2015-11-18,469250.0
2015-11-19,455575.0
2015-11-20,455575.0
2015-11-23,454150.0
2015-11-24,448650.0
2015-11-25,441425.0
2015-11-26,436075.0
2015-11-27,436075.0
2015-11-30,426050.0
2015-12-01,426000.0
2015-12-02,421000.0
2015-12-03,421000.0
2015-12-04,419125.0
2015-12-07,418600.0
2015-12-08,418600.0
2015-12-09,418350.0
2015-12-10,418350.0
2015-12-11,418375.0
2015-12-14,416375.0
2015-12-15,411400.0
2015-12-16,411400.0
2015-12-17,411400.0
2015-12-18,408125.0
2015-12-21,406450.0
2015-12-22,406450.0
2015-12-23,406450.0
2015-12-24,406450.0
2015-12-29,406450.0
2015-12-30,401450.0
2015-12-31,403325.0
2016-01-04,403325.0
2016-01-05,403325.0
2016-01-06,403325.0
2016-01-07,403325.0
2016-01-08,403325.0
2016-01-11,403275.0
2016-01-12,403275.0
2016-01-13,402025.0
2016-01-14,391425.0
2016-01-15,391425.0
2016-01-18,388775.0
2016-01-19,419050.0
2016-01-20,429050.0
2016-01-21,429050.0
2016-01-22,388775.0
2016-01-25,388775.0
2016-01-26,388775.0
2016-01-27,388775.0
2016-01-28,383825.0
2016-01-29,383825.0
2016-02-01,373300.0
2016-02-02,373300.0
2016-02-03,372800.0
2016-02-04,372525.0
2016-02-05,372525.0
2016-02-08,372525.0
2016-02-09,372525.0
2016-02-10,372525.0
2016-02-11,368025.0
2016-02-12,368025.0
2016-02-15,367875.0
2016-02-16,409625.0
2016-02-17,409625.0
2016-02-18,409025.0
2016-02-19,417000.0
2016-02-22,416550.0
2016-02-23,415950.0
2016-02-24,414700.0
2016-02-25,416450.0
2016-02-26,415200.0
2016-02-29,415200.0
2016-03-01,398950.0
2016-03-02,398950.0
2016-03-03,398700.0
2016-03-04,393625.0
2016-03-07,400800.0
2016-03-08,400800.0
2016-03-09,400800.0
2016-03-10,400550.0
2016-03-11,401650.0
2016-03-14,392625.0
2016-03-15,391625.0
2016-03-16,391575.0
2016-03-17,391575.0
2016-03-18,390525.0
