Index,LMCADY,,,,,,,
7/7/1993,1945.2,,,,,,,
7/8/1993,1964.5,,,,,,,
7/9/1993,1978.8,,,,,,,
7/12/1993,1937.5,,,,,,,
7/13/1993,1895.8,,,,,,,
7/14/1993,1898.7,,,,,,,
7/15/1993,1921.5,,,,,,,
7/16/1993,1908.5,,,,,,,
7/19/1993,1888.5,,,,,,,
7/20/1993,1895.5,,,,,,,
7/21/1993,1903.3,,,,,,,
7/22/1993,1892.2,,,,,,,
7/23/1993,1905.3,,,,,,,
7/26/1993,1929.5,,,,,,,
7/27/1993,1924.5,,,,,,,
7/28/1993,1946.5,,,,,,,
7/29/1993,1960.5,,,,,,,
7/30/1993,1969.7,,,,,,,
8/2/1993,1965.3,,,,,,,
8/3/1993,1941.3,,,,,,,
8/4/1993,1936.8,,,,,,,
8/5/1993,1957.5,,,,,,,
8/6/1993,1963.5,,,,,,,
8/9/1993,1961.5,,,,,,,
8/10/1993,1906.5,,,,,,,
8/11/1993,1934.7,,,,,,,
8/12/1993,1923.5,,,,,,,
8/13/1993,1937.5,,,,,,,
8/16/1993,1931.5,,,,,,,
8/17/1993,1943.5,,,,,,,
8/18/1993,1923.5,,,,,,,
8/19/1993,1923.8,,,,,,,
8/20/1993,1937.2,,,,,,,
8/23/1993,1936.5,,,,,,,
8/24/1993,1985.5,,,,,,,
8/25/1993,1982.5,,,,,,,
8/26/1993,1958.7,,,,,,,
8/27/1993,1962.5,,,,,,,
8/31/1993,1974.5,,,,,,,
9/1/1993,1967.5,,,,,,,
9/2/1993,1977.5,,,,,,,
9/3/1993,1995.8,,,,,,,
9/6/1993,1995.5,,,,,,,
9/7/1993,2008,,,,,,,
9/8/1993,1991.5,,,,,,,
9/9/1993,1966.5,,,,,,,
9/10/1993,1948,,,,,,,
9/13/1993,1950.3,,,,,,,
9/14/1993,1898.5,,,,,,,
9/15/1993,1919,,,,,,,
9/16/1993,1935.5,,,,,,,
9/17/1993,1753.5,,,,,,,
9/20/1993,1771,,,,,,,
9/21/1993,1738.3,,,,,,,
9/22/1993,1771,,,,,,,
9/23/1993,1757.5,,,,,,,
9/24/1993,1749,,,,,,,
9/27/1993,1757.8,,,,,,,
9/28/1993,1741.7,,,,,,,
9/29/1993,1695.7,,,,,,,
9/30/1993,1657.5,,,,,,,
10/1/1993,1676,,,,,,,
10/4/1993,1663.5,,,,,,,
10/5/1993,1659.5,,,,,,,
10/6/1993,1679.5,,,,,,,
10/7/1993,1668.5,,,,,,,
10/8/1993,1675.5,,,,,,,
10/11/1993,1675.5,,,,,,,
10/12/1993,1677.7,,,,,,,
10/13/1993,1669.8,,,,,,,
10/14/1993,1683.5,,,,,,,
10/15/1993,1675,,,,,,,
10/18/1993,1644.2,,,,,,,
10/19/1993,1610.5,,,,,,,
10/20/1993,1619.5,,,,,,,
10/21/1993,1631.3,,,,,,,
10/22/1993,1616,,,,,,,
10/25/1993,1620.7,,,,,,,
10/26/1993,1604.3,,,,,,,
10/27/1993,1595.8,,,,,,,
10/28/1993,1605.3,,,,,,,
10/29/1993,1614.8,,,,,,,
11/1/1993,1597.5,,,,,,,
11/2/1993,1610.7,,,,,,,
11/3/1993,1624.8,,,,,,,
11/4/1993,1611.8,,,,,,,
11/5/1993,1638.2,,,,,,,
11/8/1993,1641.3,,,,,,,
11/9/1993,1647.5,,,,,,,
11/10/1993,1648,,,,,,,
11/11/1993,1644.8,,,,,,,
11/12/1993,1645.2,,,,,,,
11/15/1993,1638.5,,,,,,,
11/16/1993,1622.5,,,,,,,
11/17/1993,1606.8,,,,,,,
11/18/1993,1619.5,,,,,,,
11/19/1993,1618.7,,,,,,,
11/22/1993,1650.8,,,,,,,
11/23/1993,1640.2,,,,,,,
11/24/1993,1622.8,,,,,,,
11/25/1993,1627.8,,,,,,,
11/26/1993,1635.5,,,,,,,
11/29/1993,1635.8,,,,,,,
11/30/1993,1624.8,,,,,,,
12/1/1993,1631.2,,,,,,,
12/2/1993,1664.2,,,,,,,
12/3/1993,1658.7,,,,,,,
12/6/1993,1653.3,,,,,,,
12/7/1993,1686.7,,,,,,,
12/8/1993,1679.3,,,,,,,
12/9/1993,1676.2,,,,,,,
12/10/1993,1693.5,,,,,,,
12/13/1993,1741.8,,,,,,,
12/14/1993,1741.2,,,,,,,
12/15/1993,1723.5,,,,,,,
12/16/1993,1715.2,,,,,,,
12/17/1993,1718.5,,,,,,,
12/20/1993,1735.3,,,,,,,
12/21/1993,1774,,,,,,,
12/22/1993,1774.5,,,,,,,
12/23/1993,1772.8,,,,,,,
12/24/1993,1776.5,,,,,,,
12/29/1993,1798.8,,,,,,,
12/30/1993,1818.8,,,,,,,
12/31/1993,1767.2,,,,,,,
1/4/1994,1719.8,,,,,,,
1/5/1994,1743.2,,,,,,,
1/6/1994,1739.5,,,,,,,
1/7/1994,1723.3,,,,,,,
1/10/1994,1728.3,,,,,,,
1/11/1994,1762.5,,,,,,,
1/12/1994,1762.5,,,,,,,
1/13/1994,1751.2,,,,,,,
1/14/1994,1809.5,,,,,,,
1/17/1994,1835.2,,,,,,,
1/18/1994,1825.2,,,,,,,
1/19/1994,1883.7,,,,,,,
1/20/1994,1856.5,,,,,,,
1/21/1994,1850.5,,,,,,,
1/24/1994,1839.7,,,,,,,
1/25/1994,1864,,,,,,,
1/26/1994,1839.2,,,,,,,
1/27/1994,1871.2,,,,,,,
1/28/1994,1852.3,,,,,,,
1/31/1994,1842.7,,,,,,,
2/1/1994,1860.8,,,,,,,
2/2/1994,1905.5,,,,,,,
2/3/1994,1898.5,,,,,,,
2/4/1994,1887,,,,,,,
2/7/1994,1861.5,,,,,,,
2/8/1994,1877.5,,,,,,,
2/9/1994,1852.2,,,,,,,
2/10/1994,1852.7,,,,,,,
2/11/1994,1820.5,,,,,,,
2/14/1994,1826.2,,,,,,,
2/15/1994,1807.2,,,,,,,
2/16/1994,1870.3,,,,,,,
2/17/1994,1901.5,,,,,,,
2/18/1994,1883.2,,,,,,,
2/21/1994,1863.8,,,,,,,
2/22/1994,1884.2,,,,,,,
2/23/1994,1857.8,,,,,,,
2/24/1994,1864.8,,,,,,,
2/25/1994,1882.3,,,,,,,
2/28/1994,1863.7,,,,,,,
3/1/1994,1854.3,,,,,,,
3/2/1994,1852.3,,,,,,,
3/3/1994,1865.3,,,,,,,
3/4/1994,1890.8,,,,,,,
3/7/1994,1897.5,,,,,,,
3/8/1994,1894.5,,,,,,,
3/9/1994,1889.8,,,,,,,
3/10/1994,1884.5,,,,,,,
3/11/1994,1897.5,,,,,,,
3/14/1994,1925.5,,,,,,,
3/15/1994,1922.5,,,,,,,
3/16/1994,1953.5,,,,,,,
3/17/1994,1959.8,,,,,,,
3/18/1994,1946.5,,,,,,,
3/21/1994,1940.5,,,,,,,
3/22/1994,1943,,,,,,,
3/23/1994,1948.8,,,,,,,
3/24/1994,1927,,,,,,,
3/25/1994,1927.8,,,,,,,
3/28/1994,1949,,,,,,,
3/29/1994,1944.5,,,,,,,
3/30/1994,1927.8,,,,,,,
3/31/1994,1890.5,,,,,,,
4/5/1994,1897.3,,,,,,,
4/6/1994,1880.5,,,,,,,
4/7/1994,1855.7,,,,,,,
4/8/1994,1881.5,,,,,,,
4/11/1994,1870.8,,,,,,,
4/12/1994,1874.5,,,,,,,
4/13/1994,1872.8,,,,,,,
4/14/1994,1866.2,,,,,,,
4/15/1994,1862.8,,,,,,,
4/18/1994,1864.2,,,,,,,
4/19/1994,1864.2,,,,,,,
4/20/1994,1874.8,,,,,,,
4/21/1994,1857.8,,,,,,,
4/22/1994,1896.5,,,,,,,
4/25/1994,1905.3,,,,,,,
4/26/1994,1891.7,,,,,,,
4/27/1994,1892.5,,,,,,,
4/28/1994,1909.5,,,,,,,
4/29/1994,1929.5,,,,,,,
5/3/1994,1950.8,,,,,,,
5/4/1994,1960.8,,,,,,,
5/5/1994,1953,,,,,,,
5/6/1994,2009.8,,,,,,,
5/9/1994,2040.5,,,,,,,
5/10/1994,2085.5,,,,,,,
5/11/1994,2101,,,,,,,
5/12/1994,2122.5,,,,,,,
5/13/1994,2173,,,,,,,
5/16/1994,2200.3,,,,,,,
5/17/1994,2216.5,,,,,,,
5/18/1994,2189.5,,,,,,,
5/19/1994,2271.5,,,,,,,
5/20/1994,2208.5,,,,,,,
5/23/1994,2231.5,,,,,,,
5/24/1994,2320.3,,,,,,,
5/25/1994,2288,,,,,,,
5/26/1994,2227.5,,,,,,,
5/27/1994,2213.5,,,,,,,
5/31/1994,2238.3,,,,,,,
6/1/1994,2252.5,,,,,,,
6/2/1994,2202.5,,,,,,,
6/3/1994,2231.5,,,,,,,
6/6/1994,2237.5,,,,,,,
6/7/1994,2234.5,,,,,,,
6/8/1994,2340.3,,,,,,,
6/9/1994,2400,,,,,,,
6/10/1994,2384,,,,,,,
6/13/1994,2405.3,,,,,,,
6/14/1994,2416,,,,,,,
6/15/1994,2380.5,,,,,,,
6/16/1994,2403,,,,,,,
6/17/1994,2444.5,,,,,,,
6/20/1994,2433,,,,,,,
6/21/1994,2408,,,,,,,
6/22/1994,2404.5,,,,,,,
6/23/1994,2488,,,,,,,
6/24/1994,2442,,,,,,,
6/27/1994,2435.5,,,,,,,
6/28/1994,2362,,,,,,,
6/29/1994,2347,,,,,,,
6/30/1994,2352.5,,,,,,,
7/1/1994,2384,,,,,,,
7/4/1994,2455,,,,,,,
7/5/1994,2482,,,,,,,
7/6/1994,2460.5,,,,,,,
7/7/1994,2389.5,,,,,,,
7/8/1994,2425,,,,,,,
7/11/1994,2446,,,,,,,
7/12/1994,2433,,,,,,,
7/13/1994,2431,,,,,,,
7/14/1994,2451,,,,,,,
7/15/1994,2477.5,,,,,,,
7/18/1994,2463,,,,,,,
7/19/1994,2461.5,,,,,,,
7/20/1994,2554,,,,,,,
7/21/1994,2521,,,,,,,
7/22/1994,2511,,,,,,,
7/25/1994,2517,,,,,,,
7/26/1994,2509,,,,,,,
7/27/1994,2404,,,,,,,
7/28/1994,2409,,,,,,,
7/29/1994,2438,,,,,,,
8/1/1994,2433,,,,,,,
8/2/1994,2364,,,,,,,
8/3/1994,2425,,,,,,,
8/4/1994,2380,,,,,,,
8/5/1994,2399,,,,,,,
8/8/1994,2397,,,,,,,
8/9/1994,2407.5,,,,,,,
8/10/1994,2386,,,,,,,
8/11/1994,2404,,,,,,,
8/12/1994,2419,,,,,,,
8/15/1994,2398,,,,,,,
8/16/1994,2399,,,,,,,
8/17/1994,2388.5,,,,,,,
8/18/1994,2405,,,,,,,
8/19/1994,2397.5,,,,,,,
8/22/1994,2377,,,,,,,
8/23/1994,2379,,,,,,,
8/24/1994,2397.5,,,,,,,
8/25/1994,2409,,,,,,,
8/26/1994,2404,,,,,,,
8/30/1994,2469,,,,,,,
8/31/1994,2499,,,,,,,
9/1/1994,2491,,,,,,,
9/2/1994,2486,,,,,,,
9/5/1994,2485.5,,,,,,,
9/6/1994,2489,,,,,,,
9/7/1994,2464,,,,,,,
9/8/1994,2475,,,,,,,
9/9/1994,2486,,,,,,,
9/12/1994,2482.5,,,,,,,
9/13/1994,2515.5,,,,,,,
9/14/1994,2493,,,,,,,
9/15/1994,2482,,,,,,,
9/16/1994,2469.5,,,,,,,
9/19/1994,2515.5,,,,,,,
9/20/1994,2515,,,,,,,
9/21/1994,2517,,,,,,,
9/22/1994,2521,,,,,,,
9/23/1994,2540.5,,,,,,,
9/26/1994,2558,,,,,,,
9/27/1994,2549,,,,,,,
9/28/1994,2567,,,,,,,
9/29/1994,2542,,,,,,,
9/30/1994,2486.5,,,,,,,
10/3/1994,2447,,,,,,,
10/4/1994,2493,,,,,,,
10/5/1994,2518,,,,,,,
10/6/1994,2543,,,,,,,
10/7/1994,2541,,,,,,,
10/10/1994,2510,,,,,,,
10/11/1994,2474,,,,,,,
10/12/1994,2498.5,,,,,,,
10/13/1994,2504.5,,,,,,,
10/14/1994,2485,,,,,,,
10/17/1994,2501,,,,,,,
10/18/1994,2478,,,,,,,
10/19/1994,2517,,,,,,,
10/20/1994,2595,,,,,,,
10/21/1994,2577,,,,,,,
10/24/1994,2549,,,,,,,
10/25/1994,2597,,,,,,,
10/26/1994,2656,,,,,,,
10/27/1994,2664,,,,,,,
10/28/1994,2669,,,,,,,
10/31/1994,2684,,,,,,,
11/1/1994,2695,,,,,,,
11/2/1994,2712,,,,,,,
11/3/1994,2770,,,,,,,
11/4/1994,2724,,,,,,,
11/7/1994,2733,,,,,,,
11/8/1994,2723,,,,,,,
11/9/1994,2719,,,,,,,
11/10/1994,2666,,,,,,,
11/11/1994,2726,,,,,,,
11/14/1994,2750,,,,,,,
11/15/1994,2800,,,,,,,
11/16/1994,2876,,,,,,,
11/17/1994,2915,,,,,,,
11/18/1994,2890,,,,,,,
11/21/1994,2874,,,,,,,
11/22/1994,2857,,,,,,,
11/23/1994,2777,,,,,,,
11/24/1994,2854,,,,,,,
11/25/1994,2857,,,,,,,
11/28/1994,2882,,,,,,,
11/29/1994,2879,,,,,,,
11/30/1994,2975,,,,,,,
12/1/1994,2941,,,,,,,
12/2/1994,2970,,,,,,,
12/5/1994,2974,,,,,,,
12/6/1994,2932,,,,,,,
12/7/1994,2909,,,,,,,
12/8/1994,2924,,,,,,,
12/9/1994,3022,,,,,,,
12/12/1994,2978,,,,,,,
12/13/1994,2956,,,,,,,
12/14/1994,2952,,,,,,,
12/15/1994,3015,,,,,,,
12/16/1994,3088,,,,,,,
12/19/1994,3030,,,,,,,
12/20/1994,2995,,,,,,,
12/21/1994,2960,,,,,,,
12/22/1994,3006,,,,,,,
12/23/1994,2990,,,,,,,
12/28/1994,2996,,,,,,,
12/29/1994,3028,,,,,,,
12/30/1994,3040,,,,,,,
1/3/1995,3006,,,,,,,
1/4/1995,2937,,,,,,,
1/5/1995,2924,,,,,,,
1/6/1995,2969,,,,,,,
1/9/1995,2983,,,,,,,
1/10/1995,3027,,,,,,,
1/11/1995,3027,,,,,,,
1/12/1995,3014.5,,,,,,,
1/13/1995,3054,,,,,,,
1/16/1995,2990,,,,,,,
1/17/1995,2946,,,,,,,
1/18/1995,3040,,,,,,,
1/19/1995,3059,,,,,,,
1/20/1995,3065,,,,,,,
1/23/1995,3044,,,,,,,
1/24/1995,3038,,,,,,,
1/25/1995,3063,,,,,,,
1/26/1995,3021,,,,,,,
1/27/1995,3009,,,,,,,
1/30/1995,2968,,,,,,,
1/31/1995,2998,,,,,,,
2/1/1995,2933,,,,,,,
2/2/1995,2915,,,,,,,
2/3/1995,2920,,,,,,,
2/6/1995,2810,,,,,,,
2/7/1995,2849,,,,,,,
2/8/1995,2815,,,,,,,
2/9/1995,2863.5,,,,,,,
2/10/1995,2876,,,,,,,
2/13/1995,2905,,,,,,,
2/14/1995,2863,,,,,,,
2/15/1995,2899,,,,,,,
2/16/1995,2901,,,,,,,
2/17/1995,2882,,,,,,,
2/20/1995,2886,,,,,,,
2/21/1995,2891,,,,,,,
2/22/1995,2877,,,,,,,
2/23/1995,2858,,,,,,,
2/24/1995,2873.5,,,,,,,
2/27/1995,2865.5,,,,,,,
2/28/1995,2861.5,,,,,,,
3/1/1995,2813,,,,,,,
3/2/1995,2880,,,,,,,
3/3/1995,2950,,,,,,,
3/6/1995,2925,,,,,,,
3/7/1995,2893,,,,,,,
3/8/1995,2904,,,,,,,
3/9/1995,2914,,,,,,,
3/10/1995,2913,,,,,,,
3/13/1995,2921,,,,,,,
3/14/1995,2937,,,,,,,
3/15/1995,2916,,,,,,,
3/16/1995,2893,,,,,,,
3/17/1995,2893,,,,,,,
3/20/1995,2889,,,,,,,
3/21/1995,2940,,,,,,,
3/22/1995,2960,,,,,,,
3/23/1995,2969,,,,,,,
3/24/1995,2951,,,,,,,
3/27/1995,2962,,,,,,,
3/28/1995,2971,,,,,,,
3/29/1995,2961,,,,,,,
3/30/1995,2962,,,,,,,
3/31/1995,2986,,,,,,,
4/3/1995,2979,,,,,,,
4/4/1995,2974,,,,,,,
4/5/1995,2960,,,,,,,
4/6/1995,2949,,,,,,,
4/7/1995,2964.5,,,,,,,
4/10/1995,2974,,,,,,,
4/11/1995,2958,,,,,,,
4/12/1995,2945.5,,,,,,,
4/13/1995,2935,,,,,,,
4/18/1995,2939,,,,,,,
4/19/1995,2903,,,,,,,
4/20/1995,2854,,,,,,,
4/21/1995,2877,,,,,,,
4/24/1995,2862,,,,,,,
4/25/1995,2781,,,,,,,
4/26/1995,2780,,,,,,,
4/27/1995,2796,,,,,,,
4/28/1995,2831,,,,,,,
5/1/1995,2801,,,,,,,
5/2/1995,2752,,,,,,,
5/3/1995,2747,,,,,,,
5/4/1995,2769,,,,,,,
5/5/1995,2716,,,,,,,
5/9/1995,2747,,,,,,,
5/10/1995,2744,,,,,,,
5/11/1995,2739,,,,,,,
5/12/1995,2765,,,,,,,
5/15/1995,2733,,,,,,,
5/16/1995,2756,,,,,,,
5/17/1995,2775,,,,,,,
5/18/1995,2744,,,,,,,
5/19/1995,2739.5,,,,,,,
5/22/1995,2734,,,,,,,
5/23/1995,2737,,,,,,,
5/24/1995,2844,,,,,,,
5/25/1995,2871,,,,,,,
5/26/1995,2849,,,,,,,
5/30/1995,2860,,,,,,,
5/31/1995,2851,,,,,,,
6/1/1995,2879,,,,,,,
6/2/1995,2885,,,,,,,
6/5/1995,2910,,,,,,,
6/6/1995,2895,,,,,,,
6/7/1995,2873,,,,,,,
6/8/1995,2909,,,,,,,
6/9/1995,2906,,,,,,,
6/12/1995,2931,,,,,,,
6/13/1995,2915,,,,,,,
6/14/1995,2908,,,,,,,
6/15/1995,2957,,,,,,,
6/16/1995,3036,,,,,,,
6/19/1995,3040,,,,,,,
6/20/1995,3130,,,,,,,
6/21/1995,3108,,,,,,,
6/22/1995,3095,,,,,,,
6/23/1995,3158,,,,,,,
6/26/1995,3099,,,,,,,
6/27/1995,3094,,,,,,,
6/28/1995,3046,,,,,,,
6/29/1995,3025,,,,,,,
6/30/1995,3093,,,,,,,
7/3/1995,3090,,,,,,,
7/4/1995,3085,,,,,,,
7/5/1995,3094,,,,,,,
7/6/1995,3100,,,,,,,
7/7/1995,3120,,,,,,,
7/10/1995,3097,,,,,,,
7/11/1995,3130,,,,,,,
7/12/1995,3195,,,,,,,
7/13/1995,3235,,,,,,,
7/14/1995,3209,,,,,,,
7/17/1995,3188,,,,,,,
7/18/1995,3180,,,,,,,
7/19/1995,3125,,,,,,,
7/20/1995,3053,,,,,,,
7/21/1995,2946,,,,,,,
7/24/1995,2932,,,,,,,
7/25/1995,2950,,,,,,,
7/26/1995,2948,,,,,,,
7/27/1995,3009,,,,,,,
7/28/1995,2976,,,,,,,
7/31/1995,3005,,,,,,,
8/1/1995,3021,,,,,,,
8/2/1995,3062,,,,,,,
8/3/1995,3103,,,,,,,
8/4/1995,3062,,,,,,,
8/7/1995,3042,,,,,,,
8/8/1995,2982,,,,,,,
8/9/1995,3011,,,,,,,
8/10/1995,2993,,,,,,,
8/11/1995,3013,,,,,,,
8/14/1995,3000,,,,,,,
8/15/1995,3009.5,,,,,,,
8/16/1995,3063,,,,,,,
8/17/1995,3122,,,,,,,
8/18/1995,3113,,,,,,,
8/21/1995,3102,,,,,,,
8/22/1995,3070,,,,,,,
8/23/1995,3056,,,,,,,
8/24/1995,3060,,,,,,,
8/25/1995,3050,,,,,,,
8/29/1995,2997,,,,,,,
8/30/1995,3008,,,,,,,
8/31/1995,2950,,,,,,,
9/1/1995,2920,,,,,,,
9/4/1995,2957,,,,,,,
9/5/1995,2888.5,,,,,,,
9/6/1995,2985,,,,,,,
9/7/1995,2956,,,,,,,
9/8/1995,2922,,,,,,,
9/11/1995,2925,,,,,,,
9/12/1995,2961,,,,,,,
9/13/1995,2875,,,,,,,
9/14/1995,2800,,,,,,,
9/15/1995,2817,,,,,,,
9/18/1995,2909,,,,,,,
9/19/1995,2844,,,,,,,
9/20/1995,2906,,,,,,,
9/21/1995,2935,,,,,,,
9/22/1995,2923,,,,,,,
9/25/1995,2937,,,,,,,
9/26/1995,2951,,,,,,,
9/27/1995,2932.5,,,,,,,
9/28/1995,2890,,,,,,,
9/29/1995,2915.52,,,,,,,
10/2/1995,2927,,,,,,,
10/3/1995,2886,,,,,,,
10/4/1995,2857,,,,,,,
10/5/1995,2876,,,,,,,
10/6/1995,2855,,,,,,,
10/9/1995,2821,,,,,,,
10/10/1995,2832,,,,,,,
10/11/1995,2763,,,,,,,
10/12/1995,2827,,,,,,,
10/13/1995,2855,,,,,,,
10/16/1995,2770,,,,,,,
10/17/1995,2745,,,,,,,
10/18/1995,2721,,,,,,,
10/19/1995,2740,,,,,,,
10/20/1995,2785,,,,,,,
10/23/1995,2760,,,,,,,
10/24/1995,2820,,,,,,,
10/25/1995,2788,,,,,,,
10/26/1995,2855,,,,,,,
10/27/1995,2807,,,,,,,
10/30/1995,2760,,,,,,,
10/31/1995,2813.55,,,,,,,
11/1/1995,2955,,,,,,,
11/2/1995,2965,,,,,,,
11/3/1995,2920,,,,,,,
11/6/1995,3005,,,,,,,
11/7/1995,3015,,,,,,,
11/8/1995,2968,,,,,,,
11/9/1995,2960,,,,,,,
11/10/1995,3016,,,,,,,
11/13/1995,3040,,,,,,,
11/14/1995,3030,,,,,,,
11/15/1995,2980,,,,,,,
11/16/1995,2947,,,,,,,
11/17/1995,3000,,,,,,,
11/20/1995,3002,,,,,,,
11/21/1995,2983,,,,,,,
11/22/1995,2985,,,,,,,
11/23/1995,2956,,,,,,,
11/24/1995,2984,,,,,,,
11/27/1995,2990,,,,,,,
11/28/1995,2989,,,,,,,
11/29/1995,2985,,,,,,,
11/30/1995,2920,,,,,,,
12/1/1995,2934,,,,,,,
12/4/1995,2965,,,,,,,
12/5/1995,2945,,,,,,,
12/6/1995,2995,,,,,,,
12/7/1995,2960,,,,,,,
12/8/1995,2973,,,,,,,
12/11/1995,2994,,,,,,,
12/12/1995,2975,,,,,,,
12/13/1995,2995,,,,,,,
12/14/1995,3001,,,,,,,
12/15/1995,2894,,,,,,,
12/18/1995,2912,,,,,,,
12/19/1995,2880,,,,,,,
12/20/1995,2855,,,,,,,
12/21/1995,2900,,,,,,,
12/22/1995,2862,,,,,,,
12/27/1995,2840,,,,,,,
12/28/1995,2840,,,,,,,
12/29/1995,2825,,,,,,,
1/2/1996,2816,,,,,,,
1/3/1996,2739,,,,,,,
1/4/1996,2790,,,,,,,
1/5/1996,2735,,,,,,,
1/8/1996,2717,,,,,,,
1/9/1996,2700,,,,,,,
1/10/1996,2610,,,,,,,
1/11/1996,2612,,,,,,,
1/12/1996,2625,,,,,,,
1/15/1996,2575,,,,,,,
1/16/1996,2554,,,,,,,
1/17/1996,2601,,,,,,,
1/18/1996,2621,,,,,,,
1/19/1996,2552,,,,,,,
1/22/1996,2504,,,,,,,
1/23/1996,2547,,,,,,,
1/24/1996,2529,,,,,,,
1/25/1996,2557,,,,,,,
1/26/1996,2505,,,,,,,
1/29/1996,2503,,,,,,,
1/30/1996,2548,,,,,,,
1/31/1996,2616.41,,,,,,,
2/1/1996,2567,,,,,,,
2/2/1996,2581,,,,,,,
2/5/1996,2563,,,,,,,
2/6/1996,2568,,,,,,,
2/7/1996,2577,,,,,,,
2/8/1996,2583,,,,,,,
2/9/1996,2555,,,,,,,
2/12/1996,2555,,,,,,,
2/13/1996,2525,,,,,,,
2/14/1996,2510,,,,,,,
2/15/1996,2529,,,,,,,
2/16/1996,2482,,,,,,,
2/19/1996,2508,,,,,,,
2/20/1996,2511.5,,,,,,,
2/21/1996,2500,,,,,,,
2/22/1996,2520,,,,,,,
2/23/1996,2523,,,,,,,
2/26/1996,2538.5,,,,,,,
2/27/1996,2531,,,,,,,
2/28/1996,2539,,,,,,,
2/29/1996,2537.71,,,,,,,
3/1/1996,2554.5,,,,,,,
3/4/1996,2595,,,,,,,
3/5/1996,2584,,,,,,,
3/6/1996,2567,,,,,,,
3/7/1996,2552,,,,,,,
3/8/1996,2603,,,,,,,
3/11/1996,2603,,,,,,,
3/12/1996,2592,,,,,,,
3/13/1996,2601,,,,,,,
3/14/1996,2579,,,,,,,
3/15/1996,2552,,,,,,,
3/18/1996,2568,,,,,,,
3/19/1996,2558,,,,,,,
3/20/1996,2538,,,,,,,
3/21/1996,2547.5,,,,,,,
3/22/1996,2545,,,,,,,
3/25/1996,2516,,,,,,,
3/26/1996,2535,,,,,,,
3/27/1996,2528,,,,,,,
3/28/1996,2530,,,,,,,
3/29/1996,2561.02,,,,,,,
4/1/1996,2515,,,,,,,
4/2/1996,2513.5,,,,,,,
4/3/1996,2485,,,,,,,
4/4/1996,2488,,,,,,,
4/9/1996,2487,,,,,,,
4/10/1996,2483.5,,,,,,,
4/11/1996,2534,,,,,,,
4/12/1996,2573,,,,,,,
4/15/1996,2600,,,,,,,
4/16/1996,2558.5,,,,,,,
4/17/1996,2583,,,,,,,
4/18/1996,2620,,,,,,,
4/19/1996,2615,,,,,,,
4/22/1996,2686,,,,,,,
4/23/1996,2695,,,,,,,
4/24/1996,2655,,,,,,,
4/25/1996,2723,,,,,,,
4/26/1996,2705,,,,,,,
4/29/1996,2699,,,,,,,
4/30/1996,2706,,,,,,,
5/1/1996,2678,,,,,,,
5/2/1996,2724,,,,,,,
5/3/1996,2740,,,,,,,
5/7/1996,2760,,,,,,,
5/8/1996,2839,,,,,,,
5/9/1996,2800,,,,,,,
5/10/1996,2792,,,,,,,
5/13/1996,2768,,,,,,,
5/14/1996,2801,,,,,,,
5/15/1996,2738,,,,,,,
5/16/1996,2760.5,,,,,,,
5/17/1996,2666,,,,,,,
5/20/1996,2479,,,,,,,
5/21/1996,2518,,,,,,,
5/22/1996,2550,,,,,,,
5/23/1996,2560,,,,,,,
5/24/1996,2545,,,,,,,
5/28/1996,2568,,,,,,,
5/29/1996,2546,,,,,,,
5/30/1996,2560,,,,,,,
5/31/1996,2658.26,,,,,,,
6/3/1996,2544,,,,,,,
6/4/1996,2488,,,,,,,
6/5/1996,2420,,,,,,,
6/6/1996,2210,,,,,,,
6/7/1996,2470,,,,,,,
6/10/1996,2520,,,,,,,
6/11/1996,2290,,,,,,,
6/12/1996,2335,,,,,,,
6/13/1996,2275,,,,,,,
6/14/1996,2150,,,,,,,
6/17/1996,2080,,,,,,,
6/18/1996,2055,,,,,,,
6/19/1996,2075,,,,,,,
6/20/1996,2075,,,,,,,
6/21/1996,1990,,,,,,,
6/24/1996,1870,,,,,,,
6/25/1996,1931,,,,,,,
6/26/1996,1835,,,,,,,
6/27/1996,1830,,,,,,,
6/28/1996,2173.4,,,,,,,
7/1/1996,1950,,,,,,,
7/2/1996,1936,,,,,,,
7/3/1996,1997,,,,,,,
7/4/1996,1927,,,,,,,
7/5/1996,1955,,,,,,,
7/8/1996,1983,,,,,,,
7/9/1996,1990,,,,,,,
7/10/1996,1985,,,,,,,
7/11/1996,1938,,,,,,,
7/12/1996,1870,,,,,,,
7/15/1996,1902,,,,,,,
7/16/1996,1934,,,,,,,
7/17/1996,1955,,,,,,,
7/18/1996,1952,,,,,,,
7/19/1996,1980,,,,,,,
7/22/1996,1974,,,,,,,
7/23/1996,2017,,,,,,,
7/24/1996,2018,,,,,,,
7/25/1996,2085,,,,,,,
7/26/1996,2120,,,,,,,
7/29/1996,2087,,,,,,,
7/30/1996,2031,,,,,,,
7/31/1996,1985.57,,,,,,,
8/1/1996,2055,,,,,,,
8/2/1996,2039,,,,,,,
8/5/1996,2038,,,,,,,
8/6/1996,2004,,,,,,,
8/7/1996,2045,,,,,,,
8/8/1996,2056,,,,,,,
8/9/1996,2032,,,,,,,
8/12/1996,2039,,,,,,,
8/13/1996,2000,,,,,,,
8/14/1996,2015,,,,,,,
8/15/1996,2023,,,,,,,
8/16/1996,2000,,,,,,,
8/19/1996,1985,,,,,,,
8/20/1996,1986,,,,,,,
